uf	pred	sf
tyøssAkin	tyøssɑkin	tyøssækin
kestævUUdestAAn	kestævuudestɑɑn	kestævyydestææn
ɑrkityylissA	ɑrkityylissɑ	ɑrkityylissæ
elæmAssAnne	elæmɑssɑnne	elæmæssænne
kysyisivAt	kysyisivɑt	kysyisivæt
pimennUsverhot	pimennusverhot	pimennysverhot
eleensA	eleensɑ	eleensæ
læhestyttAvAn	læhestyttɑvɑn	læhestyttævæn
retkeilUvɑrusteitA	retkeiluvɑrusteitɑ	retkeilyvɑrusteitɑ
sæteilUttAmAllA	sæteiluttɑmɑllɑ	sæteilyttæmællæ
ɑluehælytUskeskukselle	ɑluehælytuskeskukselle	ɑluehælytyskeskukselle
edellytettUjen	edellytettujen	edellytettyjen
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
sæestæmistA	sæestæmistɑ	sæestæmistæ
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
kylmenevAssA	kylmenevɑssɑ	kylmenevæssæ
lettiA	lettiɑ	lettiæ
myrkkysæiliøitA	myrkkysæiliøitɑ	myrkkysæiliøitæ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
niemekkeellA	niemekkeellɑ	niemekkeellæ
orkesterisæestUksen	orkesterisæestuksen	orkesterisæestyksen
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
vɑihtopisteitA	vɑihtopisteitɑ	vɑihtopisteitæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
væhempAAnkin	væhempɑɑnkin	væhempæænkin
yksityiskæytøstA	yksityiskæytøstɑ	yksityiskæytøstæ
ærsyttæAkO	ærsyttææko	ærsyttæækø
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
køøriA	køøriɑ	køøriæ
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
læmææmAAn	læmææmɑɑn	læmææmææn
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pærjænneitA	pærjænneitɑ	pærjænneitæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
