uf	pred	sf
rɑvintolisistA	rɑvintolisistɑ	rɑvintolisistæ
myymæløitAAn	myymæløitɑɑn	myymæløitææn
kuluttAjAhintɑindeksistA	kuluttɑjɑhintɑindeksistɑ	kuluttɑjɑhintɑindeksistæ
ɑluehælytUskeskukselle	ɑluehælytuskeskukselle	ɑluehælytyskeskukselle
berberiA	berberiɑ	berberiæ
etsintAkuulutUkset	etsintɑkuulutukset	etsintækuulutukset
kudosnæytteistA	kudosnæytteistɑ	kudosnæytteistæ
mɑksunsɑɑntijærjestUksestA	mɑksunsɑɑntijærjestuksestɑ	mɑksunsɑɑntijærjestyksestæ
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
ylpeUdenɑiheemme	ylpeudenɑiheemme	ylpeydenɑiheemme
ylæhirrestA	ylæhirrestɑ	ylæhirrestæ
hyvitUksinA	hyvituksinɑ	hyvityksinæ
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
myrkkysæiliøitA	myrkkysæiliøitɑ	myrkkysæiliøitæ
pidettUkAAn	pidettukɑɑn	pidettykææn
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
væhempAAnkin	væhempɑɑnkin	væhempæænkin
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
køøriA	køøriɑ	køøriæ
lisævesiA	lisævesiɑ	lisævesiæ
læmææmAAn	læmææmɑɑn	læmææmææn
lænsimæessA	lænsimæessɑ	lænsimæessæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pærjænneitA	pærjænneitɑ	pærjænneitæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøonsɑ	rɑhɑnkæyttøønsæ
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
