uf	pred	sf
pæællekkæisiltA	pæællekkæisiltɑ	pæællekkæisiltæ
kysyisivAt	kysyisivɑt	kysyisivæt
konetyyppiA	konetyyppiɑ	konetyyppiæ
retkeilUvɑrusteitA	retkeiluvɑrusteitɑ	retkeilyvɑrusteitɑ
røntgensæteillA	røntgensæteillɑ	røntgensæteillæ
berberiA	berberiɑ	berberiæ
edellytettUjen	edellytettujen	edellytettyjen
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
pælkæhtænUt	pælkæhtænut	pælkæhtænyt
vuosipæivænAAn	vuosipæivænɑɑn	vuosipæivænææn
ylæhirrestA	ylæhirrestɑ	ylæhirrestæ
erillisinAkin	erillisinɑkin	erillisinækin
hyvitUksinA	hyvituksinɑ	hyvityksinæ
lettiA	lettiɑ	lettiæ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
niemekkeellA	niemekkeellɑ	niemekkeellæ
orkesterisæestUksen	orkesterisæestuksen	orkesterisæestyksen
pidettUkAAn	pidettukɑɑn	pidettykææn
ryøppyUn	ryøppyun	ryøppyyn
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
vɑihtopisteitA	vɑihtopisteitɑ	vɑihtopisteitæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
kyyhøttævAn	kyyhøttævɑn	kyyhøttævæn
lisævesiA	lisævesiɑ	lisævesiæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøonsɑ	rɑhɑnkæyttøønsæ
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
sædekehænA	sædekehænɑ	sædekehænæ
sæilytellA	sæilytellɑ	sæilytellæ
tærkeæmmiltA	tærkeæmmiltɑ	tærkeæmmiltæ
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
