uf	pred	sf
pettymystAni	pettymystɑni	pettymystæni
rɑvintolisistA	rɑvintolisistɑ	rɑvintolisistæ
mɑɑnpæællisillA	mɑɑnpæællisillɑ	mɑɑnpæællisillæ
næhdessA	næhdessɑ	næhdessæ
eleensA	eleensɑ	eleensæ
læhestyttAvAn	læhestyttɑvɑn	læhestyttævæn
ɑluehælytUskeskukselle	ɑluehælytuskeskukselle	ɑluehælytyskeskukselle
mɑksunsɑɑntijærjestUksestA	mɑksunsɑɑntijærjestuksestɑ	mɑksunsɑɑntijærjestyksestæ
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
pælkæhtænUt	pælkæhtænut	pælkæhtænyt
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
kylmenevAssA	kylmenevɑssɑ	kylmenevæssæ
lettiA	lettiɑ	lettiæ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
pidettUkAAn	pidettukɑɑn	pidettykææn
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
keynesilAiset	keynesilɑiset	keynesilæiset
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
køøriA	køøriɑ	køøriæ
læmææmAAn	læmææmɑɑn	læmææmææn
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
sæilytellA	sæilytellɑ	sæilytellæ
