uf	pred	sf
gøzH	gøzɯ	gøzy
tɑktHn	tɑktin	tɑktɯn
bebeklArH	bebeklɑrɯ	bebekleri
kuvvetlH	kuvvetlɯ	kuvvetli
misketlArH	misketlɑrɯ	misketleri
ʧizmA	ʧizmɑ	ʧizme
jemekDA	jemektɑ	jemekte
evDAn	evdɑn	evden
ytylArH	ytylɑrɯ	ytyleri
ɑtH	ɑti	ɑtɯ
hɑlHn	hɑlɯn	hɑlin
silmA	silmɑ	silme
ineklArDAn	ineklɑrdɑn	ineklerden
etmA	etmɑ	etme
ɑletlArH	ɑletlɑrɯ	ɑletleri
trɑktørH	trɑktørɯ	trɑktøry
etmA	etmɑ	etme
kɑldɯrHp	kɑldɯrip	kɑldɯrɯp
okulH	okulɯ	okulu
resimDA	resimdɑ	resimde
kedilArDAn	kedilɑrdɑn	kedilerden
gitmA	gitmɑ	gitme
ujkumHzH	ujkumɯzɯ	ujkumuzu
jeDHkDAn	jediktɑn	jedikten
bɑloHn	bɑloin	bɑloun
gøzlArHn	gøzlɑrɯn	gøzlerin
øpHnʤA	øpunʤɑ	øpynʤe
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
gørAlHm	gørɑlɯm	gørelim
otomobillAr	otomobillɑr	otomobiller
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
rɑdjoH	rɑdjoi	rɑdjou
etlH	etlɯ	etli
tepelArDAn	tepelerdɑn	tepelerden
fillAr	fillɑr	filler
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
renklAr	renklɑr	renkler
gyllAr	gyllɑr	gyller
gyllArmHz	gyllɑrmɯz	gyllermiz
iʃlArH	iʃlɑrɯ	iʃleri
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jolHn	jolin	jolun
birAr	birɑr	birer
kɑlkHnʤA	kɑlkinʤɑ	kɑlkɯnʤɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
gøzmA	gøzmɑ	gøzme
tuzsHz	tuzsiz	tuzsuz
gøzlArH	gøzlɑrɯ	gøzleri
pɑketDA	pɑketdɑ	pɑkette
mutDA	mutdɑ	muttɑ
evnHzDA	evnizdɑ	evnizde
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ʤɑmHn	ʤɑmin	ʤɑmɯn
gelAn	gelɑn	gelen
geʧAn	geʧɑn	geʧen
ʃejA	ʃejɑ	ʃeje
hɑvH	hɑvi	hɑvɯ
gynHn	gynin	gynyn
gøzlArmH	gøzlɑrmɯ	gøzlermi
gitDHkDAn	gitdiktɑn	gittikten
øɰleDAn	øɰletɑn	øɰleden
sizDA	sizdɑ	sizde
otobysA	otobysɑ	otobyse
