uf	pred	sf
ɑdɑmHn	ɑdɑmin	ɑdɑmɯn
vermAm	vermɑm	vermem
hepH	hepu	hepi
senDAn	sendɑn	senden
sɑpH	sɑpu	sɑpɯ
vɑpurH	vɑpurɯ	vɑpuru
jemeklArH	jemeklɑrɯ	jemekleri
tekerleklArH	tekerleklɑrɯ	tekerlekleri
ʃøførH	ʃøførɯ	ʃøføry
ytylArH	ytylɑrɯ	ytyleri
silmA	silmɑ	silme
elmA	elmɑ	elme
ineklArDAn	ineklɑrdɑn	ineklerden
ɑletlArH	ɑletlɑrɯ	ɑletleri
renklArH	renklɑrɯ	renkleri
okulH	okulɯ	okulu
resimDA	resimdɑ	resimde
ɑskerlAr	ɑskerlɑr	ɑskerler
kedilArDAn	kedilɑrdɑn	kedilerden
jeDHkDAn	jediktɑn	jedikten
sɑʧmA	sɑʧme	sɑʧmɑ
birʃejA	birʃejɑ	birʃeje
olH	oli	olu
jɑzmA	jɑzme	jɑzmɑ
pislHklArH	pislɯklɑrɯ	pislikleri
bɑloHn	bɑloin	bɑloun
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
kolH	koli	kolu
sytsHz	sytsiz	sytsyz
kyrkH	kyrki	kyrky
erAlHm	erɑlɯm	erelim
otomobillAr	otomobillɑr	otomobiller
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
ɑbilAr	ɑbilɑr	ɑbiler
fillAr	fillɑr	filler
renklAr	renklɑr	renkler
gyllArmHz	gyllɑrmɯz	gyllermiz
iʃlArH	iʃlɑrɯ	iʃleri
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
jolHn	jolin	jolun
gørmA	gørmɑ	gørme
birAr	birɑr	birer
isimlArH	isimlɑrɯ	isimleri
elmDAkinH	elmdɑkini	elmdekini
gøzlArH	gøzlɑrɯ	gøzleri
kɑloriferlAr	kɑloriferlɑr	kɑloriferler
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
kɑlemlArHn	kɑlemlɑrɯn	kɑlemlerin
girmA	girmɑ	girme
