uf	pred	sf
hepH	hepu	hepi
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
silindirH	silindirɯ	silindiri
kuvvetlH	kuvvetlɯ	kuvvetli
ʧizmA	ʧizmɑ	ʧizme
søjleAlHm	søjleɑlɯm	søjleelim
sɑʧlArmH	sɑʧlɑrmi	sɑʧlɑrmɯ
tekerleklArH	tekerleklɑrɯ	tekerlekleri
ytylArH	ytylɑrɯ	ytyleri
hɑlHn	hɑlɯn	hɑlin
silmA	silmɑ	silme
ineklArDAn	ineklɑrdɑn	ineklerden
kɯzA	kɯze	kɯzɑ
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
trɑktørH	trɑktørɯ	trɑktøry
sɯnɯfDA	sɯnɯfte	sɯnɯftɑ
mɑjmunA	mɑjmune	mɑjmunɑ
renklArH	renklɑrɯ	renkleri
okulH	okulɯ	okulu
simitsHz	simitsɯz	simitsiz
vɑpurlAr	vɑpurler	vɑpurlɑr
kedilArDAn	kedilɑrdɑn	kedilerden
ɑkʃɑmlAr	ɑkʃɑmler	ɑkʃɑmlɑr
dikkɑtlH	dikkɑtlɯ	dikkɑtli
silAlHm	silɑlɯm	silelim
pislHklArH	pislɯklɑrɯ	pislikleri
gøzlArHn	gøzlɑrɯn	gøzlerin
øpHnʤA	øpunʤɑ	øpynʤe
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
dɑnDAn	dɑntɑn	dɑndɑn
kibritHn	kibritɯn	kibritin
sytsHz	sytsɯz	sytsyz
kyrkH	kyrkɯ	kyrky
erAlHm	erɑlɯm	erelim
gørAlHm	gørɑlɯm	gørelim
otomobillAr	otomobillɑr	otomobiller
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
rɑdjoH	rɑdjoi	rɑdjou
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
etlH	etlɯ	etli
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
tepelArDAn	tepelɑrdɑn	tepelerden
fillAr	fillɑr	filler
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
renklAr	renklɑr	renkler
gyllAr	gyllɑr	gyller
gyllArmHz	gyllɑrmɯz	gyllermiz
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
ɑnɑokulunA	ɑnɑokulune	ɑnɑokulunɑ
jemeklHk	jemeklɯk	jemeklik
gørmA	gørmɑ	gørme
isimlArH	isimlɑrɯ	isimleri
kɑlkHnʤA	kɑlkinʤɑ	kɑlkɯnʤɑ
elmDAkinH	elmdɑkini	elmdekini
gøzmA	gøzmɑ	gøzme
pɑketDA	pɑkettɑ	pɑkette
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧHDAn	ojunʤɑkʧitɑn	ojunʤɑkʧɯdɑn
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
tutmAA	tutmee	tutmɑɑ
girmA	girmɑ	girme
ʤɑmHn	ʤɑmin	ʤɑmɯn
gelAn	gelɑn	gelen
ʤɑmlAr	ʤɑmler	ʤɑmlɑr
kɑzHn	kɑzin	kɑzɯn
hɑvH	hɑvi	hɑvɯ
gynHn	gynin	gynyn
ellArmHn	ellɑrmin	ellermin
bezH	bezɯ	bezi
gøzlArmH	gøzlɑrmi	gøzlermi
