uf	pred	sf
ineklAr	ineklɑr	inekler
senDAn	sendɑn	senden
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
gørHnʤA	gørɯnʤɑ	gørynʤe
suDA	sutɑ	sudɑ
motorH	motori	motoru
kuvvetlH	kuvvetlɯ	kuvvetli
sɑʧlArmH	sɑʧlɑrmi	sɑʧlɑrmɯ
ʃøførH	ʃøføri	ʃøføry
resimlAr	resimlɑr	resimler
ojunʤɑklArmH	ojunʤɑklɑrmi	ojunʤɑklɑrmɯ
etmA	etmɑ	etme
jemeklAr	jemeklɑr	jemekler
kɯzA	kɯze	kɯzɑ
ɑletlArH	ɑletlɑrɯ	ɑletleri
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
etmA	etmɑ	etme
renklArH	renklɑrɯ	renkleri
bɑvullAr	bɑvuller	bɑvullɑr
resimDA	resimdɑ	resimde
vɑpurlAr	vɑpurler	vɑpurlɑr
gitmA	gitmɑ	gitme
jeDHkDAn	jediktɑn	jedikten
pislHklArH	pislɯklɑrɯ	pislikleri
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
dɑnDAn	dɑntɑn	dɑndɑn
kibritHn	kibritɯn	kibritin
sytsHz	sytsiz	sytsyz
kyrkH	kyrki	kyrky
etlH	etlɯ	etli
olmAHnʤA	olmeinʤɑ	olmɑɯnʤɑ
sokɑklArDAn	sokɑklɑrden	sokɑklɑrdɑn
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
jolHn	jolin	jolun
gørmA	gørmɑ	gørme
birAr	birɑr	birer
isimlArH	isimlɑrɯ	isimleri
kɑlkHnʤA	kɑlkinʤɑ	kɑlkɯnʤɑ
elmDAkinH	elmdɑkini	elmdekini
gøzmA	gøzmɑ	gøzme
gøzlArH	gøzlɑrɯ	gøzleri
pɑketDA	pɑkettɑ	pɑkette
bɯrɑkHp	bɯrɑkip	bɯrɑkɯp
duvɑrDA	duvɑrde	duvɑrdɑ
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ɑletlArA	ɑletlɑrɑ	ɑletlere
tutmAA	tutmee	tutmɑɑ
ojunʤɑklArDAn	ojunʤɑklɑrden	ojunʤɑklɑrdɑn
girmA	girmɑ	girme
geʧAn	geʧɑn	geʧen
kɑzHn	kɑzin	kɑzɯn
hɑvH	hɑvi	hɑvɯ
gynHn	gynin	gynyn
gørmAAlH	gørmɑɑlɯ	gørmeeli
syrHp	syrup	syryp
bezH	bezɯ	bezi
gøzlArmH	gøzlɑrmi	gøzlermi
olmAH	olmei	olmɑɯ
gøtyrHnʤA	gøtyrɯnʤɑ	gøtyrynʤe
hɑlH	hɑlɯ	hɑli
tɑkHp	tɑkip	tɑkɯp
kirɑzHn	kirɑzin	kirɑzɯn
ystynDAki	ystyndɑki	ystyndeki
ortɑlArDA	ortɑlɑrde	ortɑlɑrdɑ
ʧiʧeklAr	ʧiʧeklɑr	ʧiʧekler
kulypDA	kulyptɑ	kulypte
sønDHkDAn	søndiktɑn	søndykten
vɑpurDAn	vɑpurtɑn	vɑpurdɑn
bɑjlArDA	bɑjlerde	bɑjlɑrdɑ
vɑpurDA	vɑpurtɑ	vɑpurdɑ
jyzgeʧlArHn	jyzgeʧlɑrɯn	jyzgeʧlerin
korkHp	korkɯp	korkup
binmA	binmɑ	binme
dɑvulHn	dɑvulin	dɑvulun
tɑnkHn	tɑnkin	tɑnkɯn
ʃøførsHz	ʃøførsiz	ʃøførsyz
bɑʃmHzA	bɑʃmize	bɑʃmɯzɑ
evnHzH	evnɯzɯ	evnizi
diʃlArH	diʃlɑrɯ	diʃleri
sønHnʤA	sønunʤɑ	sønynʤe
elektriklAr	elektriklɑr	elektrikler
denizH	denizɯ	denizi
ʧɑmɑʃɯrlAr	ʧɑmɑʃɯrler	ʧɑmɑʃɯrlɑr
domuzA	domuze	domuzɑ
hɑjvɑnsHz	hɑjvɑnsiz	hɑjvɑnsɯz
televizjonnHz	televizjonniz	televizjonnuz
ɑrɑbɑmHzHn	ɑrɑbɑmizin	ɑrɑbɑmɯzɯn
benmH	benmɯ	benmi
tuzlH	tuzlɯ	tuzlu
ɑmʤɑnHzA	ɑmʤɑnize	ɑmʤɑnɯzɑ
dønmA	dønmɑ	dønme
gøzlAr	gøzlɑr	gøzler
sevDHklArH	sevtɯklɑrɯ	sevdikleri
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
myzikDA	myziktɑ	myzikte
topmH	topmi	topmu
tɑrɑfDAn	tɑrɑften	tɑrɑftɑn
miDAn	mitɑn	miden
jɑnDAn	jɑntɑn	jɑndɑn
øtAnlArDAn	øtɑnlɑrden	øtenlerden
ørdeklArH	ørdeklɑrɯ	ørdekleri
geʧmADHkʧA	geʧmɑdɯkʧe	geʧmedikʧe
kɑlemDAn	kɑlemdɑn	kɑlemden
birɑzDA	birɑzde	birɑzdɑ
bɑʃDAn	bɑʃten	bɑʃtɑn
sɑbɯrsHz	sɑbɯrsiz	sɑbɯrsɯz
ɑɰbiDA	ɑɰbitɑ	ɑɰbide
syslH	syslɯ	sysly
ɑjɑkkɑbɯnH	ɑjɑkkɑbɯni	ɑjɑkkɑbɯnɯ
filH	filɯ	fili
ellArHn	ellɑrɯn	ellerin
sijɑhH	sijɑhi	sijɑhɯ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
bɑʃlɯklH	bɑʃlɯkli	bɑʃlɯklɯ
jeʃilH	jeʃilɯ	jeʃili
jyzHn	jyzin	jyzyn
ørtAlHm	ørtɑlɯm	ørtelim
gezmAADA	gezmeɑdɑ	gezmeede
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
benmDA	benmdɑ	benmde
sɑbɯrlH	sɑbɯrli	sɑbɯrlɯ
hemDA	hemdɑ	hemde
