uf	pred	sf
ɑkʃɑmlArH	ɑkʃɑmleri	ɑkʃɑmlɑrɯ
bebeklArHn	bebeklɑrɯn	bebeklerin
tɑktHn	tɑktin	tɑktɯn
otobysHn	otobysin	otobysyn
ytyH	ytyi	ytyy
jɑzAlHm	jɑzelim	jɑzɑlɯm
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
sɑɑtHn	sɑɑtɯn	sɑɑtin
ʧɯkHnʤA	ʧɯkɯnʤe	ʧɯkɯnʤɑ
tɑmirA	tɑmirɑ	tɑmire
søjleAlHm	søjleɑlɯm	søjleelim
jemekDA	jemektɑ	jemekte
jɑɰHnʤA	jɑɰɯnʤe	jɑɰɯnʤɑ
evDAn	evdɑn	evden
deneAlHm	deneɑlɯm	deneelim
hɑlHn	hɑlɯn	hɑlin
køjDA	køjdɑ	køjde
iʃH	iʃu	iʃi
kɯzA	kɯze	kɯzɑ
trɑktørH	trɑktøri	trɑktøry
kojHnʤA	kojunʤe	kojunʤɑ
okulH	okulɯ	okulu
kɑzɑnmAA	kɑzɑnmee	kɑzɑnmɑɑ
resimDA	resimdɑ	resimde
ɑskerlAr	ɑskerlɑr	ɑskerler
kedilArDAn	kedilerdɑn	kedilerden
ɑkʃɑmlAr	ɑkʃɑmler	ɑkʃɑmlɑr
pislHklArH	pislɯklɑrɯ	pislikleri
nerenDA	nerendɑ	nerende
gøzlArHn	gøzlɑrɯn	gøzlerin
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
sytsHz	sytsiz	sytsyz
gørAlHm	gørɑlɯm	gørelim
otomobillAr	otomobillɑr	otomobiller
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
rɑdjoH	rɑdjoi	rɑdjou
etlH	etlɯ	etli
olmAHnʤA	olmɑɯnʤe	olmɑɯnʤɑ
tepelArDAn	tepelerdɑn	tepelerden
fillAr	fillɑr	filler
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
gyllAr	gyllɑr	gyller
gyllArmHz	gyllɑrmiz	gyllermiz
iʃlArH	iʃlɑrɯ	iʃleri
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
kɑlkHnʤA	kɑlkɯnʤe	kɑlkɯnʤɑ
ørtyH	ørtyi	ørtyy
tuzsHz	tuzsiz	tuzsuz
pɑketDA	pɑkettɑ	pɑkette
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
kɑʧnʤH	kɑʧnʤu	kɑʧnʤɯ
ʤɑmlAr	ʤɑmler	ʤɑmlɑr
geʧAn	geʧɑn	geʧen
gørmAAlH	gørmɑɑlɯ	gørmeeli
syrHp	syrup	syryp
kɯzlAr	kɯzler	kɯzlɑr
øɰleDAn	øɰletɑn	øɰleden
giderlAr	giderlɑr	giderler
kɑzɑnmAA	kɑzɑnmee	kɑzɑnmɑɑ
ɑjHn	ɑjun	ɑjɯn
hɑlH	hɑlɯ	hɑli
kypelArmH	kypelermɯ	kypelermi
mumlAr	mumler	mumlɑr
jerlArmH	jerlɑrmɯ	jerlermi
bɑjlArDA	bɑjlerdɑ	bɑjlɑrdɑ
jyzgeʧlArHn	jyzgeʧlɑrɯn	jyzgeʧlerin
sineklAr	sineklɑr	sinekler
kedilArA	kedilɑrɑ	kedilere
korkHp	korkɯp	korkup
binmA	binmɑ	binme
ʃøførsHz	ʃøførsiz	ʃøførsyz
bɑntHn	bɑntin	bɑntɯn
bɑʃmHzA	bɑʃmize	bɑʃmɯzɑ
kɑrdeʃlArHn	kɑrdeʃlɑrɯn	kɑrdeʃlerin
fɑrelArHn	fɑrelɑrɯn	fɑrelerin
elektriklAr	elektriklɑr	elektrikler
nerelArA	nerelɑrɑ	nerelere
hɑnɯmH	hɑnɯmi	hɑnɯmɯ
domuzA	domuze	domuzɑ
hɑjvɑnmH	hɑjvɑnmi	hɑjvɑnmɯ
hɑjvɑnsHz	hɑjvɑnsiz	hɑjvɑnsɯz
døvAn	døvɑn	døven
verAʤAklAr	verɑʤɑklɑr	vereʤekler
televizjonnHz	televizjonniz	televizjonnuz
tuzlH	tuzlɯ	tuzlu
dɑvrɑnmAA	dɑvrɑnmee	dɑvrɑnmɑɑ
sevDHklArH	sevtɯklɑrɯ	sevdikleri
myzikDA	myziktɑ	myzikte
topmH	topmi	topmu
miDAn	mitɑn	miden
geʧmADHkʧA	geʧmɑdɯkʧe	geʧmedikʧe
mendilmHz	mendilmuz	mendilmiz
kreʃDAn	kreʃdɑn	kreʃten
kɑlemDAn	kɑlemdɑn	kɑlemden
birɑzDA	birɑzde	birɑzdɑ
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
bozmA	bozme	bozmɑ
kɑselArA	kɑselɑrɑ	kɑselere
kovbojlAr	kovbojler	kovbojlɑr
dønAlHm	dønɑlɯm	dønelim
ellArHn	ellɑrɯn	ellerin
sijɑhH	sijɑhi	sijɑhɯ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
ruʒmH	ruʒmi	ruʒmu
søzmH	søzmɯ	søzmy
sɑrɯmH	sɑrɯmi	sɑrɯmɯ
ørtAlHm	ørtɑlɯm	ørtelim
merʤimeklH	merʤimeklɯ	merʤimekli
gezmAADA	gezmɑɑdɑ	gezmeede
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
hemDA	hemdɑ	hemde
bebekDA	bebektɑ	bebekte
tuvɑletA	tuvɑletɑ	tuvɑlete
dønHp	dønɯp	dønyp
døkAlHm	døkɑlɯm	døkelim
getirAlHm	getirɑlɯm	getirelim
øpAlHm	øpɑlɯm	øpelim
