uf	pred	sf
elmDA	elmdɑ	elmde
sɑpH	sɑpu	sɑpɯ
sɑɑtHn	sɑɑtɯn	sɑɑtin
tɑmirA	tɑmirɑ	tɑmire
ʧizmA	ʧizmɑ	ʧizme
jyzmA	jyzmɑ	jyzme
søjleAlHm	søjleɑlɯm	søjleelim
sɑʧlArmH	sɑʧlɑrmi	sɑʧlɑrmɯ
resimlAr	resimlɑr	resimler
ytylArH	ytylɑrɯ	ytyleri
ɑtH	ɑti	ɑtɯ
silmA	silmɑ	silme
elmA	elmɑ	elme
køjDA	køjdɑ	køjde
ojunʤɑklArmH	ojunʤɑklɑrmi	ojunʤɑklɑrmɯ
jemeklAr	jemeklɑr	jemekler
ɑletlArH	ɑletlɑrɯ	ɑletleri
trɑktørH	trɑktørɯ	trɑktøry
renklArH	renklɑrɯ	renkleri
ɑskerlAr	ɑskerlɑr	ɑskerler
jeDHkDAn	jediktɑn	jedikten
silAlHm	silɑlɯm	silelim
gøzlArHn	gøzlɑrɯn	gøzlerin
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
erAlHm	erɑlɯm	erelim
gørAlHm	gørɑlɯm	gørelim
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
rɑdjoH	rɑdjoi	rɑdjou
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
sokɑklArDAn	sokɑklɑrden	sokɑklɑrdɑn
fillAr	fillɑr	filler
iʃlArH	iʃlɑrɯ	iʃleri
jemeklHk	jemeklɯk	jemeklik
gørmA	gørmɑ	gørme
isimlArH	isimlɑrɯ	isimleri
kɑlkHnʤA	kɑlkinʤɑ	kɑlkɯnʤɑ
gøzmA	gøzmɑ	gøzme
tuzsHz	tuzsiz	tuzsuz
gøzlArH	gøzlɑrɯ	gøzleri
kɑloriferlAr	kɑloriferlɑr	kɑloriferler
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
kɑlemlArHn	kɑlemlɑrɯn	kɑlemlerin
ojunʤɑklArDAn	ojunʤɑklɑrden	ojunʤɑklɑrdɑn
ʤɑmHn	ʤɑmin	ʤɑmɯn
kɑʧnʤH	kɑʧnʤu	kɑʧnʤɯ
gelAn	gelɑn	gelen
geʧAn	geʧɑn	geʧen
hɑvH	hɑvi	hɑvɯ
