uf	pred	sf
vɑpurHn	vɑpurɯn	vɑpurun
bebeklAr	bebeklɑr	bebekler
tɑktHn	tɑktin	tɑktɯn
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
bebeklArH	bebeklɑrɯ	bebekleri
sɑpH	sɑpu	sɑpɯ
sɑɑtHn	sɑɑtɯn	sɑɑtin
silindirH	silindirɯ	silindiri
kuvvetlH	kuvvetlɯ	kuvvetli
syrmA	syrmɑ	syrme
jemekDA	jemektɑ	jemekte
sɑʧlArmH	sɑʧlɑrmi	sɑʧlɑrmɯ
elmA	elmɑ	elme
trɑktørH	trɑktørɯ	trɑktøry
vɑpurlAr	vɑpurler	vɑpurlɑr
dikkɑtlH	dikkɑtlɯ	dikkɑtli
nerenDA	nerendɑ	nerende
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
iʃɑretH	iʃɑretɯ	iʃɑreti
sytsHz	sytsiz	sytsyz
kyrkH	kyrki	kyrky
erAlHm	erɑlɯm	erelim
gørAlHm	gørɑlɯm	gørelim
otomobillAr	otomobillɑr	otomobiller
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
rɑdjoH	rɑdjoi	rɑdjou
fillAr	fillɑr	filler
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
renklAr	renklɑr	renkler
gyllArmHz	gyllɑrmɯz	gyllermiz
iʃlArH	iʃlɑrɯ	iʃleri
jemeklHk	jemeklɯk	jemeklik
jolHn	jolin	jolun
gørmA	gørmɑ	gørme
birAr	birɑr	birer
isimlArH	isimlɑrɯ	isimleri
gøzmA	gøzmɑ	gøzme
gøzlArH	gøzlɑrɯ	gøzleri
bɯrɑkHp	bɯrɑkip	bɯrɑkɯp
duvɑrDA	duvɑrde	duvɑrdɑ
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧHDAn	ojunʤɑkʧitɑn	ojunʤɑkʧɯdɑn
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
kɑlemlArHn	kɑlemlɑrɯn	kɑlemlerin
ojunʤɑklArDAn	ojunʤɑklɑrden	ojunʤɑklɑrdɑn
girmA	girmɑ	girme
kɑʧnʤH	kɑʧnʤu	kɑʧnʤɯ
sepetH	sepetɯ	sepeti
geʧAn	geʧɑn	geʧen
kɑzHn	kɑzin	kɑzɯn
hɑvH	hɑvi	hɑvɯ
gynHn	gynin	gynyn
syrHp	syrup	syryp
bezH	bezɯ	bezi
kɯzlAr	kɯzler	kɯzlɑr
gitDHkDAn	gitdiktɑn	gittikten
odɑmDAn	odɑmden	odɑmdɑn
kɑʧH	kɑʧi	kɑʧɯ
tɑkHp	tɑkip	tɑkɯp
kirɑzHn	kirɑzin	kirɑzɯn
ystynDAki	ystyndɑki	ystyndeki
ʧiʧeklAr	ʧiʧeklɑr	ʧiʧekler
kulɑklArmH	kulɑklɑrmi	kulɑklɑrmɯ
kulypDA	kulyptɑ	kulypte
sønDHkDAn	søndiktɑn	søndykten
vɑpurDAn	vɑpurtɑn	vɑpurdɑn
bɑjlArDA	bɑjlerde	bɑjlɑrdɑ
vɑpurDA	vɑpurtɑ	vɑpurdɑ
etH	etɯ	eti
jyzgeʧlArH	jyzgeʧlɑrɯ	jyzgeʧleri
sineklAr	sineklɑr	sinekler
korkHp	korkɯp	korkup
mɑsɑlnH	mɑsɑlni	mɑsɑlnɯ
binmA	binmɑ	binme
dɑvulHn	dɑvulin	dɑvulun
tɑnkHn	tɑnkin	tɑnkɯn
ʃøførsHz	ʃøførsiz	ʃøførsyz
tulumHn	tulumin	tulumun
sønHnʤA	sønunʤɑ	sønynʤe
ʧɑmɑʃɯrlAr	ʧɑmɑʃɯrler	ʧɑmɑʃɯrlɑr
hɑjvɑnmH	hɑjvɑnmi	hɑjvɑnmɯ
hɑjvɑnsHz	hɑjvɑnsiz	hɑjvɑnsɯz
verAʤAklAr	vereʤeklɑr	vereʤekler
televizjonnHz	televizjonniz	televizjonnuz
ɑrɑbɑmHzHn	ɑrɑbɑmizin	ɑrɑbɑmɯzɯn
sɑʧHn	sɑʧin	sɑʧɯn
ɑrkɑmDA	ɑrkɑmde	ɑrkɑmdɑ
kliplAr	kliplɑr	klipler
sevDHklArH	sevdiklɑrɯ	sevdikleri
myzikDA	myziktɑ	myzikte
topmH	topmi	topmu
burɑlArDA	burɑlɑrde	burɑlɑrdɑ
øtAnlArDAn	øtɑnlɑrden	øtenlerden
ørdeklArH	ørdeklɑrɯ	ørdekleri
geʧmADHkʧA	geʧmɑdɯkʧe	geʧmedikʧe
mendilmHz	mendilmuz	mendilmiz
kreʃDAn	kreʃdɑn	kreʃten
birH	birɯ	biri
birɑzDA	birɑzde	birɑzdɑ
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
sɑbɯrsHz	sɑbɯrsiz	sɑbɯrsɯz
syslH	syslɯ	sysly
gøtyrmA	gøtyrmɑ	gøtyrme
kovbojlAr	kovbojler	kovbojlɑr
kojAlHmDA	kojɑlɯmde	kojɑlɯmdɑ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
jyzHn	jyzin	jyzyn
ruʒmH	ruʒmi	ruʒmu
ørtAlHm	ørtɑlɯm	ørtelim
merʤimeklH	merʤimeklɯ	merʤimekli
jɑnmDAn	jɑnmden	jɑnmdɑn
sɑʧmDA	sɑʧmde	sɑʧmdɑ
jɑnmDA	jɑnmde	jɑnmdɑ
sɑbɯrlH	sɑbɯrli	sɑbɯrlɯ
bebekDA	bebektɑ	bebekte
ʤɑnmH	ʤɑnmi	ʤɑnmɯ
tuvɑletA	tuvɑletɑ	tuvɑlete
dønHp	dønup	dønyp
kolHn	kolin	kolun
døkAlHm	døkɑlɯm	døkelim
getirAlHm	getirɑlɯm	getirelim
