uf	pred	sf
elmDA	elmdɑ	elmde
bebeklArHn	bebeklɑrɯn	bebeklerin
tɑktHn	tɑktin	tɑktɯn
senDAn	sendɑn	senden
ytyH	ytyi	ytyy
suDA	sutɑ	sudɑ
sɑpH	sɑpu	sɑpɯ
sɑɑtHn	sɑɑtɯn	sɑɑtin
elmA	elmɑ	elme
trɑktørH	trɑktøri	trɑktøry
renklArH	renklɑrɯ	renkleri
okulH	okulɯ	okulu
resimDA	resimdɑ	resimde
gitmA	gitmɑ	gitme
ujkumHzH	ujkumɯzɯ	ujkumuzu
jeDHkDAn	jediktɑn	jedikten
silAlHm	silɑlɯm	silelim
kɑdɑrDA	kɑdɑrde	kɑdɑrdɑ
jɑzmA	jɑzme	jɑzmɑ
pislHklArH	pislɯklɑrɯ	pislikleri
bɑloHn	bɑloɯn	bɑloun
nerenDA	nerendɑ	nerende
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
kolH	koli	kolu
sytsHz	sytsiz	sytsyz
kyrkH	kyrkɯ	kyrky
erAlHm	erɑlɯm	erelim
otomobillAr	otomobillɑr	otomobiller
rɑdjoH	rɑdjoi	rɑdjou
etlH	etlɯ	etli
sokɑklArDAn	sokɑklɑrden	sokɑklɑrdɑn
fillAr	fillɑr	filler
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
renklAr	renklɑr	renkler
gyllArmHz	gyllɑrmɯz	gyllermiz
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
jolHn	jolin	jolun
diʃʧiDA	diʃʧitɑ	diʃʧide
birAr	birɑr	birer
isimlArH	isimlɑrɯ	isimleri
kɑlkHnʤA	kɑlkinʤɑ	kɑlkɯnʤɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
ørtyH	ørtyi	ørtyy
elmDAkinH	elmdɑkini	elmdekini
tuzsHz	tuzsiz	tuzsuz
duvɑrDA	duvɑrde	duvɑrdɑ
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧHDAn	ojunʤɑkʧitɑn	ojunʤɑkʧɯdɑn
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
ojunʤɑklArDAn	ojunʤɑklɑrden	ojunʤɑklɑrdɑn
kɑʧnʤH	kɑʧnʤu	kɑʧnʤɯ
gelAn	gelɑn	gelen
ʃejA	ʃejɑ	ʃeje
kɑzHn	kɑzin	kɑzɯn
gynHn	gynin	gynyn
ellArmHn	ellɑrmɯn	ellermin
gørmAAlH	gørmɑɑlɯ	gørmeeli
syrHp	syrɯp	syryp
bezH	bezɯ	bezi
gitDHkDAn	gitdiktɑn	gittikten
gøtyrHnʤA	gøtyrunʤɑ	gøtyrynʤe
kɑʧH	kɑʧi	kɑʧɯ
kypelArmH	kypelermɯ	kypelermi
kirɑzHn	kirɑzin	kirɑzɯn
kulypDA	kulyptɑ	kulypte
sønDHkDAn	søndiktɑn	søndykten
jerlArmH	jerlermɯ	jerlermi
vɑpurDAn	vɑpurden	vɑpurdɑn
vɑpurDA	vɑpurde	vɑpurdɑ
jyzgeʧlArHn	jyzgeʧlɑrɯn	jyzgeʧlerin
sineklAr	sineklɑr	sinekler
kedilArA	kedilɑrɑ	kedilere
binmA	binmɑ	binme
ʃøførsHz	ʃøførsiz	ʃøførsyz
ortɑDAn	ortɑtɑn	ortɑdɑn
bɑʃmHzA	bɑʃmize	bɑʃmɯzɑ
tulumHn	tulumin	tulumun
kɑrdeʃlArHn	kɑrdeʃlɑrɯn	kɑrdeʃlerin
