uf	pred	sf
gelHnʤA	gelinʤɑ	gelinʤe
kedilArH	kedilɑrɯ	kedileri
vɑpurHn	vɑpurɯn	vɑpurun
mɑjmunH	mɑjmuni	mɑjmunu
bebeklAr	bebeklɑr	bebekler
televizjonHn	televizjonin	televizjonun
nelArH	nelɑrɯ	neleri
ʃejlAr	ʃejlɑr	ʃejler
temizlAr	temizlɑr	temizler
bebeklArH	bebeklɑrɯ	bebekleri
sɑɑtHn	sɑɑtɯn	sɑɑtin
tɑmirA	tɑmirɑ	tɑmire
ʧizmA	ʧizmɑ	ʧizme
jemeklArH	jemeklɑrɯ	jemekleri
sɑʧlArmH	sɑʧlɑrmi	sɑʧlɑrmɯ
ʃøførH	ʃøførɯ	ʃøføry
hɑlHn	hɑlɯn	hɑlin
silmA	silmɑ	silme
jemeklAr	jemeklɑr	jemekler
renklArH	renklɑrɯ	renkleri
kɑldɯrHp	kɑldɯrup	kɑldɯrɯp
resimDA	resimdɑ	resimde
kedilArDAn	kedilɑrden	kedilerden
birʃejA	birʃejɑ	birʃeje
silAlHm	silɑlɯm	silelim
pislHklArH	pislɯklɑrɯ	pislikleri
bɑloHn	bɑloɯn	bɑloun
nerenDA	nerendɑ	nerende
gøzlArHn	gøzlɑrɯn	gøzlerin
øpHnʤA	øpunʤɑ	øpynʤe
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
okulDAn	okulden	okuldɑn
dɑnDAn	dɑntɑn	dɑndɑn
sytsHz	sytsiz	sytsyz
kyrkH	kyrkɯ	kyrky
erAlHm	erɑlɯm	erelim
otomobillAr	otomobillɑr	otomobiller
sokɑklArDAn	sokɑklɑrden	sokɑklɑrdɑn
ɑbilAr	ɑbilɑr	ɑbiler
fillAr	fillɑr	filler
gyllAr	gyllɑr	gyller
gyllArmHz	gyllɑrmɯz	gyllermiz
iʃlArH	iʃlɑrɯ	iʃleri
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
diʃʧiDA	diʃʧitɑ	diʃʧide
telefonHn	telefonin	telefonun
isimlArH	isimlɑrɯ	isimleri
kɑlkHnʤA	kɑlkinʤɑ	kɑlkɯnʤɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
elmDAkinH	elmdɑkini	elmdekini
gøzmA	gøzmɑ	gøzme
gøzlArH	gøzlɑrɯ	gøzleri
kɑloriferlAr	kɑloriferlɑr	kɑloriferler
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧHDAn	ojunʤɑkʧitɑn	ojunʤɑkʧɯdɑn
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
kɑlemlArHn	kɑlemlɑrɯn	kɑlemlerin
bɑkkɑlDAn	bɑkkɑlden	bɑkkɑldɑn
girmA	girmɑ	girme
kɑʧnʤH	kɑʧnʤu	kɑʧnʤɯ
geʧAn	geʧɑn	geʧen
ʃejA	ʃejɑ	ʃeje
hɑvH	hɑvi	hɑvɯ
syrHp	syrup	syryp
gitDHkDAn	gitdiktɑn	gittikten
gøtyrHnʤA	gøtyrɯnʤɑ	gøtyrynʤe
hɑlH	hɑlɯ	hɑli
ystynDAki	ystyndɑki	ystyndeki
sønDHkDAn	søndiktɑn	søndykten
jyzgeʧlArH	jyzgeʧlɑrɯ	jyzgeʧleri
gemilAr	gemilɑr	gemiler
gemilArDAn	gemilɑrden	gemilerden
jyzgeʧlArHn	jyzgeʧlɑrɯn	jyzgeʧlerin
sineklAr	sineklɑr	sinekler
korkHp	korkɯp	korkup
binmA	binmɑ	binme
ujkunH	ujkuni	ujkunu
tɑnkHn	tɑnkin	tɑnkɯn
ʃøførsHz	ʃøførsiz	ʃøførsyz
bɑntHn	bɑntin	bɑntɯn
kordonHn	kordonin	kordonun
