uf	pred	sf
bebeklArHn	bebeklɑrɯn	bebeklerin
ytyH	ytyi	ytyy
gørHnʤA	gørɯnʤɑ	gørynʤe
sɑpH	sɑpu	sɑpɯ
motorH	motori	motoru
sɑɑtHn	sɑɑtɯn	sɑɑtin
syrmA	syrmɑ	syrme
søjleAlHm	søjleɑlɯm	søjleelim
evDAn	evdɑn	evden
deneAlHm	deneɑlɯm	deneelim
hɑvlAr	hɑvler	hɑvlɑr
ytylArH	ytylɑrɯ	ytyleri
hɑlHn	hɑlɯn	hɑlin
elmA	elmɑ	elme
ojunʤɑklArmH	ojunʤɑklɑrmi	ojunʤɑklɑrmɯ
iʃH	iʃu	iʃi
jemeklAr	jemeklɑr	jemekler
ɑletlArH	ɑletlɑrɯ	ɑletleri
trɑktørH	trɑktørɯ	trɑktøry
renklArH	renklɑrɯ	renkleri
okulH	okulɯ	okulu
bɑvullAr	bɑvuller	bɑvullɑr
vɑpurlAr	vɑpurler	vɑpurlɑr
kedilArDAn	kedilerdɑn	kedilerden
dikkɑtlH	dikkɑtlɯ	dikkɑtli
silAlHm	silɑlɯm	silelim
sɑnADA	sɑnɑtɑ	sɑnɑdɑ
jɑzmA	jɑzme	jɑzmɑ
pislHklArH	pislɯklɑrɯ	pislikleri
bɑloHn	bɑloin	bɑloun
øpHnʤA	øpunʤɑ	øpynʤe
kibritHn	kibritɯn	kibritin
sytsHz	sytsiz	sytsyz
erAlHm	erɑlɯm	erelim
gørAlHm	gørɑlɯm	gørelim
rɑdjoH	rɑdjoi	rɑdjou
etlH	etlɯ	etli
ʧɑtɑllAr	ʧɑtɑller	ʧɑtɑllɑr
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
renklAr	renklɑr	renkler
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
jolHn	jolin	jolun
diʃʧiDA	diʃʧitɑ	diʃʧide
gørmA	gørmɑ	gørme
isimlArH	isimlɑrɯ	isimleri
ørtyH	ørtyi	ørtyy
tuzsHz	tuzsiz	tuzsuz
pɑketDA	pɑkettɑ	pɑkette
ɑletlArA	ɑletlɑrɑ	ɑletlere
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
tutmAA	tutmee	tutmɑɑ
girmA	girmɑ	girme
kɑʧnʤH	kɑʧnʤu	kɑʧnʤɯ
gelAn	gelɑn	gelen
geʧAn	geʧɑn	geʧen
hɑvH	hɑvi	hɑvɯ
gynHn	gynin	gynyn
gørmAAlH	gørmɑɑlɯ	gørmeeli
kɯzlAr	kɯzler	kɯzlɑr
gitDHkDAn	gittɯktɑn	gittikten
gøtyrHnʤA	gøtyrɯnʤɑ	gøtyrynʤe
ɑjHn	ɑjin	ɑjɯn
kulɑklArmH	kulɑklɑrmi	kulɑklɑrmɯ
kulypDA	kulyptɑ	kulypte
sønDHkDAn	søndiktɑn	søndykten
jyzgeʧlArH	jyzgeʧlɑrɯ	jyzgeʧleri
gemilArDAn	gemilerdɑn	gemilerden
sineklAr	sineklɑr	sinekler
korkHp	korkɯp	korkup
dɑvulHn	dɑvulin	dɑvulun
ʃøførsHz	ʃøførsiz	ʃøførsyz
jɯrtmA	jɯrtme	jɯrtmɑ
diʃlArH	diʃlɑrɯ	diʃleri
ʧɑmɑʃɯrlAr	ʧɑmɑʃɯrler	ʧɑmɑʃɯrlɑr
domuzA	domuze	domuzɑ
hɑjvɑnmH	hɑjvɑnmi	hɑjvɑnmɯ
hɑjvɑnsHz	hɑjvɑnsiz	hɑjvɑnsɯz
okulDAki	okuldeki	okuldɑki
verAʤAklAr	vereʤeklɑr	vereʤekler
televizjonnHz	televizjonniz	televizjonnuz
tuzlH	tuzlɯ	tuzlu
ɑmʤɑnHzA	ɑmʤɑnize	ɑmʤɑnɯzɑ
ʃejlArH	ʃejlɑrɯ	ʃejleri
ɑrkɑmDA	ɑrkɑmde	ɑrkɑmdɑ
kliplAr	kliplɑr	klipler
sevDHklArH	sevdiklɑrɯ	sevdikleri
myzikDA	myziktɑ	myzikte
miDAn	mitɑn	miden
øtAnlArDAn	øtɑnlɑrdɑn	øtenlerden
ørdeklArH	ørdeklɑrɯ	ørdekleri
geʧmADHkʧA	geʧmɑtɯkʧɑ	geʧmedikʧe
kreʃDAn	kreʃdɑn	kreʃten
kɑlemDAn	kɑlemdɑn	kɑlemden
tutmA	tutme	tutmɑ
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
bozmA	bozme	bozmɑ
sɑbɯrsHz	sɑbɯrsiz	sɑbɯrsɯz
ɑɰbiDA	ɑɰbitɑ	ɑɰbide
birDA	birdɑ	birde
syslH	syslɯ	sysly
gøtyrmA	gøtyrmɑ	gøtyrme
kovbojlAr	kovbojler	kovbojlɑr
kojAlHmDA	kojɑlɯmde	kojɑlɯmdɑ
dønAlHm	dønɑlɯm	dønelim
sijɑhH	sijɑhi	sijɑhɯ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
jyzHn	jyzin	jyzyn
ørtAlHm	ørtɑlɯm	ørtelim
merʤimeklH	merʤimeklɯ	merʤimekli
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
sɑʧmDA	sɑʧmde	sɑʧmdɑ
sɑbɯrlH	sɑbɯrli	sɑbɯrlɯ
bebekDA	bebektɑ	bebekte
ʤɑnmH	ʤɑnmi	ʤɑnmɯ
døkAlHm	døkɑlɯm	døkelim
øpAlHm	øpɑlɯm	øpelim
