uf	pred	sf
ɑdɑmHn	ɑdɑmin	ɑdɑmɯn
genA	genɑ	gene
vermAm	vermɑm	vermem
dyʃmA	dyʃmɑ	dyʃme
hepH	hepu	hepi
motorH	motori	motoru
misketlArH	misketlɑrɯ	misketleri
jemekDA	jemektɑ	jemekte
sɑʧlArmH	sɑʧlɑrmi	sɑʧlɑrmɯ
resimlAr	resimlɑr	resimler
hɑlHn	hɑlɯn	hɑlin
kɯzA	kɯze	kɯzɑ
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
renklArH	renklɑrɯ	renkleri
okulH	okulɯ	okulu
vɑpurlAr	vɑpurler	vɑpurlɑr
gitmA	gitmɑ	gitme
kɑdɑrDA	kɑdɑrde	kɑdɑrdɑ
nerenDA	nerendɑ	nerende
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
kolH	koli	kolu
kibritHn	kibritɯn	kibritin
sytsHz	sytsiz	sytsyz
kyrkH	kyrkɯ	kyrky
gørAlHm	gørɑlɯm	gørelim
rɑdjoH	rɑdjoi	rɑdjou
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
ʧorbɑDAn	ʧorbɑtɑn	ʧorbɑdɑn
sokɑklArDAn	sokɑklɑrden	sokɑklɑrdɑn
renklAr	renklɑr	renkler
gyllAr	gyllɑr	gyller
gyllArmHz	gyllɑrmiz	gyllermiz
iʃlArH	iʃlɑrɯ	iʃleri
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
jolHn	jolin	jolun
gørmA	gørmɑ	gørme
birAr	birɑr	birer
telefonHn	telefonin	telefonun
isimlArH	isimlɑrɯ	isimleri
konHʃ	koniʃ	konuʃ
elmDAkinH	elmdɑkini	elmdekini
ensenA	ensenɑ	ensene
tuzsHz	tuzsiz	tuzsuz
pɑketDA	pɑkettɑ	pɑkette
ɑnneɑnnenA	ɑnneɑnnenɑ	ɑnneɑnnene
duvɑrDA	duvɑrde	duvɑrdɑ
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ɑletlArA	ɑletlɑrɑ	ɑletlere
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
girmA	girmɑ	girme
ʤɑmHn	ʤɑmin	ʤɑmɯn
dedenA	dedenɑ	dedene
geʧAn	geʧɑn	geʧen
hɑvH	hɑvi	hɑvɯ
gynHn	gynin	gynyn
syrHp	syrɯp	syryp
bezH	bezɯ	bezi
kɯzlAr	kɯzler	kɯzlɑr
gøtyrHnʤA	gøtyrɯnʤɑ	gøtyrynʤe
hɑlH	hɑlɯ	hɑli
ortɑlArDA	ortɑlɑrde	ortɑlɑrdɑ
jɑpmɑmH	jɑpmɑmi	jɑpmɑmɯ
kojmAmH	kojmɑmi	kojmɑmɯ
kulɑklArmH	kulɑklɑrmi	kulɑklɑrmɯ
kulypDA	kulyptɑ	kulypte
vɑpurDAn	vɑpurtɑn	vɑpurdɑn
bɑjlArDA	bɑjlerde	bɑjlɑrdɑ
vɑpurDA	vɑpurtɑ	vɑpurdɑ
jyzgeʧlArH	jyzgeʧlɑrɯ	jyzgeʧleri
sineklAr	sineklɑr	sinekler
korkHp	korkɯp	korkup
kordonHn	kordonin	kordonun
evnHzH	evnɯzɯ	evnizi
kɑrdeʃlArHn	kɑrdeʃlɑrɯn	kɑrdeʃlerin
ʧɑmɑʃɯrlAr	ʧɑmɑʃɯrler	ʧɑmɑʃɯrlɑr
domuzA	domuze	domuzɑ
hɑjvɑnsHz	hɑjvɑnsiz	hɑjvɑnsɯz
binHp	binɯp	binip
verAʤAklAr	vereʤeklɑr	vereʤekler
ɑrɑbɑmHzHn	ɑrɑbɑmizin	ɑrɑbɑmɯzɯn
benmH	benmɯ	benmi
tuzlH	tuzlɯ	tuzlu
ɑmʤɑnHzA	ɑmʤɑnize	ɑmʤɑnɯzɑ
silɑfonHn	silɑfonin	silɑfonun
øɰretmenA	øɰretmenɑ	øɰretmene
dønmA	dønmɑ	dønme
kliplAr	kliplɑr	klipler
sevDHklArH	sevdiklɑrɯ	sevdikleri
ystynDAkilAr	ystyndɑkiler	ystyndekiler
topmH	topmi	topmu
burɑlArDA	burɑlɑrde	burɑlɑrdɑ
ørdeklArH	ørdeklɑrɯ	ørdekleri
geʧmADHkʧA	geʧmedikʧɑ	geʧmedikʧe
birɑzDA	birɑzde	birɑzdɑ
bɑʃDAn	bɑʃten	bɑʃtɑn
bozmA	bozme	bozmɑ
sɑbɯrsHz	sɑbɯrsiz	sɑbɯrsɯz
syslH	syslɯ	sysly
mɑmɑmH	mɑmɑmi	mɑmɑmɯ
dønAlHm	dønɑlɯm	dønelim
hɑstɑmH	hɑstɑmi	hɑstɑmɯ
sijɑhH	sijɑhi	sijɑhɯ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
ruʒmH	ruʒmi	ruʒmu
søzmH	søzmɯ	søzmy
tɑtlHm	tɑtlim	tɑtlɯm
kɑfɑmH	kɑfɑmi	kɑfɑmɯ
ørtAlHm	ørtɑlɯm	ørtelim
merʤimeklH	merʤimeklɯ	merʤimekli
benmDA	benmdɑ	benmde
pɑstɑmH	pɑstɑmi	pɑstɑmɯ
sɑbɯrlH	sɑbɯrli	sɑbɯrlɯ
hemDA	hemdɑ	hemde
bebekDA	bebektɑ	bebekte
tuvɑletA	tuvɑletɑ	tuvɑlete
dønHp	dønɯp	dønyp
kolHn	kolin	kolun
getirAlHm	getirɑlɯm	getirelim
mɑjmunHn	mɑjmunin	mɑjmunun
øpAlHm	øpɑlɯm	øpelim
