uf	pred	sf
jerDA	jerdɑ	jerde
bebeklAr	bebeklɑr	bebekler
otobysHn	otobysin	otobysyn
bebeklArH	bebeklɑrɯ	bebekleri
vɑpurH	vɑpuri	vɑpuru
bɑlkonA	bɑlkone	bɑlkonɑ
tekerleklArH	tekerleklɑrɯ	tekerlekleri
ʃøførH	ʃøføri	ʃøføry
resimlAr	resimlɑr	resimler
ɑnDA	ɑntɑ	ɑndɑ
hɑlHn	hɑlɯn	hɑlin
jemeklAr	jemeklɑr	jemekler
televizjonDA	televizjontɑ	televizjondɑ
trɑktørH	trɑktøri	trɑktøry
ɑrkɑnDA	ɑrkɑntɑ	ɑrkɑndɑ
okulH	okulɯ	okulu
resimDA	resimdɑ	resimde
vɑpurlAr	vɑpurler	vɑpurlɑr
kedilArDAn	kedilɑrdɑn	kedilerden
silAlHm	silɑlɯm	silelim
jɑzmA	jɑzme	jɑzmɑ
gøzlArHn	gøzlɑrɯn	gøzlerin
øpHnʤA	øpunʤɑ	øpynʤe
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
dɑnDAn	dɑntɑn	dɑndɑn
kibritHn	kibritɯn	kibritin
sytsHz	sytsiz	sytsyz
kyrkH	kyrkɯ	kyrky
erAlHm	erɑlɯm	erelim
otomobillAr	otomobillɑr	otomobiller
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
rɑdjoH	rɑdjoi	rɑdjou
etlH	etlɯ	etli
tepelArDAn	tepelɑrdɑn	tepelerden
fillAr	fillɑr	filler
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
gyllArmHz	gyllɑrmɯz	gyllermiz
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
gørmA	gørmɑ	gørme
isimlArH	isimlɑrɯ	isimleri
kɑlkHnʤA	kɑlkinʤɑ	kɑlkɯnʤɑ
gøzlArH	gøzlɑrɯ	gøzleri
pɑketDA	pɑkettɑ	pɑkette
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
kɑlemlArHn	kɑlemlɑrɯn	kɑlemlerin
girmA	girmɑ	girme
kɑʧnʤH	kɑʧnʤi	kɑʧnʤɯ
gelAn	gelɑn	gelen
kɑzHn	kɑzin	kɑzɯn
gørmAAlH	gørmɑɑlɯ	gørmeeli
bezH	bezɯ	bezi
hɑlH	hɑlɯ	hɑli
kypelArmH	kypelɑrmɯ	kypelermi
kirɑzHn	kirɑzin	kirɑzɯn
kulypDA	kulyptɑ	kulypte
sønDHkDAn	søndiktɑn	søndykten
jerlArmH	jerlɑrmɯ	jerlermi
mikrofonA	mikrofone	mikrofonɑ
jyzgeʧlArH	jyzgeʧlɑrɯ	jyzgeʧleri
gemilArDAn	gemilɑrdɑn	gemilerden
jyzgeʧlArHn	jyzgeʧlɑrɯn	jyzgeʧlerin
sineklAr	sineklɑr	sinekler
kedilArA	kedilɑrɑ	kedilere
korkHp	korkɯp	korkup
mɑsɑlnH	mɑsɑlni	mɑsɑlnɯ
kɑmjonDA	kɑmjontɑ	kɑmjondɑ
dɑvulHn	dɑvulin	dɑvulun
ʃøførsHz	ʃøførsiz	ʃøførsyz
jɯrtmA	jɯrtme	jɯrtmɑ
evnHzH	evnɯzɯ	evnizi
fɑrelArHn	fɑrelɑrɯn	fɑrelerin
sønHnʤA	sønunʤɑ	sønynʤe
elektriklAr	elektriklɑr	elektrikler
nerelArA	nerelɑrɑ	nerelere
hɑnɯmH	hɑnɯmi	hɑnɯmɯ
hɑjvɑnsHz	hɑjvɑnsiz	hɑjvɑnsɯz
verAʤAklAr	vereʤeklɑr	vereʤekler
televizjonnHz	televizjonniz	televizjonnuz
benmH	benmɯ	benmi
sɑʧHn	sɑʧin	sɑʧɯn
tuzlH	tuzlɯ	tuzlu
kliplAr	kliplɑr	klipler
sevDHklArH	sevdiklɑrɯ	sevdikleri
myzikDA	myziktɑ	myzikte
topmH	topmi	topmu
miDAn	mitɑn	miden
jɑnDAn	jɑntɑn	jɑndɑn
øtAnlArDAn	øtɑnlɑrdɑn	øtenlerden
ørdeklArH	ørdeklɑrɯ	ørdekleri
geʧmADHkʧA	geʧmɑtɯkʧe	geʧmedikʧe
kɑlemDAn	kɑlemdɑn	kɑlemden
birɑzDA	birɑzde	birɑzdɑ
tutmA	tutme	tutmɑ
televizjonA	televizjone	televizjonɑ
bɑʃDAn	bɑʃten	bɑʃtɑn
bozmA	bozme	bozmɑ
sɑbɯrsHz	sɑbɯrsiz	sɑbɯrsɯz
kedilA	kedilɑ	kedile
birDA	birdɑ	birde
syslH	sysli	sysly
kovbojlAr	kovbojler	kovbojlɑr
ɑjɑkkɑbɯnH	ɑjɑkkɑbɯni	ɑjɑkkɑbɯnɯ
dønAlHm	dønɑlɯm	dønelim
ellArHn	ellɑrɯn	ellerin
sijɑhH	sijɑhi	sijɑhɯ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
zilA	zilɑ	zile
jyzHn	jyzin	jyzyn
ruʒmH	ruʒmi	ruʒmu
sɑrɯmH	sɑrɯmi	sɑrɯmɯ
ørtAlHm	ørtɑlɯm	ørtelim
benmDA	benmdɑ	benmde
sɑbɯrlH	sɑbɯrli	sɑbɯrlɯ
poponA	popone	poponɑ
døkAlHm	døkɑlɯm	døkelim
mɑjmunDA	mɑjmunde	mɑjmundɑ
øpAlHm	øpɑlɯm	øpelim
