uf	pred	sf
trɑktørHn	trɑktørɯn	trɑktøryn
elmDA	elmdɑ	elmde
bebeklArHn	bebeklɑrɯn	bebeklerin
tɑktHn	tɑktin	tɑktɯn
ʃejlAr	ʃejlɑr	ʃejler
otobysHn	otobysun	otobysyn
gørHnʤA	gørɯnʤɑ	gørynʤe
suDA	sutɑ	sudɑ
bebeklArH	bebeklɑrɯ	bebekleri
sɑpH	sɑpu	sɑpɯ
motorH	motori	motoru
jemekDA	jemektɑ	jemekte
deneAlHm	deneɑlɯm	deneelim
ʃøførH	ʃøføri	ʃøføry
ytylArH	ytylɑrɯ	ytyleri
ɑnDA	ɑntɑ	ɑndɑ
silmA	silmɑ	silme
køjDA	køjdɑ	køjde
ineklArDAn	ineklɑrdɑn	ineklerden
etmA	etmɑ	etme
kɯzA	kɯze	kɯzɑ
ɑletlArH	ɑletlɑrɯ	ɑletleri
etmA	etmɑ	etme
ɑrkɑnDA	ɑrkɑntɑ	ɑrkɑndɑ
kɑldɯrHp	kɑldɯrup	kɑldɯrɯp
okulH	okulɯ	okulu
resimDA	resimdɑ	resimde
vɑpurlAr	vɑpurler	vɑpurlɑr
gitmA	gitmɑ	gitme
dikkɑtlH	dikkɑtlɯ	dikkɑtli
jeDHkDAn	jediktɑn	jedikten
sɑʧmA	sɑʧme	sɑʧmɑ
birʃejA	birʃejɑ	birʃeje
silAlHm	silɑlɯm	silelim
sɑnADA	sɑnɑtɑ	sɑnɑdɑ
jɑzmA	jɑzme	jɑzmɑ
pislHklArH	pislɯklɑrɯ	pislikleri
bɑloHn	bɑloin	bɑloun
gøzlArHn	gøzlɑrɯn	gøzlerin
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
dɑnDAn	dɑntɑn	dɑndɑn
kyrkH	kyrki	kyrky
erAlHm	erɑlɯm	erelim
gørAlHm	gørɑlɯm	gørelim
otomobillAr	otomobillɑr	otomobiller
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
rɑdjoH	rɑdjoi	rɑdjou
ʧorbɑDAn	ʧorbɑtɑn	ʧorbɑdɑn
etlH	etlɯ	etli
fillAr	fillɑr	filler
renklAr	renklɑr	renkler
iʃlArH	iʃlɑrɯ	iʃleri
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jolHn	jolin	jolun
gørmA	gørmɑ	gørme
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
duvɑrDA	duvɑrde	duvɑrdɑ
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
ʤɑmHn	ʤɑmin	ʤɑmɯn
gelAn	gelɑn	gelen
geʧAn	geʧɑn	geʧen
ʃejA	ʃejɑ	ʃeje
gynHn	gynin	gynyn
syrHp	syrup	syryp
kɯzlAr	kɯzler	kɯzlɑr
gøtyrHnʤA	gøtyrɯnʤɑ	gøtyrynʤe
hɑlH	hɑlɯ	hɑli
ortɑlArDA	ortɑlɑrde	ortɑlɑrdɑ
ʧiʧeklAr	ʧiʧeklɑr	ʧiʧekler
kulɑklArmH	kulɑklɑrmi	kulɑklɑrmɯ
kulypDA	kulyptɑ	kulypte
sønDHkDAn	søndiktɑn	søndykten
vɑpurDAn	vɑpurtɑn	vɑpurdɑn
vɑpurDA	vɑpurde	vɑpurdɑ
ɑʧmA	ɑʧme	ɑʧmɑ
gemilArDAn	gemilerdɑn	gemilerden
kedilArA	kedilɑrɑ	kedilere
korkHp	korkɯp	korkup
kɑmjonDA	kɑmjonde	kɑmjondɑ
dɑvulHn	dɑvulin	dɑvulun
tulumHn	tulumin	tulumun
kɑrdeʃlArHn	kɑrdeʃlɑrɯn	kɑrdeʃlerin
elektriklAr	elektriklɑr	elektrikler
nerelArA	nerelɑrɑ	nerelere
hɑjvɑnmH	hɑjvɑnmi	hɑjvɑnmɯ
televizjonnHz	televizjonniz	televizjonnuz
ɑrɑbɑmHzHn	ɑrɑbɑmizin	ɑrɑbɑmɯzɯn
tuzlH	tuzlɯ	tuzlu
ɑmʤɑnHzA	ɑmʤɑnize	ɑmʤɑnɯzɑ
dønmA	dønmɑ	dønme
kliplAr	kliplɑr	klipler
sevDHklArH	sevtɯklɑrɯ	sevdikleri
myzikDA	myziktɑ	myzikte
topmH	topmi	topmu
miDAn	mitɑn	miden
burɑlArDA	burɑlɑrde	burɑlɑrdɑ
jɑnDAn	jɑntɑn	jɑndɑn
øtAnlArDAn	øtɑnlɑrdɑn	øtenlerden
ørdeklArH	ørdeklɑrɯ	ørdekleri
kreʃDAn	kreʃtɑn	kreʃten
birɑzDA	birɑzde	birɑzdɑ
bozmA	bozme	bozmɑ
gøtyrmA	gøtyrmɑ	gøtyrme
tykyrmA	tykyrmɑ	tykyrme
kɑselArA	kɑselɑrɑ	kɑselere
ellArHn	ellɑrɯn	ellerin
sijɑhH	sijɑhi	sijɑhɯ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
jyzHn	jyzin	jyzyn
søzmH	søzmɯ	søzmy
gezmAADA	gezmɑɑdɑ	gezmeede
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
benmDA	benmdɑ	benmde
bebekDA	bebektɑ	bebekte
ʤɑnmH	ʤɑnmi	ʤɑnmɯ
tuvɑletA	tuvɑletɑ	tuvɑlete
kolHn	kolin	kolun
getirAlHm	getirɑlɯm	getirelim
mɑjmunDA	mɑjmunde	mɑjmundɑ
