uf	pred	sf
pillH	pillɯ	pilli
sɑʧmH	sɑʧmi	sɑʧmɯ
trɑktørHn	trɑktørɯn	trɑktøryn
nelArH	nelɑrɯ	neleri
ʃejlAr	ʃejlɑr	ʃejler
kuvvetlH	kuvvetlɯ	kuvvetli
misketlArH	misketlɑrɯ	misketleri
syrmA	syrmɑ	syrme
ʧizmA	ʧizmɑ	ʧizme
jemekDA	jemektɑ	jemekte
sɑʧlArmH	sɑʧlɑrmi	sɑʧlɑrmɯ
tekerleklArH	tekerleklɑrɯ	tekerlekleri
ʃøførH	ʃøførɯ	ʃøføry
resimlAr	resimlɑr	resimler
dolmuʃA	dolmuʃe	dolmuʃɑ
ytylArH	ytylɑrɯ	ytyleri
jemA	jemɑ	jeme
ineklArDAn	ineklɑrdɑn	ineklerden
kɯzA	kɯze	kɯzɑ
renklArH	renklɑrɯ	renkleri
okulH	okulɯ	okulu
vɑpurlAr	vɑpurler	vɑpurlɑr
kedilArDAn	kedilɑrdɑn	kedilerden
ujkumHzH	ujkumɯzɯ	ujkumuzu
dikkɑtlH	dikkɑtlɯ	dikkɑtli
silAlHm	silɑlɯm	silelim
kɑdɑrDA	kɑdɑrde	kɑdɑrdɑ
nerenDA	nerendɑ	nerende
øpHnʤA	øpunʤɑ	øpynʤe
kolH	kolɯ	kolu
kyrkH	kyrki	kyrky
gørAlHm	gørɑlɯm	gørelim
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
rɑdjoH	rɑdjoi	rɑdjou
etlH	etlɯ	etli
tepelArDAn	tepelɑrdɑn	tepelerden
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
renklAr	renklɑr	renkler
gyllAr	gyllɑr	gyller
gyllArmHz	gyllɑrmiz	gyllermiz
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
jolHn	jolin	jolun
gørmA	gørmɑ	gørme
isimlArH	isimlɑrɯ	isimleri
kɑlkHnʤA	kɑlkinʤɑ	kɑlkɯnʤɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
gøzmA	gøzmɑ	gøzme
tuzsHz	tuzsiz	tuzsuz
pɑketDA	pɑkettɑ	pɑkette
evnHzDA	evnizdɑ	evnizde
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧHDAn	ojunʤɑkʧidɑn	ojunʤɑkʧɯdɑn
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
kɑlemlArHn	kɑlemlɑrɯn	kɑlemlerin
girmA	girmɑ	girme
kɑʧnʤH	kɑʧnʤu	kɑʧnʤɯ
gelAn	gelɑn	gelen
hɑvH	hɑvi	hɑvɯ
ellArmHn	ellɑrmin	ellermin
syrHp	syrɯp	syryp
bezH	bezɯ	bezi
kɯzlAr	kɯzler	kɯzlɑr
gøzlArmH	gøzlɑrmi	gøzlermi
gitDHkDAn	gitdiktɑn	gittikten
nerelArH	nerelɑrɯ	nereleri
sizDA	sizdɑ	sizde
gøtyrHnʤA	gøtyrɯnʤɑ	gøtyrynʤe
otobysA	otobysɑ	otobyse
ɑjHn	ɑjun	ɑjɯn
hɑlH	hɑlɯ	hɑli
kypelArmH	kypelɑrmi	kypelermi
ortɑlArDA	ortɑlɑrde	ortɑlɑrdɑ
ʧiʧeklAr	ʧiʧeklɑr	ʧiʧekler
kulɑklArmH	kulɑklɑrmi	kulɑklɑrmɯ
kulypDA	kulyptɑ	kulypte
vɑpurDAn	vɑpurtɑn	vɑpurdɑn
vɑpurDA	vɑpurtɑ	vɑpurdɑ
jyzgeʧlArH	jyzgeʧlɑrɯ	jyzgeʧleri
gemilArDAn	gemilɑrdɑn	gemilerden
jyzgeʧlArHn	jyzgeʧlɑrɯn	jyzgeʧlerin
sineklAr	sineklɑr	sinekler
korkHp	korkɯp	korkup
binmA	binmɑ	binme
dɑvulHn	dɑvulin	dɑvulun
ʃøførsHz	ʃøførsiz	ʃøførsyz
bɑntHn	bɑntin	bɑntɯn
bɑʃmHzA	bɑʃmize	bɑʃmɯzɑ
evnHzH	evnizɯ	evnizi
fɑrelArHn	fɑrelɑrɯn	fɑrelerin
diʃlArH	diʃlɑrɯ	diʃleri
sønHnʤA	sønunʤɑ	sønynʤe
elektriklAr	elektriklɑr	elektrikler
kuʃA	kuʃe	kuʃɑ
denizH	denizɯ	denizi
domuzA	domuze	domuzɑ
hɑjvɑnmH	hɑjvɑnmi	hɑjvɑnmɯ
døvAn	døvɑn	døven
verAʤAklAr	verɑʤɑklɑr	vereʤekler
televizjonnHz	televizjonniz	televizjonnuz
ɑmʤɑnHzA	ɑmʤɑnize	ɑmʤɑnɯzɑ
ʃejlArH	ʃejlɑrɯ	ʃejleri
dønmA	dønmɑ	dønme
kliplAr	kliplɑr	klipler
topmH	topmi	topmu
miDAn	mitɑn	miden
burɑlArDA	burɑlɑrde	burɑlɑrdɑ
øtAnlArDAn	øtɑnlɑrdɑn	øtenlerden
