uf	pred	sf
vermAm	vermɑm	vermem
evlArH	evlɑrɯ	evleri
senDAn	sendɑn	senden
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
gørHnʤA	gørɯnʤɑ	gørynʤe
sɑɑtHn	sɑɑtɯn	sɑɑtin
misketlArH	misketlɑrɯ	misketleri
syrmA	syrmɑ	syrme
jyzmA	jyzmɑ	jyzme
jemeklArH	jemeklɑrɯ	jemekleri
ʃøførH	ʃøførɯ	ʃøføry
hɑlHn	hɑlɯn	hɑlin
silmA	silmɑ	silme
ojunʤɑklArmH	ojunʤɑklɑrmi	ojunʤɑklɑrmɯ
kɯzA	kɯze	kɯzɑ
ɑletlArH	ɑletlɑrɯ	ɑletleri
ɑdɑmlAr	ɑdɑmler	ɑdɑmlɑr
vɑpurlAr	vɑpurler	vɑpurlɑr
ɑkʃɑmlAr	ɑkʃɑmler	ɑkʃɑmlɑr
jeDHkDAn	jediktɑn	jedikten
sɑnADA	sɑnɑtɑ	sɑnɑdɑ
pislHklArH	pislɯklɑrɯ	pislikleri
nerenDA	nerendɑ	nerende
gøzlArHn	gøzlɑrɯn	gøzlerin
øpHnʤA	øpunʤɑ	øpynʤe
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
kibritHn	kibritɯn	kibritin
otomobillAr	otomobillɑr	otomobiller
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
rɑdjoH	rɑdjoi	rɑdjou
ʧorbɑDAn	ʧorbɑtɑn	ʧorbɑdɑn
tepelArDAn	tepelerdɑn	tepelerden
fillAr	fillɑr	filler
renklAr	renklɑr	renkler
gyllAr	gyllɑr	gyller
gyllArmHz	gyllɑrmiz	gyllermiz
iʃlArH	iʃlɑrɯ	iʃleri
isimlArH	isimlɑrɯ	isimleri
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
gøzmA	gøzmɑ	gøzme
pɑketDA	pɑkettɑ	pɑkette
evnHzDA	evnizdɑ	evnizde
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧHDAn	ojunʤɑkʧiden	ojunʤɑkʧɯdɑn
girmA	girmɑ	girme
kɑʧnʤH	kɑʧnʤu	kɑʧnʤɯ
geʧAn	geʧɑn	geʧen
gørmAAlH	gørmɑɑlɯ	gørmeeli
syrHp	syrup	syryp
bezH	bezɯ	bezi
odɑmDAn	odɑmden	odɑmdɑn
sizDA	sizdɑ	sizde
ɑjHn	ɑjun	ɑjɯn
hɑlH	hɑlɯ	hɑli
mumlAr	mumler	mumlɑr
ystynDAki	ystyndɑki	ystyndeki
kulypDA	kulyptɑ	kulypte
jyzmA	jyzmɑ	jyzme
sønDHkDAn	søndiktɑn	søndykten
vɑpurDAn	vɑpurtɑn	vɑpurdɑn
gemilArDAn	gemilɑrdɑn	gemilerden
jyzgeʧlArHn	jyzgeʧlɑrɯn	jyzgeʧlerin
sineklAr	sineklɑr	sinekler
kedilArA	kedilɑrɑ	kedilere
binmA	binmɑ	binme
ortɑDAn	ortɑtɑn	ortɑdɑn
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
bɑntHn	bɑntin	bɑntɯn
bɑʃmHzA	bɑʃmize	bɑʃmɯzɑ
tulumHn	tulumin	tulumun
evnHzH	evnizɯ	evnizi
kɑrdeʃlArHn	kɑrdeʃlɑrɯn	kɑrdeʃlerin
diʃlArH	diʃlɑrɯ	diʃleri
hɑlɑDA	hɑlɑtɑ	hɑlɑdɑ
sønHnʤA	sønunʤɑ	sønynʤe
elektriklAr	elektriklɑr	elektrikler
denizH	denizɯ	denizi
domuzA	domuze	domuzɑ
hɑjvɑnsHz	hɑjvɑnsiz	hɑjvɑnsɯz
ʧɑntɑmDAn	ʧɑntɑmden	ʧɑntɑmdɑn
døvAn	døvɑn	døven
verAʤAklAr	vereʤeklɑr	vereʤekler
televizjonnHz	televizjonniz	televizjonnuz
benmH	benmɯ	benmi
ɑmʤɑnHzA	ɑmʤɑnize	ɑmʤɑnɯzɑ
ɑrkɑmDA	ɑrkɑmde	ɑrkɑmdɑ
dønmA	dønmɑ	dønme
kliplAr	kliplɑr	klipler
myzikDA	myziktɑ	myzikte
ystynDAkilAr	ystyndɑkiler	ystyndekiler
miDAn	mitɑn	miden
jɑnDAn	jɑntɑn	jɑndɑn
øtAnlArDAn	øtɑnlɑrdɑn	øtenlerden
ørdeklArH	ørdeklɑrɯ	ørdekleri
geʧmADHkʧA	geʧmɑdikʧe	geʧmedikʧe
kreʃDAn	kreʃtɑn	kreʃten
syslH	syslɯ	sysly
gøtyrmA	gøtyrmɑ	gøtyrme
tykyrmA	tykyrmɑ	tykyrme
kovbojlAr	kovbojler	kovbojlɑr
kɑpɑklH	kɑpɑkli	kɑpɑklɯ
dønAlHm	dønɑlɯm	dønelim
ellArHn	ellɑrɯn	ellerin
sijɑhH	sijɑhi	sijɑhɯ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
zilA	zilɑ	zile
bɑʃlɯklH	bɑʃlɯkli	bɑʃlɯklɯ
ruʒmH	ruʒmɯ	ruʒmu
søzmH	søzmɯ	søzmy
ørtAlHm	ørtɑlɯm	ørtelim
gezmAADA	gezmɑɑdɑ	gezmeede
jɑnmDAn	jɑnmden	jɑnmdɑn
sɑʧmDA	sɑʧmde	sɑʧmdɑ
bebekDA	bebektɑ	bebekte
tuvɑletA	tuvɑletɑ	tuvɑlete
dønHp	dønɯp	dønyp
kolHn	kolin	kolun
døkAlHm	døkɑlɯm	døkelim
