uf	pred	sf
gøzH	gøzɯ	gøzy
vɑpurHn	vɑpurɯn	vɑpurun
bebeklArH	bebeklɑrɯ	bebekleri
sɑpH	sɑpu	sɑpɯ
vɑpurH	vɑpurɯ	vɑpuru
jemeklArH	jemeklɑrɯ	jemekleri
bɑlkonA	bɑlkone	bɑlkonɑ
ʃøførH	ʃøførɯ	ʃøføry
dolmuʃA	dolmuʃe	dolmuʃɑ
silmA	silmɑ	silme
ojunʤɑklArmH	ojunʤɑklɑrmi	ojunʤɑklɑrmɯ
ɑletlArH	ɑletlɑrɯ	ɑletleri
okulH	okulɯ	okulu
kɑzɑnmAA	kɑzɑnmee	kɑzɑnmɑɑ
jeDHkDAn	jediktɑn	jedikten
sɑnADA	sɑnɑtɑ	sɑnɑdɑ
pislHklArH	pislɯklɑrɯ	pislikleri
bɑloHn	bɑloɯn	bɑloun
nerenDA	nerendɑ	nerende
øpHnʤA	øpunʤɑ	øpynʤe
kyrkH	kyrki	kyrky
erAlHm	erɑlɯm	erelim
gørAlHm	gørɑlɯm	gørelim
iʃɑretlArH	iʃɑretlɑrɯ	iʃɑretleri
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
sokɑklArDAn	sokɑklɑrden	sokɑklɑrdɑn
fillAr	fillɑr	filler
renklAr	renklɑr	renkler
gyllAr	gyllɑr	gyller
gyllArmHz	gyllɑrmiz	gyllermiz
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jolHn	jolin	jolun
gørmA	gørmɑ	gørme
birAr	birɑr	birer
kɑlkHnʤA	kɑlkinʤɑ	kɑlkɯnʤɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
pɑrkHn	pɑrkin	pɑrkɯn
gøzmA	gøzmɑ	gøzme
pɑketDA	pɑkettɑ	pɑkette
evnHzDA	evnizdɑ	evnizde
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
jɑpmAA	jɑpmee	jɑpmɑɑ
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
kɑlemlArHn	kɑlemlɑrɯn	kɑlemlerin
tutmAA	tutmee	tutmɑɑ
girmA	girmɑ	girme
