uf	pred	sf
olHnʤA	olinʤɑ	olunʤɑ
gørHnʤA	gørɯnʤɑ	gørynʤe
bebeklArH	bebeklɑrɯ	bebekleri
motorH	motori	motoru
syrmA	syrmɑ	syrme
jyzmA	jyzmɑ	jyzme
jemeklArH	jemeklɑrɯ	jemekleri
ʃøførH	ʃøføri	ʃøføry
silmA	silmɑ	silme
ineklArDAn	ineklɑrden	ineklerden
trɑktørH	trɑktøri	trɑktøry
ɑdɑmlAr	ɑdɑmler	ɑdɑmlɑr
renklArH	renklɑrɯ	renkleri
vɑpurlAr	vɑpurler	vɑpurlɑr
gitmA	gitmɑ	gitme
jeDHkDAn	jediktɑn	jedikten
silAlHm	silɑlɯm	silelim
kɑdɑrDA	kɑdɑrde	kɑdɑrdɑ
olH	oli	olu
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
nerenDA	nerendɑ	nerende
gøzlArHn	gøzlɑrɯn	gøzlerin
øpHnʤA	øpunʤɑ	øpynʤe
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
kolH	koli	kolu
sytsHz	sytsiz	sytsyz
kyrkH	kyrki	kyrky
gørAlHm	gørɑlɯm	gørelim
otomobillAr	otomobillɑr	otomobiller
sɑʧlH	sɑʧli	sɑʧlɯ
fillAr	fillɑr	filler
gyllAr	gyllɑr	gyller
iʃlArH	iʃlɑrɯ	iʃleri
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
jolHn	jolin	jolun
gørmA	gørmɑ	gørme
birAr	birɑr	birer
isimlArH	isimlɑrɯ	isimleri
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
elmDAkinH	elmdɑkini	elmdekini
tuzsHz	tuzsiz	tuzsuz
pɑketDA	pɑkettɑ	pɑkette
duvɑrDA	duvɑrde	duvɑrdɑ
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ɑletlArA	ɑletlɑrɑ	ɑletlere
ojunʤɑkʧHDAn	ojunʤɑkʧiden	ojunʤɑkʧɯdɑn
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
tutmAA	tutmee	tutmɑɑ
girmA	girmɑ	girme
kɑʧnʤH	kɑʧnʤu	kɑʧnʤɯ
ʤɑmlAr	ʤɑmler	ʤɑmlɑr
gynHn	gynun	gynyn
ellArmHn	ellɑrmin	ellermin
gørmAAlH	gørmɑɑlɯ	gørmeeli
odɑmDAn	odɑmden	odɑmdɑn
ɑjHn	ɑjun	ɑjɯn
kɑʧH	kɑʧi	kɑʧɯ
hɑlH	hɑlɯ	hɑli
mumlAr	mumler	mumlɑr
ystynDAki	ystyndɑki	ystyndeki
ortɑlArDA	ortɑlɑrde	ortɑlɑrdɑ
ʧiʧeklAr	ʧiʧeklɑr	ʧiʧekler
jyzmA	jyzmɑ	jyzme
vɑpurDAn	vɑpurden	vɑpurdɑn
bɑjlArDA	bɑjlerde	bɑjlɑrdɑ
jyzgeʧlArH	jyzgeʧlɑrɯ	jyzgeʧleri
jyzgeʧlArHn	jyzgeʧlɑrɯn	jyzgeʧlerin
sineklAr	sineklɑr	sinekler
korkHp	korkɯp	korkup
binmA	binmɑ	binme
dɑvulHn	dɑvulin	dɑvulun
tɑnkHn	tɑnkin	tɑnkɯn
bɑʃmHzA	bɑʃmize	bɑʃmɯzɑ
evnHzH	evnɯzɯ	evnizi
diʃlArH	diʃlɑrɯ	diʃleri
