uf	pred	sf
menstruaLis	menstruaris	menstrualis
pertaLis	pertaris	pertalis
kentraLis	kentraris	kentralis
kommortaLis	kommortaris	kommortalis
trigonaLis	trigonaris	trigonalis
armentaLis	armentaris	armentalis
krinaLis	krinaris	krinalis
ruminaLis	ruminaris	ruminalis
triumuiraLis	triumuiraris	triumuiralis
memoriaLis	memoriaris	memorialis
dorsuaLis	dorsuaris	dorsualis
sepulkraLis	sepulkraris	sepulkralis
originaLis	originaris	originalis
lustraLis	lustraris	lustralis
litoraLis	litoraris	litoralis
turmaLis	turmaris	turmalis
iliberaLis	iliberaris	iliberalis
latiaLis	latiaris	latialis
