uf	pred	sf
penetraLis	penetraris	penetralis
awernaLis	awernaris	awernalis
menstruaLis	menstruaris	menstrualis
kadrigaLis	kadrigaris	kadrigalis
korporaLis	korporaris	korporalis
kommortaLis	kommortaris	kommortalis
krinaLis	krinaris	krinalis
ruminaLis	ruminaris	ruminalis
triumuiraLis	triumuiraris	triumuiralis
originaLis	originaris	originalis
nowerkaLis	nowerkaris	nowerkalis
lustraLis	lustraris	lustralis
wolataLis	wolataris	wolatalis
terminaLis	terminaris	terminalis
wrginaLis	wrginaris	wrginalis
wiraLis	wiraris	wiralis
turmaLis	turmaris	turmalis
iliberaLis	iliberaris	iliberalis
kentumwiraLis	kentumwiraris	kentumwiralis
