uf	pred	sf
generaLis	generaris	generalis
penetraLis	penetraris	penetralis
awernaLis	awernaris	awernalis
esuriaLis	esuriaris	esurialis
tripedaLis	tripedaris	tripedalis
menstruaLis	menstruaris	menstrualis
pertaLis	pertaris	pertalis
kommortaLis	kommortaris	kommortalis
ruminaLis	ruminaris	ruminalis
riuaLis	riuaris	riualis
dorsuaLis	dorsuaris	dorsualis
originaLis	originaris	originalis
lustraLis	lustraris	lustralis
wrginaLis	wrginaris	wrginalis
wiraLis	wiraris	wiralis
artifikiaLis	artifikiaris	artifikialis
iliberaLis	iliberaris	iliberalis
kentumwiraLis	kentumwiraris	kentumwiralis
dekemwiraLis	dekemwiraris	dekemwiralis
