uf	pred	sf
sopimuskorotUksistA	sopimuskorotyksistæ	sopimuskorotuksistɑ
hyvitettAvA	hyvitettɑvɑ	hyvitettævæ
kestævUUdestAAn	kestævyydestɑɑn	kestævyydestææn
pæænkivistUstA	pæænkivistustɑ	pæænkivistystæ
sopeutUvUUdestA	sopeutyvyydestɑ	sopeutuvuudestɑ
helppoUdelle	helppoydelle	helppoudelle
jousitUksestA	jousityksestɑ	jousituksestɑ
lɑihempiA	lɑihempiæ	lɑihempiɑ
pienoissukellUsvene	pienoissukellysvene	pienoissukellusvene
puhɑllUkset	puhɑllykset	puhɑllukset
etsintAkuulutUkset	etsintɑkuulutykset	etsintækuulutukset
koulukiusɑtUksi	koulukiusɑtyksi	koulukiusɑtuksi
lɑttiɑlæmmitUksestA	lɑttiɑlæmmityksestɑ	lɑttiɑlæmmityksestæ
ylikorostUneen	ylikorostyneen	ylikorostuneen
ɑsuntokortteleitA	ɑsuntokortteleitæ	ɑsuntokortteleitɑ
beetɑkɑroteenillA	beetɑkɑroteenillæ	beetɑkɑroteenillɑ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
kɑikenkokoisissA	kɑikenkokoisissæ	kɑikenkokoisissɑ
pelɑstUsliittojen	pelɑstysliittojen	pelɑstusliittojen
rentoutUneeksi	rentoutyneeksi	rentoutuneeksi
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
væliinputoɑjAryhmæ	væliinputoɑjæryhmæ	væliinputoɑjɑryhmæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
henkiløhɑɑstɑttelUillA	henkiløhɑɑstɑttelyillæ	henkiløhɑɑstɑtteluillɑ
kɑlɑstUsrekisteriin	kɑlɑstysrekisteriin	kɑlɑstusrekisteriin
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
kuriositeettiA	kuriositeettiæ	kuriositeettiɑ
lɑɑdunpɑrɑnnUksen	lɑɑdunpɑrɑnnyksen	lɑɑdunpɑrɑnnuksen
loiskivAt	loiskivæt	loiskivɑt
lomitUstehtæviA	lomitystehtæviæ	lomitustehtæviæ
ohjɑilemistA	ohjɑilemistæ	ohjɑilemistɑ
pɑlvelUsetelikokeilUn	pɑlvelysetelikokeilun	pɑlvelusetelikokeilun
pɑnttioikeUteen	pɑnttioikeyteen	pɑnttioikeuteen
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pudotUkseksi	pudotykseksi	pudotukseksi
selviæisikO	selviæisiko	selviæisikø
sætkynukkeinA	sætkynukkeinæ	sætkynukkeinɑ
tunkeUdUimme	tunkeydyimme	tunkeuduimme
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tuotɑntovɑikeUksistA	tuotɑntovɑikeyksistæ	tuotɑntovɑikeuksistɑ
verotUksiin	verotyksiin	verotuksiin
