uf	pred	sf
pimennUsverhot	pimennusverhot	pimennysverhot
konetyyppiA	konetyyppiɑ	konetyyppiæ
koreogrɑfiAkilpɑilUn	koreogrɑfiækilpɑilun	koreogrɑfiɑkilpɑilun
kuluttAjAhintɑindeksistA	kuluttɑjæhintɑindeksistæ	kuluttɑjɑhintɑindeksistæ
mɑtkɑilijAyhdistUksen	mɑtkɑilijæyhdistuksen	mɑtkɑilijɑyhdistyksen
tɑlousuutisissA	tɑlousuutisissæ	tɑlousuutisissɑ
tuotɑntosuunnissA	tuotɑntosuunnissæ	tuotɑntosuunnissɑ
edellytettUjen	edellytettujen	edellytettyjen
lɑttiɑlæmmitUksestA	lɑttiɑlæmmituksestɑ	lɑttiɑlæmmityksestæ
liikuntAjohtɑjAksi	liikuntɑjohtɑjæksi	liikuntɑjohtɑjɑksi
oivɑllettAvAksi	oivɑllettævæksi	oivɑllettɑvɑksi
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
ɑsuntokortteleitA	ɑsuntokortteleitæ	ɑsuntokortteleitɑ
erkɑɑntuivAt	erkɑɑntuivæt	erkɑɑntuivɑt
hyvitUksinA	hyvituksinæ	hyvityksinæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
kɑikenkokoisissA	kɑikenkokoisissæ	kɑikenkokoisissɑ
luvɑttAisiin	luvɑttæisiin	luvɑttɑisiin
niemekkeellA	niemekkeellɑ	niemekkeellæ
orkesterisæestUksen	orkesterisæestuksen	orkesterisæestyksen
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
yøuniAni	yøuniæni	yøuniɑni
æænihɑrɑvoinA	æænihɑrɑvoinæ	æænihɑrɑvoinɑ
ɑrvostelijOillA	ɑrvostelijoillæ	ɑrvostelijoillɑ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
brittisotilɑistA	brittisotilɑistæ	brittisotilɑistɑ
eripituisinA	eripituisinæ	eripituisinɑ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
kɑsvintɑrkɑstɑjillA	kɑsvintɑrkɑstɑjillæ	kɑsvintɑrkɑstɑjillɑ
kotimɑisemiinsA	kotimɑisemiinsæ	kotimɑisemiinsɑ
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
lisævesiA	lisævesiɑ	lisævesiæ
loiskivA	loiskivæ	loiskivɑ
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
mɑidontuotɑntokykyA	mɑidontuotɑntokykyɑ	mɑidontuotɑntokykyæ
mɑinostɑuluillA	mɑinostɑuluillæ	mɑinostɑuluillɑ
mordvɑlɑistA	mordvɑlɑistæ	mordvɑlɑistɑ
muutoksenhɑkuɑsteissA	muutoksenhɑkuɑsteissæ	muutoksenhɑkuɑsteissɑ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
postinjɑkoɑlueittAin	postinjɑkoɑlueittæin	postinjɑkoɑlueittɑin
selviæisikO	selviæisiko	selviæisikø
sætkynukkeinA	sætkynukkeinæ	sætkynukkeinɑ
tukkuriltA	tukkuriltæ	tukkuriltɑ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑnhentAneet	vɑnhentæneet	vɑnhentɑneet
venælæisjoukoillA	venælæisjoukoillæ	venælæisjoukoillɑ
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
