uf	pred	sf
kɑlɑnviljelUlɑitoksissA	kɑlɑnviljelulɑitoksissɑ	kɑlɑnviljelylɑitoksissɑ
heinApææn	heinɑpææn	heinæpææn
næhdessA	næhdessɑ	næhdessæ
viriA	viriɑ	viriæ
edellytettUjen	edellytettujen	edellytettyjen
juniorityøssA	juniorityøssɑ	juniorityøssæ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmituksestɑ	lɑttiɑlæmmityksestæ
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
pistetUt	pistetut	pistetyt
pælkæhtænUt	pælkæhtænut	pælkæhtænyt
hyvitUksinA	hyvituksinɑ	hyvityksinæ
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
kylmenevAssA	kylmenevɑssɑ	kylmenevæssæ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
mææræisinA	mææræisinɑ	mææræisinæ
niemekkeellA	niemekkeellɑ	niemekkeellæ
pidettUkAAn	pidettukɑɑn	pidettykææn
vetæjApulɑ	vetæjɑpulɑ	vetæjæpulɑ
viljelUtilojA	viljelutilojɑ	viljelytilojɑ
yksityiskæytøstA	yksityiskæytøstɑ	yksityiskæytøstæ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
lisævesiA	lisævesiɑ	lisævesiæ
læmææmAAn	læmææmɑɑn	læmææmææn
mɑidontuotɑntokykyA	mɑidontuotɑntokykyɑ	mɑidontuotɑntokykyæ
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pærjænneitA	pærjænneitɑ	pærjænneitæ
sædekehænA	sædekehænɑ	sædekehænæ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeæmmiltA	tærkeæmmiltɑ	tærkeæmmiltæ
yrttikylpyjA	yrttikylpyjɑ	yrttikylpyjæ
