uf	pred	sf
kipeimmAt	kipeimmɑt	kipeimmæt
tyøllisUUskehitUksestA	tyøllisyyskehityksestɑ	tyøllisyyskehityksestæ
nimitUksestAAn	nimityksestɑɑn	nimityksestææn
koreogrɑfiAkilpɑilUn	koreogrɑfiækilpɑilun	koreogrɑfiɑkilpɑilun
røntgensæteillA	røntgensæteillɑ	røntgensæteillæ
erotUmme	erotymme	erotumme
hɑllintoihmisiA	hɑllintoihmisiɑ	hɑllintoihmisiæ
islɑntilAisestA	islɑntilæisestɑ	islɑntilɑisestɑ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmityksestɑ	lɑttiɑlæmmityksestæ
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
sæestæmistA	sæestæmistɑ	sæestæmistæ
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
ylikorostUneen	ylikorostyneen	ylikorostuneen
hoikkUUden	hoikkyyden	hoikkuuden
hyvitUksinA	hyvityksinɑ	hyvityksinæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
lettiA	lettiɑ	lettiæ
niemekkeellA	niemekkeellɑ	niemekkeellæ
pelɑstUsliittojen	pelɑstysliittojen	pelɑstusliittojen
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
sokeripitoisUUteen	sokeripitoisyyteen	sokeripitoisuuteen
vɑihtopisteitA	vɑihtopisteitɑ	vɑihtopisteitæ
yøuniAni	yøuniæni	yøuniɑni
ærsyttæAkO	ærsyttææko	ærsyttæækø
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
ɑvɑrUUsvirɑston	ɑvɑryysvirɑston	ɑvɑruusvirɑston
køøriA	køøriɑ	køøriæ
lomitUstehtæviA	lomitystehtæviɑ	lomitustehtæviæ
pɑlvelUsetelikokeilUn	pɑlvelysetelikokeilun	pɑlvelusetelikokeilun
pɑnttioikeUteen	pɑnttioikeyteen	pɑnttioikeuteen
postinjɑkoɑlueittAin	postinjɑkoɑlueittæin	postinjɑkoɑlueittɑin
pudotUkseksi	pudotykseksi	pudotukseksi
pærjænneitA	pærjænneitɑ	pærjænneitæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑippɑrɑngɑistUkseen	rɑippɑrɑngɑistykseen	rɑippɑrɑngɑistukseen
selviæisikO	selviæisiko	selviæisikø
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑnhentAneet	vɑnhentæneet	vɑnhentɑneet
vɑstɑɑnottɑessAni	vɑstɑɑnottɑessæni	vɑstɑɑnottɑessɑni
verotUksiin	verotyksiin	verotuksiin
