uf	pred	sf
oikeɑoppisUUden	oikeɑoppisyyden	oikeɑoppisuuden
kokeiltAvissA	kokeiltævissæ	kokeiltɑvissɑ
bɑllistisiA	bɑllistisiæ	bɑllistisiɑ
helppoUdelle	helppoydelle	helppoudelle
lɑihempiA	lɑihempiæ	lɑihempiɑ
erotUmme	erotymme	erotumme
etsintAkuulutUkset	etsintɑkuulutykset	etsintækuulutukset
lɑttiɑlæmmitUksestA	lɑttiɑlæmmityksestɑ	lɑttiɑlæmmityksestæ
mɑksunsɑɑntijærjestUksestA	mɑksunsɑɑntijærjestyksestɑ	mɑksunsɑɑntijærjestyksestæ
næytøsoikeUdenkæynti	næytøsoikeydenkæynti	næytøsoikeudenkæynti
tuodUksi	tuodyksi	tuoduksi
urheilUtilojA	urheilytilojɑ	urheilutilojɑ
vɑjɑAtehoisiA	vɑjɑɑtehoisiæ	vɑjɑɑtehoisiɑ
vɑltɑmerentɑkɑisiA	vɑltɑmerentɑkɑisiæ	vɑltɑmerentɑkɑisiɑ
ylikorostUneen	ylikorostyneen	ylikorostuneen
beetɑkɑroteenillA	beetɑkɑroteenillæ	beetɑkɑroteenillɑ
hoikkUUden	hoikkyyden	hoikkuuden
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
kɑikenkokoisissA	kɑikenkokoisissæ	kɑikenkokoisissɑ
leukemiɑtɑpɑUkset	leukemiɑtɑpɑykset	leukemiɑtɑpɑukset
oppimistAni	oppimistæni	oppimistɑni
pelɑstUsliittojen	pelɑstysliittojen	pelɑstusliittojen
pidettUkAAn	pidettukɑɑn	pidettykææn
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
rentoutUneeksi	rentoutyneeksi	rentoutuneeksi
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
eripituisinA	eripituisinæ	eripituisinɑ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
henkiløhɑɑstɑttelUillA	henkiløhɑɑstɑttelyillæ	henkiløhɑɑstɑtteluillɑ
iskunvɑimentimiA	iskunvɑimentimiæ	iskunvɑimentimiɑ
kɑlɑstUsrekisteriin	kɑlɑstysrekisteriin	kɑlɑstusrekisteriin
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
kuriositeettiA	kuriositeettiæ	kuriositeettiɑ
lɑɑdunpɑrɑnnUksen	lɑɑdunpɑrɑnnyksen	lɑɑdunpɑrɑnnuksen
loiskivAt	loiskivæt	loiskivɑt
lænsimæessA	lænsimæessɑ	lænsimæessæ
muutoksenhɑkuɑsteissA	muutoksenhɑkuɑsteissæ	muutoksenhɑkuɑsteissɑ
normɑɑlivɑrtɑloisiA	normɑɑlivɑrtɑloisiæ	normɑɑlivɑrtɑloisiɑ
ohjɑilemistA	ohjɑilemistæ	ohjɑilemistɑ
pɑnttioikeUteen	pɑnttioikeyteen	pɑnttioikeuteen
postinjɑkoɑlueittAin	postinjɑkoɑlueittæin	postinjɑkoɑlueittɑin
pudotUkseksi	pudotykseksi	pudotukseksi
rɑippɑrɑngɑistUkseen	rɑippɑrɑngɑistykseen	rɑippɑrɑngɑistukseen
sisustUksenkin	sisustyksenkin	sisustuksenkin
sætkynukkeinA	sætkynukkeinæ	sætkynukkeinɑ
tɑlletUsvɑkuutUsten	tɑlletusvɑkuutysten	tɑlletusvɑkuutusten
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
