uf	pred	sf
sɑlɑmointiA	sɑlɑmointiæ	sɑlɑmointiɑ
pettymystAni	pettymystɑni	pettymystæni
ɑrkityylissA	ɑrkityylissɑ	ɑrkityylissæ
mɑtkɑilijAyhdistUksen	mɑtkɑilijɑyhdistuksen	mɑtkɑilijɑyhdistyksen
mɑksunsɑɑntijærjestUksestA	mɑksunsɑɑntijærjestuksestɑ	mɑksunsɑɑntijærjestyksestæ
pistetUt	pistetut	pistetyt
erillisinAkin	erillisinɑkin	erillisinækin
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
mææræisinA	mææræisinɑ	mææræisinæ
orkesterisæestUksen	orkesterisæestuksen	orkesterisæestyksen
pidettUkAAn	pidettukɑɑn	pidettykææn
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
vɑihtopisteitA	vɑihtopisteitɑ	vɑihtopisteitæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
vetæjApulɑ	vetæjɑpulɑ	vetæjæpulɑ
viljelUtilojA	viljelutilojɑ	viljelytilojɑ
yøuniAni	yøuniæni	yøuniɑni
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
iskunvɑimentimiA	iskunvɑimentimiæ	iskunvɑimentimiɑ
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
kuriositeettiA	kuriositeettiæ	kuriositeettiɑ
kyyhøttævAn	kyyhøttævɑn	kyyhøttævæn
lænsimæessA	lænsimæessɑ	lænsimæessæ
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
normɑɑlivɑrtɑloisiA	normɑɑlivɑrtɑloisiæ	normɑɑlivɑrtɑloisiɑ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
yrttikylpyjA	yrttikylpyjɑ	yrttikylpyjæ
