uf	pred	sf
mɑɑnpæællisillA	mɑɑnpæællisillɑ	mɑɑnpæællisillæ
myymæløitAAn	myymæløitɑɑn	myymæløitææn
viimepæivinA	viimepæivinɑ	viimepæivinæ
eleensA	eleensɑ	eleensæ
mɑtkɑilijAyhdistUksen	mɑtkɑilijæyhdistyksen	mɑtkɑilijɑyhdistyksen
puhɑllUkset	puhɑllykset	puhɑllukset
juniorityøssA	juniorityøssɑ	juniorityøssæ
kɑtsotUissA	kɑtsotyissɑ	kɑtsotuissɑ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmityksestɑ	lɑttiɑlæmmityksestæ
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
pirstoUtUneiden	pirstoytyneiden	pirstoutuneiden
tietokɑntɑsovellUksissA	tietokɑntɑsovellyksissɑ	tietokɑntɑsovelluksissɑ
urheilUtilojA	urheilytilojɑ	urheilutilojɑ
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
niemekkeellA	niemekkeellɑ	niemekkeellæ
oppimistAni	oppimistæni	oppimistɑni
pidettUkAAn	pidettukɑɑn	pidettykææn
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
yksityiskæytøstA	yksityiskæytøstɑ	yksityiskæytøstæ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
edustUskysymyksessA	edustyskysymyksessɑ	edustuskysymyksessæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
hɑlventAisi	hɑlventæisi	hɑlventɑisi
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
kɑlɑstUsrekisteriin	kɑlɑstysrekisteriin	kɑlɑstusrekisteriin
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
køøriA	køøriɑ	køøriæ
lisævesiA	lisævesiɑ	lisævesiæ
lænsimæessA	lænsimæessɑ	lænsimæessæ
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
pɑlvelUsetelikokeilUn	pɑlvelysetelikokeilun	pɑlvelusetelikokeilun
pɑnttioikeUteen	pɑnttioikeyteen	pɑnttioikeuteen
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pudotUkseksi	pudotykseksi	pudotukseksi
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøonsɑ	rɑhɑnkæyttøønsæ
rɑippɑrɑngɑistUkseen	rɑippɑrɑngɑistykseen	rɑippɑrɑngɑistukseen
sæilytellA	sæilytellɑ	sæilytellæ
tuotɑntovɑikeUksistA	tuotɑntovɑikeyksistɑ	tuotɑntovɑikeuksistɑ
tærkeæmmiltA	tærkeæmmiltɑ	tærkeæmmiltæ
verotUksiin	verotyksiin	verotuksiin
