uf	pred	sf
vinoutUmistA	vinoutumistæ	vinoutumistɑ
bɑllistisiA	bɑllistisiæ	bɑllistisiɑ
loukuillA	loukuillæ	loukuillɑ
morɑlismiA	morɑlismiæ	morɑlismiɑ
myymæløitAAn	myymæløitɑɑn	myymæløitææn
psykoottistA	psykoottistæ	psykoottistɑ
hɑkuominɑisUUksiA	hɑkuominɑisyyksiæ	hɑkuominɑisuuksiɑ
lɑihempiA	lɑihempiæ	lɑihempiɑ
etsintAkuulutUkset	etsintɑkuulutukset	etsintækuulutukset
filosofioistA	filosofioistæ	filosofioistɑ
kiireɑikoinA	kiireɑikoinæ	kiireɑikoinɑ
mɑksunsɑɑntijærjestUksestA	mɑksunsɑɑntijærjestyksestɑ	mɑksunsɑɑntijærjestyksestæ
næytøsoikeUdenkæynti	næytøsoikeydenkæynti	næytøsoikeudenkæynti
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
vɑjɑAtehoisiA	vɑjɑɑtehoisiæ	vɑjɑɑtehoisiɑ
ylæhirrestA	ylæhirrestɑ	ylæhirrestæ
beetɑkɑroteenillA	beetɑkɑroteenillæ	beetɑkɑroteenillɑ
erkɑɑntuivAt	erkɑɑntuivæt	erkɑɑntuivɑt
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
kinkkusuikɑleitA	kinkkusuikɑleitæ	kinkkusuikɑleitɑ
mullistɑmistA	mullistɑmistæ	mullistɑmistɑ
oppimistAni	oppimistæni	oppimistɑni
pidettUkAAn	pidettukɑɑn	pidettykææn
pukeUtUmistiloissA	pukeytymistiloissæ	pukeutumistiloissɑ
sokeripitoisUUteen	sokeripitoisyyteen	sokeripitoisuuteen
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
uudistUmisprosessin	uudistymisprosessin	uudistumisprosessin
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
yøuniAni	yøuniæni	yøuniɑni
æænihɑrɑvoinA	æænihɑrɑvoinæ	æænihɑrɑvoinɑ
ɑsettɑjistA	ɑsettɑjistæ	ɑsettɑjistɑ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
brittisotilɑistA	brittisotilɑistæ	brittisotilɑistɑ
eripituisinA	eripituisinæ	eripituisinɑ
hɑlventAisi	hɑlventæisi	hɑlventɑisi
hɑydnistA	hɑydnistæ	hɑydnistɑ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
kɑsvintɑrkɑstɑjillA	kɑsvintɑrkɑstɑjillæ	kɑsvintɑrkɑstɑjillɑ
kotimɑisemiinsA	kotimɑisemiinsæ	kotimɑisemiinsɑ
loiskivA	loiskivæ	loiskivɑ
lænsimæessA	lænsimæessɑ	lænsimæessæ
mɑinostɑuluillA	mɑinostɑuluillæ	mɑinostɑuluillɑ
muotoseikoillA	muotoseikoillæ	muotoseikoillɑ
normɑɑlivɑrtɑloisiA	normɑɑlivɑrtɑloisiæ	normɑɑlivɑrtɑloisiɑ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pɑlvelUsetelikokeilUn	pɑlvelysetelikokeilun	pɑlvelusetelikokeilun
punɑmultɑmɑɑliA	punɑmultɑmɑɑliæ	punɑmultɑmɑɑliɑ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøonsɑ	rɑhɑnkæyttøønsæ
selviæisikO	selviæisiko	selviæisikø
sætkynukkeinA	sætkynukkeinæ	sætkynukkeinɑ
tukkuriltA	tukkuriltæ	tukkuriltɑ
tuotɑntovɑikeUksistA	tuotɑntovɑikeyksistæ	tuotɑntovɑikeuksistɑ
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑstɑɑnottɑessAni	vɑstɑɑnottɑessæni	vɑstɑɑnottɑessɑni
venælæisjoukoillA	venælæisjoukoillæ	venælæisjoukoillɑ
