uf	pred	sf
villɑsukkiA	villɑsukkiæ	villɑsukkiɑ
ærsyttæmAllA	ærsyttæmɑllæ	ærsyttæmællæ
mɑnttelinperijOitA	mɑnttelinperijoitɑ	mɑnttelinperijøitæ
retkeilUvɑrusteitA	retkeiluvɑrusteitɑ	retkeilyvɑrusteitɑ
sæteilUttAmAllA	sæteiluttɑmɑllæ	sæteilyttæmællæ
ɑluehælytUskeskukselle	ɑluehælytuskeskukselle	ɑluehælytyskeskukselle
edellytettUjen	edellytettujen	edellytettyjen
juniorityøssA	juniorityøssɑ	juniorityøssæ
pælkæhtænUt	pælkæhtænut	pælkæhtænyt
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
vɑltɑmerentɑkɑisiA	vɑltɑmerentɑkɑisiæ	vɑltɑmerentɑkɑisiɑ
erillisinAkin	erillisinɑkin	erillisinækin
etuvetoisellA	etuvetoisellæ	etuvetoisellɑ
hyvitUksinA	hyvituksinɑ	hyvityksinæ
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
mææræisinA	mææræisinɑ	mææræisinæ
orkesterisæestUksen	orkesterisæestuksen	orkesterisæestyksen
pɑlkintopɑlliA	pɑlkintopɑlliæ	pɑlkintopɑlliɑ
povellAAn	povellææn	povellɑɑn
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
vetæjApulɑ	vetæjɑpulɑ	vetæjæpulɑ
væhempAAnkin	væhempɑɑnkin	væhempæænkin
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
ɑlɑmækivɑuhtiAAn	ɑlɑmækivɑuhtiææn	ɑlɑmækivɑuhtiɑɑn
ɑrvostelijOillA	ɑrvostelijoillæ	ɑrvostelijoillɑ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
koulupohjɑllA	koulupohjɑllæ	koulupohjɑllɑ
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
kuntɑrɑjɑllA	kuntɑrɑjɑllæ	kuntɑrɑjɑllɑ
kuriositeettiA	kuriositeettiæ	kuriositeettiɑ
lænsimæessA	lænsimæessɑ	lænsimæessæ
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
muotoseikoillA	muotoseikoillæ	muotoseikoillɑ
murtɑutujiA	murtɑutujiæ	murtɑutujiɑ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pikkuleivistA	pikkuleivistɑ	pikkuleivistæ
pitæjAnkɑrttAAn	pitæjɑnkɑrttɑɑn	pitæjænkɑrttɑɑn
punɑmultɑmɑɑliA	punɑmultɑmɑɑliæ	punɑmultɑmɑɑliɑ
pærjænneitA	pærjænneitɑ	pærjænneitæ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeæmmiltA	tærkeæmmiltɑ	tærkeæmmiltæ
venælæisjoukoillA	venælæisjoukoillæ	venælæisjoukoillɑ
yrttikylpyjA	yrttikylpyjɑ	yrttikylpyjæ
