uf	pred	sf
julkɑisUiksi	julkɑisyiksi	julkɑisuiksi
tyøllisUUskehitUksestA	tyøllisyyskehityksestɑ	tyøllisyyskehityksestæ
hɑkuominɑisUUksiA	hɑkuominɑisyyksiɑ	hɑkuominɑisuuksiɑ
helppoUdelle	helppoydelle	helppoudelle
polyfonistA	polyfonistæ	polyfonistɑ
retkeilUvɑrusteitA	retkeiluvɑrusteitæ	retkeilyvɑrusteitɑ
erotUmme	erotymme	erotumme
islɑntilAisestA	islɑntilæisestɑ	islɑntilɑisestɑ
kiireɑikoinA	kiireɑikoinæ	kiireɑikoinɑ
koulutettAvinA	koulutettævinæ	koulutettɑvinɑ
lɑjistollistA	lɑjistollistæ	lɑjistollistɑ
pirstoUtUneiden	pirstoytyneiden	pirstoutuneiden
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
tietokɑntɑsovellUksissA	tietokɑntɑsovellyksissæ	tietokɑntɑsovelluksissɑ
urheilUtilojA	urheilytilojɑ	urheilutilojɑ
verovɑpɑinA	verovɑpɑinæ	verovɑpɑinɑ
beetɑkɑroteenillA	beetɑkɑroteenillæ	beetɑkɑroteenillɑ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
leukemiɑtɑpɑUkset	leukemiɑtɑpɑykset	leukemiɑtɑpɑukset
læhitɑloistA	læhitɑloistæ	læhitɑloistɑ
myyntiehdoistA	myyntiehdoistæ	myyntiehdoistɑ
pelɑstUsliittojen	pelɑstysliittojen	pelɑstusliittojen
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
rentoutUneeksi	rentoutyneeksi	rentoutuneeksi
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
uudistUmisprosessin	uudistymisprosessin	uudistumisprosessin
ærsyttæAkO	ærsyttææko	ærsyttæækø
ɑrvostelijOillA	ɑrvostelijoillæ	ɑrvostelijoillɑ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
ɑsettɑjistA	ɑsettɑjistæ	ɑsettɑjistɑ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
brittisotilɑistA	brittisotilɑistæ	brittisotilɑistɑ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
henkiløhɑɑstɑttelUillA	henkiløhɑɑstɑttelyillæ	henkiløhɑɑstɑtteluillɑ
kɑlɑstUsrekisteriin	kɑlɑstysrekisteriin	kɑlɑstusrekisteriin
kɑsvintɑrkɑstɑjillA	kɑsvintɑrkɑstɑjillæ	kɑsvintɑrkɑstɑjillɑ
køøriA	køøriɑ	køøriæ
lɑɑdunpɑrɑnnUksen	lɑɑdunpɑrɑnnyksen	lɑɑdunpɑrɑnnuksen
loiskivA	loiskivæ	loiskivɑ
lænsimæessA	lænsimæessɑ	lænsimæessæ
mɑidontuotɑntokykyA	mɑidontuotɑntokykyɑ	mɑidontuotɑntokykyæ
mordvɑlɑistA	mordvɑlɑistæ	mordvɑlɑistɑ
muotoseikoillA	muotoseikoillæ	muotoseikoillɑ
muutoksenhɑkuɑsteissA	muutoksenhɑkuɑsteissæ	muutoksenhɑkuɑsteissɑ
ohjɑilemistA	ohjɑilemistæ	ohjɑilemistɑ
pɑlvelUsetelikokeilUn	pɑlvelysetelikokeilun	pɑlvelusetelikokeilun
pudotUkseksi	pudotykseksi	pudotukseksi
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøonsɑ	rɑhɑnkæyttøønsæ
rɑippɑrɑngɑistUkseen	rɑippɑrɑngɑistykseen	rɑippɑrɑngɑistukseen
selviæisikO	selviæisiko	selviæisikø
tɑlletUsvɑkuutUsten	tɑlletusvɑkuutysten	tɑlletusvɑkuutusten
tukkuriltA	tukkuriltæ	tukkuriltɑ
tunkeUdUimme	tunkeydyimme	tunkeuduimme
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑnhentAneet	vɑnhentæneet	vɑnhentɑneet
vɑstɑɑnottɑessAni	vɑstɑɑnottɑessæni	vɑstɑɑnottɑessɑni
venælæisjoukoillA	venælæisjoukoillæ	venælæisjoukoillɑ
verotUksiin	verotyksiin	verotuksiin
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
