uf	pred	sf
oikeɑoppisiA	oikeɑoppisiæ	oikeɑoppisiɑ
virtɑUsmittɑri	virtɑysmittɑri	virtɑusmittɑri
koreogrɑfiAkilpɑilUn	koreogrɑfiækilpɑilun	koreogrɑfiɑkilpɑilun
læhentymisehdoistA	læhentymisehdoistæ	læhentymisehdoistɑ
pienoissukellUsvene	pienoissukellysvene	pienoissukellusvene
tɑivɑllUksen	tɑivɑllyksen	tɑivɑlluksen
tɑustAjoukoissA	tɑustɑjoukoissæ	tɑustɑjoukoissɑ
filosofioistA	filosofioistæ	filosofioistɑ
kɑtsotUissA	kɑtsotyissæ	kɑtsotuissɑ
koulutettAvinA	koulutettævinæ	koulutettɑvinɑ
lɑinɑttUihin	lɑinɑttyihin	lɑinɑttuihin
lɑjistollistA	lɑjistollistæ	lɑjistollistɑ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmityksestɑ	lɑttiɑlæmmityksestæ
pirstoUtUneiden	pirstoytyneiden	pirstoutuneiden
pistetUt	pistetut	pistetyt
tietokɑntɑsovellUksissA	tietokɑntɑsovellyksissæ	tietokɑntɑsovelluksissɑ
vɑjɑAtehoisiA	vɑjɑɑtehoisiæ	vɑjɑɑtehoisiɑ
vɑltɑmerentɑkɑisiA	vɑltɑmerentɑkɑisiæ	vɑltɑmerentɑkɑisiɑ
verovɑpɑinA	verovɑpɑinæ	verovɑpɑinɑ
ylikorostUneen	ylikorostyneen	ylikorostuneen
ylæhirrestA	ylæhirrestɑ	ylæhirrestæ
erkɑɑntuivAt	erkɑɑntuivæt	erkɑɑntuivɑt
hoikkUUden	hoikkyyden	hoikkuuden
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
kylmenevAssA	kylmenevɑssɑ	kylmenevæssæ
læhitɑloistA	læhitɑloistæ	læhitɑloistɑ
mullistɑmistA	mullistɑmistæ	mullistɑmistɑ
myyntiehdoistA	myyntiehdoistæ	myyntiehdoistɑ
oppimistAni	oppimistæni	oppimistɑni
pelɑstUsliittojen	pelɑstysliittojen	pelɑstusliittojen
pidettUkAAn	pidettukɑɑn	pidettykææn
pukeUtUmistiloissA	pukeytymistiloissæ	pukeutumistiloissɑ
rentoutUneeksi	rentoutyneeksi	rentoutuneeksi
sokeripitoisUUteen	sokeripitoisyyteen	sokeripitoisuuteen
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
ɑsettɑjistA	ɑsettɑjistæ	ɑsettɑjistɑ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
ɑvɑrUUsvirɑston	ɑvɑryysvirɑston	ɑvɑruusvirɑston
brittisotilɑistA	brittisotilɑistæ	brittisotilɑistɑ
edustUskysymyksessA	edustyskysymyksessɑ	edustuskysymyksessæ
hɑydnistA	hɑydnistæ	hɑydnistɑ
iskunvɑimentimiA	iskunvɑimentimiæ	iskunvɑimentimiɑ
kɑsvintɑrkɑstɑjillA	kɑsvintɑrkɑstɑjillæ	kɑsvintɑrkɑstɑjillɑ
kotimɑisemiinsA	kotimɑisemiinsæ	kotimɑisemiinsɑ
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
kuriositeettiA	kuriositeettiæ	kuriositeettiɑ
lomitUstehtæviA	lomitystehtæviæ	lomitustehtæviæ
mordvɑlɑistA	mordvɑlɑistæ	mordvɑlɑistɑ
normɑɑlivɑrtɑloisiA	normɑɑlivɑrtɑloisiæ	normɑɑlivɑrtɑloisiɑ
ohjɑilemistA	ohjɑilemistæ	ohjɑilemistɑ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pɑlvelUsetelikokeilUn	pɑlvelysetelikokeilun	pɑlvelusetelikokeilun
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
punɑmultɑmɑɑliA	punɑmultɑmɑɑliæ	punɑmultɑmɑɑliɑ
selviæisikO	selviæisiko	selviæisikø
sisustUksenkin	sisustyksenkin	sisustuksenkin
sæilytellA	sæilytellɑ	sæilytellæ
sætkynukkeinA	sætkynukkeinæ	sætkynukkeinɑ
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑstɑɑnottɑessAni	vɑstɑɑnottɑessæni	vɑstɑɑnottɑessɑni
venælæisjoukoillA	venælæisjoukoillæ	venælæisjoukoillɑ
verotUksiin	verotyksiin	verotuksiin
vesitɑnkkiA	vesitɑnkkiæ	vesitɑnkkiɑ
