uf	pred	sf
heinApææn	heinɑpææn	heinæpææn
teræstæytyA	teræstæytyɑ	teræstæytyæ
kuluttAjAhintɑindeksistA	kuluttɑjɑhintɑindeksistɑ	kuluttɑjɑhintɑindeksistæ
ɑluehælytUskeskukselle	ɑluehælytuskeskukselle	ɑluehælytyskeskukselle
berberiA	berberiɑ	berberiæ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmituksestɑ	lɑttiɑlæmmityksestæ
pistetUt	pistetut	pistetyt
pælkæhtænUt	pælkæhtænut	pælkæhtænyt
ylæhirrestA	ylæhirrestɑ	ylæhirrestæ
hyvitUksinA	hyvituksinɑ	hyvityksinæ
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
kylmenevAssA	kylmenevɑssɑ	kylmenevæssæ
myrkkysæiliøitA	myrkkysæiliøitɑ	myrkkysæiliøitæ
orkesterisæestUksen	orkesterisæestuksen	orkesterisæestyksen
pidettUkAAn	pidettukɑɑn	pidettykææn
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
viljelUtilojA	viljelutilojɑ	viljelytilojɑ
ærsyttæAkO	ærsyttæɑko	ærsyttæækø
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
køøriA	køøriɑ	køøriæ
lisævesiA	lisævesiɑ	lisævesiæ
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
læmææmAn	læmææmɑn	læmææmæn
læmææmAAn	læmææmɑɑn	læmææmææn
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pitæjAnkɑrttAAn	pitæjɑnkɑrttɑɑn	pitæjænkɑrttɑɑn
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
sæilytellA	sæilytellɑ	sæilytellæ
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
yrttikylpyjA	yrttikylpyjɑ	yrttikylpyjæ
