uf	pred	sf
ærsyttæmAllA	ærsyttæmɑllɑ	ærsyttæmællæ
mɑnttelinperijOitA	mɑnttelinperijoitɑ	mɑnttelinperijøitæ
retkeilUvɑrusteitA	retkeiluvɑrusteitɑ	retkeilyvɑrusteitɑ
sæteilUttAmAllA	sæteiluttɑmɑllɑ	sæteilyttæmællæ
ɑluehælytUskeskukselle	ɑluehælytuskeskukselle	ɑluehælytyskeskukselle
edellytettUjen	edellytettujen	edellytettyjen
juniorityøssA	juniorityøssɑ	juniorityøssæ
pælkæhtænUt	pælkæhtænut	pælkæhtænyt
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
erillisinAkin	erillisinɑkin	erillisinækin
hyvitUksinA	hyvituksinɑ	hyvityksinæ
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
mææræisinA	mææræisinɑ	mææræisinæ
orkesterisæestUksen	orkesterisæestuksen	orkesterisæestyksen
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
vetæjApulɑ	vetæjɑpulɑ	vetæjæpulɑ
væhempAAnkin	væhempɑɑnkin	væhempæænkin
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
køøriA	køøriɑ	køøriæ
lænsimæessA	lænsimæessɑ	lænsimæessæ
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pikkuleivistA	pikkuleivistɑ	pikkuleivistæ
pitæjAnkɑrttAAn	pitæjɑnkɑrttɑɑn	pitæjænkɑrttɑɑn
pærjænneitA	pærjænneitɑ	pærjænneitæ
sæilytellA	sæilytellɑ	sæilytellæ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
tærkeæmmiltA	tærkeæmmiltɑ	tærkeæmmiltæ
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
yrttikylpyjA	yrttikylpyjɑ	yrttikylpyjæ
