uf	pred	sf
heinApææn	heinɑpææn	heinæpææn
ihmeissAmme	ihmeissɑmme	ihmeissæmme
nimitUksestAAn	nimituksestɑɑn	nimityksestææn
pæænkivistUstA	pæænkivistustɑ	pæænkivistystæ
ærsyttæmAllA	ærsyttæmɑllɑ	ærsyttæmællæ
læhestyttAvAn	læhestyttɑvɑn	læhestyttævæn
pistetUt	pistetut	pistetyt
pælkæhtænUt	pælkæhtænut	pælkæhtænyt
vuosipæivænAAn	vuosipæivænɑɑn	vuosipæivænææn
erillisinAkin	erillisinɑkin	erillisinækin
lettiA	lettiɑ	lettiæ
mææræisinA	mææræisinɑ	mææræisinæ
pidettUkAAn	pidettukɑɑn	pidettykææn
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
vetæjApulɑ	vetæjɑpulɑ	vetæjæpulɑ
yksityiskæytøstA	yksityiskæytøstɑ	yksityiskæytøstæ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
kyyhøttævAn	kyyhøttævɑn	kyyhøttævæn
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
læmææmAAn	læmææmɑɑn	læmææmææn
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
rippikouluikæAn	rippikouluikæɑn	rippikouluikææn
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
