uf	pred	sf
heinApææn	heinɑpææn	heinæpææn
myymæløitAAn	myymæløitɑɑn	myymæløitææn
viimepæivinA	viimepæivinɑ	viimepæivinæ
ærsyttæmAllA	ærsyttæmɑllɑ	ærsyttæmællæ
sæteilUttAmAllA	sæteiluttɑmɑllɑ	sæteilyttæmællæ
etsintAkuulutUkset	etsintɑkuulutukset	etsintækuulutukset
kudosnæytteistA	kudosnæytteistɑ	kudosnæytteistæ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmituksestɑ	lɑttiɑlæmmityksestæ
siistimmAksi	siistimmɑksi	siistimmæksi
sæestæmistA	sæestæmistɑ	sæestæmistæ
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
ylpeUdenɑiheemme	ylpeudenɑiheemme	ylpeydenɑiheemme
ylæhirrestA	ylæhirrestɑ	ylæhirrestæ
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
lettiA	lettiɑ	lettiæ
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
myrkkysæiliøitA	myrkkysæiliøitɑ	myrkkysæiliøitæ
mææræisinA	mææræisinɑ	mææræisinæ
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
ærsyttæAkO	ærsyttæɑko	ærsyttæækø
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
kyyhøttævAn	kyyhøttævɑn	kyyhøttævæn
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
læmææmAn	læmææmɑn	læmææmæn
læmææmAAn	læmææmɑɑn	læmææmææn
lænsimæessA	lænsimæessɑ	lænsimæessæ
mɑidontuotɑntokykyA	mɑidontuotɑntokykyɑ	mɑidontuotɑntokykyæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pikkuleivistA	pikkuleivistɑ	pikkuleivistæ
pærjænneitA	pærjænneitɑ	pærjænneitæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøonsɑ	rɑhɑnkæyttøønsæ
rippikouluikæAn	rippikouluikæɑn	rippikouluikææn
sæilytellA	sæilytellɑ	sæilytellæ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
