uf	pred	sf
tyøllisUUskehitUksestA	tyøllisuuskehituksestɑ	tyøllisyyskehityksestæ
retkeilUvɑrusteitA	retkeiluvɑrusteitɑ	retkeilyvɑrusteitɑ
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
sæestæmistA	sæestæmistɑ	sæestæmistæ
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
ylpeUdenɑiheemme	ylpeudenɑiheemme	ylpeydenɑiheemme
jæseneltAAn	jæseneltɑɑn	jæseneltææn
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
vetæjApulɑ	vetæjɑpulɑ	vetæjæpulɑ
yksityiskæytøstA	yksityiskæytøstɑ	yksityiskæytøstæ
ærsyttæAkO	ærsyttæɑko	ærsyttæækø
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
kyyhøttævAn	kyyhøttævɑn	kyyhøttævæn
køøriA	køøriɑ	køøriæ
læmææmAn	læmææmɑn	læmææmæn
lænsimæessA	lænsimæessɑ	lænsimæessæ
mɑidontuotɑntokykyA	mɑidontuotɑntokykyɑ	mɑidontuotɑntokykyæ
pikkuleivistA	pikkuleivistɑ	pikkuleivistæ
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøonsɑ	rɑhɑnkæyttøønsæ
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
