uf	pred	sf
pæivækirjɑmerkintOjen	pæivækirjɑmerkintojen	pæivækirjɑmerkintøjen
tyøllisUUskehitUksestA	tyøllisyyskehituksestɑ	tyøllisyyskehityksestæ
kysyisivAt	kysyisivɑt	kysyisivæt
pæænkivistUstA	pæænkivistustɑ	pæænkivistystæ
retkeilUvɑrusteitA	retkeiluvɑrusteitɑ	retkeilyvɑrusteitɑ
kɑksinɑpɑisUUs	kɑksinɑpɑisyys	kɑksinɑpɑisuus
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
pistetUt	pistetut	pistetyt
siistimmAksi	siistimmɑksi	siistimmæksi
ylpeUdenɑiheemme	ylpeudenɑiheemme	ylpeydenɑiheemme
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
povellAAn	povellææn	povellɑɑn
væliinputoɑjAryhmæ	væliinputoɑjæryhmæ	væliinputoɑjɑryhmæ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
køøriA	køøriɑ	køøriæ
lisævesiA	lisævesiɑ	lisævesiæ
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pikkuleivistA	pikkuleivistɑ	pikkuleivistæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
sæilytellA	sæilytellɑ	sæilytellæ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeæmmiltA	tærkeæmmiltɑ	tærkeæmmiltæ
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑnhentAneet	vɑnhentæneet	vɑnhentɑneet
