uf	pred	sf
kyyjærveltA	kyyjærveltɑ	kyyjærveltæ
jæædytettAisiin	jæædytettɑisiin	jæædytettæisiin
kysyisivAt	kysyisivɑt	kysyisivæt
ɑnsɑitsevAtkO	ɑnsɑitsevætko	ɑnsɑitsevɑtko
kuluttAjAhintɑindeksistA	kuluttɑjɑhintɑindeksistɑ	kuluttɑjɑhintɑindeksistæ
mɑnttelinperijOitA	mɑnttelinperijoitɑ	mɑnttelinperijøitæ
mɑtkɑilijAyhdistUksen	mɑtkɑilijæyhdistuksen	mɑtkɑilijɑyhdistyksen
ɑluehælytUskeskukselle	ɑluehælytuskeskukselle	ɑluehælytyskeskukselle
juniorityøssA	juniorityøssɑ	juniorityøssæ
kudosnæytteistA	kudosnæytteistɑ	kudosnæytteistæ
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
pistetUt	pistetut	pistetyt
erillisinAkin	erillisinɑkin	erillisinækin
hyvitUksinA	hyvituksinɑ	hyvityksinæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
myrkkysæiliøitA	myrkkysæiliøitɑ	myrkkysæiliøitæ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
suomestAhAn	suomestæhɑn	suomestɑhɑn
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
viljelUtilojA	viljelutilojɑ	viljelytilojɑ
yksityiskæytøstA	yksityiskæytøstɑ	yksityiskæytøstæ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
ærsyttæAkO	ærsyttææko	ærsyttæækø
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
lisævesiA	lisævesiɑ	lisævesiæ
lænsimæessA	lænsimæessɑ	lænsimæessæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøonsɑ	rɑhɑnkæyttøønsæ
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
sædekehænA	sædekehænɑ	sædekehænæ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeæmmiltA	tærkeæmmiltɑ	tærkeæmmiltæ
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
