uf	pred	sf
tyøssAkin	tyøssɑkin	tyøssækin
ɑrkityylissA	ɑrkityylissɑ	ɑrkityylissæ
ɑsettɑmAstAAn	ɑsettɑmɑstææn	ɑsettɑmɑstɑɑn
elæmAssAnne	elæmɑssɑnne	elæmæssænne
kysyisivAt	kysyisivɑt	kysyisivæt
pimennUsverhot	pimennusverhot	pimennysverhot
eleensA	eleensɑ	eleensæ
hɑkuominɑisUUksiA	hɑkuominɑisyyksiɑ	hɑkuominɑisuuksiɑ
jousitUksestA	jousityksestɑ	jousituksestɑ
læhestyttAvAn	læhestyttɑvɑn	læhestyttævæn
retkeilUvɑrusteitA	retkeiluvɑrusteitɑ	retkeilyvɑrusteitɑ
sæteilUttAmAllA	sæteiluttæmɑllɑ	sæteilyttæmællæ
edellytettUjen	edellytettujen	edellytettyjen
erotUmme	erotymme	erotumme
kɑksinɑpɑisUUs	kɑksinɑpɑisyys	kɑksinɑpɑisuus
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
sæestæmistA	sæestæmistɑ	sæestæmistæ
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
ɑinekseltAAn	ɑinekseltææn	ɑinekseltɑɑn
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
kotivɑltiossAAn	kotivɑltiossææn	kotivɑltiossɑɑn
kulttuurihɑrrɑstUs	kulttuurihɑrrɑstys	kulttuurihɑrrɑstus
kylmenevAssA	kylmenevɑssɑ	kylmenevæssæ
lettiA	lettiɑ	lettiæ
mɑtɑlUUttA	mɑtɑlyyttɑ	mɑtɑluuttɑ
myrkkysæiliøitA	myrkkysæiliøitɑ	myrkkysæiliøitæ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
niemekkeellA	niemekkeellɑ	niemekkeellæ
pukeUtUmistiloissA	pukeutymistiloissɑ	pukeutumistiloissɑ
sokeripitoisUUteen	sokeripitoisyyteen	sokeripitoisuuteen
vɑihtopisteitA	vɑihtopisteitɑ	vɑihtopisteitæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
veromɑrkkojAAn	veromɑrkkojææn	veromɑrkkojɑɑn
yksityiskæytøstA	yksityiskæytøstɑ	yksityiskæytøstæ
ærsyttæAkO	ærsyttææko	ærsyttæækø
ɑntɑmAttOmUUs	ɑntɑmættømyys	ɑntɑmɑttomuus
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
joulutOntuille	joulutøntuille	joulutontuille
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑlɑstUsrekisteriin	kɑlɑstysrekisteriin	kɑlɑstusrekisteriin
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
køøriA	køøriɑ	køøriæ
lintulɑjistostAAn	lintulɑjistostææn	lintulɑjistostɑɑn
lomitUstehtæviA	lomitystehtæviɑ	lomitustehtæviæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pɑlkɑnkorotUsvɑɑtimustA	pɑlkɑnkorotysvɑɑtimustɑ	pɑlkɑnkorotusvɑɑtimustɑ
perinteitAkAAn	perinteitɑkææn	perinteitækææn
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pudotUkseksi	pudotykseksi	pudotukseksi
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pærjænneitA	pærjænneitɑ	pærjænneitæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑippɑrɑngɑistUkseen	rɑippɑrɑngɑistykseen	rɑippɑrɑngɑistukseen
sisustUksenkin	sisustyksenkin	sisustuksenkin
tɑjuttOmAAn	tɑjuttømææn	tɑjuttomɑɑn
tɑlletUsvɑkuutUsten	tɑlletysvɑkuutysten	tɑlletusvɑkuutusten
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑkuutUsmɑrkkɑ	vɑkuutysmɑrkkɑ	vɑkuutusmɑrkkɑ
verotUksiin	verotyksiin	verotuksiin
