uf	pred	sf
pæænkivistUstA	pæænkivistustɑ	pæænkivistystæ
eleensA	eleensɑ	eleensæ
sæteilUttAmAllA	sæteiluttɑmɑllɑ	sæteilyttæmællæ
berberiA	berberiɑ	berberiæ
hɑllintoihmisiA	hɑllintoihmisiɑ	hɑllintoihmisiæ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmituksestɑ	lɑttiɑlæmmityksestæ
pistetUt	pistetut	pistetyt
pælkæhtænUt	pælkæhtænut	pælkæhtænyt
sæestæmistA	sæestæmistɑ	sæestæmistæ
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
ylpeUdenɑiheemme	ylpeudenɑiheemme	ylpeydenɑiheemme
kylmenevAssA	kylmenevɑssɑ	kylmenevæssæ
lettiA	lettiɑ	lettiæ
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
mææræisinA	mææræisinɑ	mææræisinæ
toistumAssA	toistumæssɑ	toistumɑssɑ
vɑihtopisteitA	vɑihtopisteitɑ	vɑihtopisteitæ
viljelUtilojA	viljelutilojɑ	viljelytilojɑ
ærsyttæAkO	ærsyttææko	ærsyttæækø
ɑntɑmAttOmUUs	ɑntɑmɑttømuus	ɑntɑmɑttomuus
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
kyyhøttævAn	kyyhøttævɑn	kyyhøttævæn
køøriA	køøriɑ	køøriæ
lisævesiA	lisævesiɑ	lisævesiæ
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
læmææmAn	læmææmɑn	læmææmæn
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pikkuleivistA	pikkuleivistɑ	pikkuleivistæ
pitæjAnkɑrttAAn	pitæjɑnkɑrttɑɑn	pitæjænkɑrttɑɑn
pærjænneitA	pærjænneitɑ	pærjænneitæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøonsɑ	rɑhɑnkæyttøønsæ
selviæisikO	selviæisiko	selviæisikø
seurojAmme	seurojæmme	seurojɑmme
sædekehænA	sædekehænɑ	sædekehænæ
sæilytellA	sæilytellɑ	sæilytellæ
tɑjuttOmAAn	tɑjuttømɑɑn	tɑjuttomɑɑn
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
