uf	pred	sf
kuljetUsmææræt	kuljetysmææræt	kuljetusmææræt
pæivækirjɑmerkintOjen	pæivækirjɑmerkintojen	pæivækirjɑmerkintøjen
mɑɑnpæællisillA	mɑɑnpæællisillɑ	mɑɑnpæællisillæ
konetyyppiA	konetyyppiɑ	konetyyppiæ
røntgensæteillA	røntgensæteillɑ	røntgensæteillæ
erillisinAkin	erillisinɑkin	erillisinækin
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
orkesterisæestUksen	orkesterisæestuksen	orkesterisæestyksen
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
køøriA	køøriɑ	køøriæ
lænsimæessA	lænsimæessɑ	lænsimæessæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pærjænneitA	pærjænneitɑ	pærjænneitæ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑnhentAneet	vɑnhentæneet	vɑnhentɑneet
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
