uf	pred	sf
ɑsettɑmAstAAn	ɑsettɑmɑstææn	ɑsettɑmɑstɑɑn
elæmAssAnne	elæmæssɑnne	elæmæssænne
hɑnkintAAnsA	hɑnkintæænsɑ	hɑnkintɑɑnsɑ
mɑɑnpæællisillA	mɑɑnpæællisillɑ	mɑɑnpæællisillæ
sekɑɑnnutAAn	sekɑɑnnutææn	sekɑɑnnutɑɑn
eleensA	eleensɑ	eleensæ
læhestyttAvAn	læhestyttɑvɑn	læhestyttævæn
mɑtkɑilijAyhdistUksen	mɑtkɑilijæyhdistuksen	mɑtkɑilijɑyhdistyksen
ɑluehælytUskeskukselle	ɑluehælytuskeskukselle	ɑluehælytyskeskukselle
juniorityøssA	juniorityøssɑ	juniorityøssæ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmituksestɑ	lɑttiɑlæmmityksestæ
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
ɑinekseltAAn	ɑinekseltææn	ɑinekseltɑɑn
erillisinAkin	erillisinɑkin	erillisinækin
kotivɑltiossAAn	kotivɑltiossææn	kotivɑltiossɑɑn
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
niemekkeellA	niemekkeellɑ	niemekkeellæ
pidettUkAAn	pidettukɑɑn	pidettykææn
povellAAn	povellææn	povellɑɑn
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
vetæjApulɑ	vetæjɑpulɑ	vetæjæpulɑ
yksityiskæytøstA	yksityiskæytøstɑ	yksityiskæytøstæ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
ærsyttæAkO	ærsyttææko	ærsyttæækø
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
ɑvɑintermejA	ɑvɑintermejɑ	ɑvɑintermejæ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
køøriA	køøriɑ	køøriæ
lisævesiA	lisævesiɑ	lisævesiæ
lænsimæessA	lænsimæessɑ	lænsimæessæ
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pitæjAnkɑrttAAn	pitæjɑnkɑrttææn	pitæjænkɑrttɑɑn
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøønsɑ	rɑhɑnkæyttøønsæ
seurojAmme	seurojæmme	seurojɑmme
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
sæilytellA	sæilytellɑ	sæilytellæ
tærkeæmmiltA	tærkeæmmiltɑ	tærkeæmmiltæ
yrttikylpyjA	yrttikylpyjɑ	yrttikylpyjæ
