uf	pred	sf
hɑmpɑissAAn	hɑmpɑissææn	hɑmpɑissɑɑn
hɑnkintAAnsA	hɑnkintæænsæ	hɑnkintɑɑnsɑ
nimitUksestAAn	nimituksestææn	nimityksestææn
pæænkivistUstA	pæænkivistustɑ	pæænkivistystæ
kɑksinɑpɑisUUs	kɑksinɑpɑisyys	kɑksinɑpɑisuus
pistetUt	pistetut	pistetyt
erillisinAkin	erillisinɑkin	erillisinækin
lettiA	lettiɑ	lettiæ
mææræisinA	mææræisinɑ	mææræisinæ
pidettUkAAn	pidettukɑɑn	pidettykææn
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
velkɑjærjestelUllA	velkɑjærjestelullɑ	velkɑjærjestelyllæ
vetæjApulɑ	vetæjɑpulɑ	vetæjæpulɑ
væliinputoɑjAryhmæ	væliinputoɑjæryhmæ	væliinputoɑjɑryhmæ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
perinteitAkAAn	perinteitɑkɑɑn	perinteitækææn
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pæivætɑnssejA	pæivætɑnssejæ	pæivætɑnssejɑ
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
