uf	pred	sf
pæællekkæisiltA	pæællekkæisiltɑ	pæællekkæisiltæ
tɑrinoillAAn	tɑrinoillææn	tɑrinoillɑɑn
hɑnkintAAnsA	hɑnkintæænsæ	hɑnkintɑɑnsɑ
mɑɑnpæællisillA	mɑɑnpæællisillɑ	mɑɑnpæællisillæ
næhdessA	næhdessɑ	næhdessæ
konetyyppiA	konetyyppiɑ	konetyyppiæ
kuluttAjAhintɑindeksistA	kuluttɑjɑhintɑindeksistɑ	kuluttɑjɑhintɑindeksistæ
etsintAkuulutUkset	etsintɑkuulutukset	etsintækuulutukset
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
ylæhirrestA	ylæhirrestɑ	ylæhirrestæ
ɑinekseltAAn	ɑinekseltææn	ɑinekseltɑɑn
erillisinAkin	erillisinɑkin	erillisinækin
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
lettiA	lettiɑ	lettiæ
myrkkysæiliøitA	myrkkysæiliøitɑ	myrkkysæiliøitæ
niemekkeellA	niemekkeellɑ	niemekkeellæ
pidettUkAAn	pidettukɑɑn	pidettykææn
povellAAn	povellææn	povellɑɑn
vetæjApulɑ	vetæjɑpulɑ	vetæjæpulɑ
viljelUtilojA	viljelutilojɑ	viljelytilojɑ
yønæytøksenA	yønæytøksenɑ	yønæytøksenæ
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑseteltAessA	ɑseteltæessɑ	ɑseteltɑessɑ
edustUskysymyksessA	edustuskysymyksessɑ	edustuskysymyksessæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
kulkuyhteydestA	kulkuyhteydestɑ	kulkuyhteydestæ
køøriA	køøriɑ	køøriæ
lisævesiA	lisævesiɑ	lisævesiæ
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
lænsimæessA	lænsimæessɑ	lænsimæessæ
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pærjænneitA	pærjænneitɑ	pærjænneitæ
selviæisikO	selviæisiko	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
