uf	pred	sf
tyømæærænsA	tyømæærænsɑ	tyømæærænsæ
tyøllisUUskehitUksestA	tyøllisuuskehituksestɑ	tyøllisyyskehityksestæ
kehitUsuskon	kehitususkon	kehitysuskon
nimitUksestAAn	nimituksestɑɑn	nimityksestææn
næhdessA	næhdessɑ	næhdessæ
viimepæivinA	viimepæivinɑ	viimepæivinæ
konetyyppiA	konetyyppiɑ	konetyyppiæ
kuluttAjAhintɑindeksistA	kuluttɑjɑhintɑindeksistɑ	kuluttɑjɑhintɑindeksistæ
mɑnttelinperijOitA	mɑnttelinperijuitɑ	mɑnttelinperijøitæ
sæteilUttAmAllA	sæteiluttɑmɑllɑ	sæteilyttæmællæ
ɑluehælytUskeskukselle	ɑluehælytuskeskukselle	ɑluehælytyskeskukselle
hɑllintoihmisiA	hɑllintoihmisiɑ	hɑllintoihmisiæ
vertɑilUɑrvoOn	vertɑiluɑrvoun	vertɑiluɑrvoon
ɑukioOn	ɑukioun	ɑukioon
imusolmukesyøpæA	imusolmukesyøpæɑ	imusolmukesyøpææ
mææræɑikɑistileillA	mææræɑikɑistileillɑ	mææræɑikɑistileillæ
mææræisinA	mææræisinɑ	mææræisinæ
orkesterisæestUksen	orkesterisæestuksen	orkesterisæestyksen
pidettUkAAn	pidettukɑɑn	pidettykææn
uutislæhteenA	uutislæhteenɑ	uutislæhteenæ
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
hɑlpɑmyyntiA	hɑlpɑmyyntiɑ	hɑlpɑmyyntiæ
heinAkɑnkɑɑntie	heinɑkɑnkɑɑntie	heinækɑnkɑɑntie
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
keynesilAiset	keynesilɑiset	keynesilæiset
kyyhøttævAn	kyyhøttævɑn	kyyhøttævæn
lɑkkɑɑmAttOmAt	lɑkkɑɑmɑttumɑt	lɑkkɑɑmɑttomɑt
lisævesiA	lisævesiɑ	lisævesiæ
læmææmAn	læmææmɑn	læmææmæn
lænsimæessA	lænsimæessɑ	lænsimæessæ
mɑɑlɑɑkO	mɑɑlɑɑkɑ	mɑɑlɑɑko
mosɑiikkitøitA	mosɑiikkitøitɑ	mosɑiikkitøitæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pikkuleivistA	pikkuleivistɑ	pikkuleivistæ
pitæjAnkɑrttAAn	pitæjɑnkɑrttɑɑn	pitæjænkɑrttɑɑn
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pærjænneitA	pærjænneitɑ	pærjænneitæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøɑnsɑ	rɑhɑnkæyttøønsæ
selviæisikO	selviæisikɑ	selviæisikø
syøpæyhdistUsten	syøpæyhdistusten	syøpæyhdistysten
sæilytellA	sæilytellɑ	sæilytellæ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tuotepɑlkintOjA	tuotepɑlkintujɑ	tuotepɑlkintojɑ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
tærkeæmmiltA	tærkeæmmiltɑ	tærkeæmmiltæ
yhdisteryhmiA	yhdisteryhmiɑ	yhdisteryhmiæ
