uf	pred	sf
elæmAnkertojA	elæmɑnkertojɑ	elæmænkertojɑ
tupsɑhtɑnUt	tupsɑhtɑnɑt	tupsɑhtɑnut
kipeimmAt	kipeimmɑt	kipeimmæt
kɑnssɑkilpɑilijOiden	kɑnssɑkilpɑilijɑiden	kɑnssɑkilpɑilijoiden
pɑlvelUɑsunnon	pɑlvelɑɑsunnon	pɑlveluɑsunnon
tyøllisUUskehitUksestA	tyøllisɑɑskehitɑksestɑ	tyøllisyyskehityksestæ
nimitUksestAAn	nimitɑksestɑɑn	nimityksestææn
pimennUsverhot	pimennɑsverhot	pimennysverhot
kuullUllA	kuullɑllɑ	kuullullɑ
læhestyttAvAn	læhestyttɑvɑn	læhestyttævæn
røntgensæteillA	røntgensæteillɑ	røntgensæteillæ
ɑnɑlysoidUt	ɑnɑlysoidɑt	ɑnɑlysoidut
edellytettUjen	edellytettɑjen	edellytettyjen
erotUmme	erotɑmme	erotumme
hɑllintoihmisiA	hɑllintoihmisiɑ	hɑllintoihmisiæ
juniorityøssA	juniorityøssɑ	juniorityøssæ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmitɑksestɑ	lɑttiɑlæmmityksestæ
myøtæjæisistA	myøtæjæisistɑ	myøtæjæisistæ
siistimmAksi	siistimmɑksi	siistimmæksi
sæestæmistA	sæestæmistɑ	sæestæmistæ
tɑrjousmenettelUA	tɑrjousmenettelɑɑ	tɑrjousmenettelyæ
vertɑilUɑrvoOn	vertɑilɑɑrvoɑn	vertɑiluɑrvoon
ylikorostUneen	ylikorostɑneen	ylikorostuneen
erillisinAkin	erillisinɑkin	erillisinækin
hoikkUUden	hoikkɑɑden	hoikkuuden
hyvitUksinA	hyvitɑksinɑ	hyvityksinæ
jæseneltAAn	jæseneltɑɑn	jæseneltææn
lettiA	lettiɑ	lettiæ
niemekkeellA	niemekkeellɑ	niemekkeellæ
pelɑstUsliittojen	pelɑstɑsliittojen	pelɑstusliittojen
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
ryøppyUn	ryøppyun	ryøppyyn
sokeripitoisUUteen	sokeripitoisɑɑteen	sokeripitoisuuteen
vɑihtopisteitA	vɑihtopisteitɑ	vɑihtopisteitæ
vɑlitUsɑste	vɑlitɑsɑste	vɑlitusɑste
væhempAAnkin	væhempɑɑnkin	væhempæænkin
ærsyttæAkO	ærsyttæɑkɑ	ærsyttæækø
ɑntɑmAttOmUUs	ɑntɑmɑttɑmuus	ɑntɑmɑttomuus
ɑrvomerkkinsA	ɑrvomerkkinsɑ	ɑrvomerkkinsæ
ɑrvostelijOillA	ɑrvostelijɑillɑ	ɑrvostelijoillɑ
ɑvɑrUUsvirɑston	ɑvɑrɑɑsvirɑston	ɑvɑruusvirɑston
itæhelsinkilAiset	itæhelsinkilɑiset	itæhelsinkilæiset
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
køøriA	køøriɑ	køøriæ
lɑkkɑɑmAttOmAt	lɑkkɑɑmɑttɑmɑt	lɑkkɑɑmɑttomɑt
lomitUstehtæviA	lomitɑstehtæviɑ	lomitustehtæviæ
læmææmAAn	læmææmɑɑn	læmææmææn
mɑidontuotɑntokykyA	mɑidontuotɑntokykyɑ	mɑidontuotɑntokykyæ
miinoitetUt	miinoitetɑt	miinoitetut
pɑlkɑnkorotUsvɑɑtimustA	pɑlkɑnkorotɑsvɑɑtimustɑ	pɑlkɑnkorotusvɑɑtimustɑ
pɑnttioikeUteen	pɑnttioikeɑteen	pɑnttioikeuteen
pudotUkseksi	pudotɑkseksi	pudotukseksi
pyrkimyksillAmme	pyrkimyksillɑmme	pyrkimyksillæmme
pærjænneitA	pærjænneitɑ	pærjænneitæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑippɑrɑngɑistUkseen	rɑippɑrɑngɑistɑkseen	rɑippɑrɑngɑistukseen
selviæisikO	selviæisikɑ	selviæisikø
tɑjuttOmAAn	tɑjuttɑmɑɑn	tɑjuttomɑɑn
tuomioistuinkæsittelUjA	tuomioistuinkæsittelɑjɑ	tuomioistuinkæsittelyjæ
tuotepɑlkintOjA	tuotepɑlkintɑjɑ	tuotepɑlkintojɑ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑkuutUsmɑrkkɑ	vɑkuutɑsmɑrkkɑ	vɑkuutusmɑrkkɑ
verotUksiin	verotɑksiin	verotuksiin
yrttikylpyjA	yrttikylpyjɑ	yrttikylpyjæ
