uf	pred	sf
lɑskijOiden	lɑskijøiden	lɑskijoiden
heinApææn	heinɑpææn	heinæpææn
myymæløitAAn	myymæløitɑɑn	myymæløitææn
viimepæivinA	viimepæivinɑ	viimepæivinæ
ærsyttæmAllA	ærsyttæmɑllɑ	ærsyttæmællæ
pureekO	pureekø	pureeko
sæteilUttAmAllA	sæteiluttɑmɑllɑ	sæteilyttæmællæ
etsintAkuulutUkset	etsintɑkuulutukset	etsintækuulutukset
kudosnæytteistA	kudosnæytteistɑ	kudosnæytteistæ
lɑttiɑlæmmitUksestA	lɑttiɑlæmmituksestɑ	lɑttiɑlæmmityksestæ
siistimmAksi	siistimmɑksi	siistimmæksi
sæestæmistA	sæestæmistɑ	sæestæmistæ
tɑrjousmenettelUA	tɑrjousmenetteluɑ	tɑrjousmenettelyæ
ylpeUdenɑiheemme	ylpeudenɑiheemme	ylpeydenɑiheemme
ylæhirrestA	ylæhirrestɑ	ylæhirrestæ
ɑukioOn	ɑukioøn	ɑukioon
jælkijættøiseltA	jælkijættøiseltɑ	jælkijættøiseltæ
lettiA	lettiɑ	lettiæ
lyhtypylvæissA	lyhtypylvæissɑ	lyhtypylvæissæ
myrkkysæiliøitA	myrkkysæiliøitɑ	myrkkysæiliøitæ
mææræisinA	mææræisinɑ	mææræisinæ
piirtæmistAAn	piirtæmistɑɑn	piirtæmistææn
ryøppyUn	ryøppyun	ryøppyyn
toimenpiteenAAn	toimenpiteenɑɑn	toimenpiteenææn
ærsyttæAkO	ærsyttæɑkø	ærsyttæækø
ɑntɑmAttOmUUs	ɑntɑmɑttømuus	ɑntɑmɑttomuus
ɑrvostelijOillA	ɑrvostelijøillɑ	ɑrvostelijoillɑ
jærkeenkæyvæltA	jærkeenkæyvæltɑ	jærkeenkæyvæltæ
kɑnsɑnryhmissA	kɑnsɑnryhmissɑ	kɑnsɑnryhmissæ
keynesilAiset	keynesilɑiset	keynesilæiset
kyyhøttævAn	kyyhøttævɑn	kyyhøttævæn
lomitUstehtæviA	lomitustehtæviɑ	lomitustehtæviæ
læmææmAn	læmææmɑn	læmææmæn
læmææmAAn	læmææmɑɑn	læmææmææn
lænsimæessA	lænsimæessɑ	lænsimæessæ
mɑɑlɑɑkO	mɑɑlɑɑkø	mɑɑlɑɑko
mɑidontuotɑntokykyA	mɑidontuotɑntokykyɑ	mɑidontuotɑntokykyæ
pɑksunsuolensyøvAssA	pɑksunsuolensyøvɑssɑ	pɑksunsuolensyøvæssæ
pidættæmisessA	pidættæmisessɑ	pidættæmisessæ
pikkuleivistA	pikkuleivistɑ	pikkuleivistæ
pærjænneitA	pærjænneitɑ	pærjænneitæ
pææhenkiløissA	pææhenkiløissɑ	pææhenkiløissæ
rɑhɑnkæyttøOnsA	rɑhɑnkæyttøønsɑ	rɑhɑnkæyttøønsæ
rippikouluikæAn	rippikouluikæɑn	rippikouluikææn
sæilytellA	sæilytellɑ	sæilytellæ
tuomioistuinkæsittelUjA	tuomioistuinkæsittelujɑ	tuomioistuinkæsittelyjæ
tærkeimpiAkin	tærkeimpiɑkin	tærkeimpiækin
tærvelemAstA	tærvelemɑstɑ	tærvelemæstæ
vɑluuttɑliittoOn	vɑluuttɑliittoøn	vɑluuttɑliittoon
