uf	pred	sf
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
zɑmɑnDA	zɑmɑnte	zɑmɑndɑ
oHn	oin	oun
ɑnDA	ɑnte	ɑndɑ
ɑʃɑɰɯDAki	ɑʃɑɰɯteki	ɑʃɑɰɯdɑki
bølymH	bølymi	bølymy
progrɑmH	progrɑmi	progrɑmɯ
durumH	durumi	durumu
sɑtHʃ	sɑtiʃ	sɑtɯʃ
biʧimDA	biʧimdɑ	biʧimde
hɑklArH	hɑkleri	hɑklɑrɯ
yʧnʤH	yʧnʤi	yʧnʤy
jerA	jerɑ	jere
gyʧlH	gyʧlɯ	gyʧly
vermA	vermɑ	verme
jɯlDA	jɯlde	jɯldɑ
gørmA	gørmɑ	gørme
jɑnDAn	jɑnten	jɑndɑn
mydyrH	mydyri	mydyry
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
durumlArDA	durumlerdɑ	durumlɑrdɑ
deɰerlH	deɰerlɯ	deɰerli
birAr	birɑr	birer
toplumsAl	toplumsel	toplumsɑl
kodH	kodi	kodu
sorumlH	sorumlɯ	sorumlu
ʧoʤuklAr	ʧoʤukler	ʧoʤuklɑr
dyzenlH	dyzenlɯ	dyzenli
olDHklArH	oldikleri	olduklɑrɯ
kiʃisAl	kiʃisɑl	kiʃisel
ylkeDA	ylkete	ylkede
yrynlAr	yrynlɑr	yrynler
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
sonuʧlArH	sonuʧleri	sonuʧlɑrɯ
hɑlkHn	hɑlkin	hɑlkɯn
bɑʃDA	bɑʃte	bɑʃtɑ
kɑrtH	kɑrti	kɑrtɯ
ermAnH	ermɑnɯ	ermeni
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
birejsAl	birejsɑl	birejsel
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
jerlArDA	jerlerdɑ	jerlerde
ɑrtHʃ	ɑrtiʃ	ɑrtɯʃ
ylkelArDA	ylkelerdɑ	ylkelerde
gynDA	gyndɑ	gynde
verimlH	verimlɯ	verimli
gyvenlH	gyvenlɯ	gyvenli
kurumsAl	kurumsel	kurumsɑl
øɰrenʤilArA	øɰrenʤilerɑ	øɰrenʤilere
hepH	hepu	hepi
bølymDA	bølymdɑ	bølymde
tyrH	tyri	tyry
progrɑmHn	progrɑmin	progrɑmɯn
gynlArDA	gynlɑrdɑ	gynlerde
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
hɑjɑtA	hɑjɑte	hɑjɑtɑ
vermA	vermɑ	verme
jønDA	jønte	jønde
hɑllArDA	hɑllɑrdɑ	hɑllerde
kurulHHn	kuruliin	kuruluun
jɑpmAA	jɑpmee	jɑpmɑɑ
geliʃAn	geliʃɑn	geliʃen
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
kontrolH	kontroli	kontroly
ɑlHp	ɑlip	ɑlɯp
ujumlH	ujumlɯ	ujumlu
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
tɑrihDAn	tɑrihtɑn	tɑrihten
belirtAn	belirtɑn	belirten
hɑlkH	hɑlki	hɑlkɯ
jɑpDHklArH	jɑptikleri	jɑptɯklɑrɯ
bojH	bojɯ	boju
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
søzH	søzi	søzy
øɰrenmA	øɰrenmɑ	øɰrenme
kurumlAr	kurumler	kurumlɑr
uzɑkDAn	uzɑkten	uzɑktɑn
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
orɑnDA	orɑnte	orɑndɑ
gynHn	gynin	gynyn
progrɑmlAr	progrɑmler	progrɑmlɑr
hɯzH	hɯzi	hɯzɯ
toplɑntɯA	toplɑntɯe	toplɑntɯɑ
deɰiʃAn	deɰiʃɑn	deɰiʃen
ʧøzymH	ʧøzymi	ʧøzymy
dyʃAn	dyʃɑn	dyʃen
ortɑmH	ortɑmi	ortɑmɯ
ʧɑlɯʃmAA	ʧɑlɯʃmee	ʧɑlɯʃmɑɑ
ɑʧɯkʧA	ɑʧɯkʧe	ɑʧɯkʧɑ
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
kɑrɑrlAr	kɑrɑrler	kɑrɑrlɑr
ønDA	ønte	ønde
koruHʤH	koruiʤi	koruuʤu
tɑrihDA	tɑrihtɑ	tɑrihte
jerDAn	jerdɑn	jerden
yrynlArHn	yrynlɑrɯn	yrynlerin
gynlArH	gynlɑrɯ	gynleri
kɑjnɑklAr	kɑjnɑkler	kɑjnɑklɑr
ekrɑnDA	ekrɑnte	ekrɑndɑ
bɑkHʃ	bɑkiʃ	bɑkɯʃ
verArAk	verɑrɑk	vererek
sɑjɯHHn	sɑjɯiin	sɑjɯɯɯn
kuruluʃlArHn	kuruluʃlerin	kuruluʃlɑrɯn
