uf	pred	sf
fɑrklH	fɑrkli	fɑrklɯ
ɑdH	ɑdi	ɑdɯ
oHn	oin	oun
durumDA	durumde	durumdɑ
hɑlA	hɑlɑ	hɑle
hɯzlH	hɯzli	hɯzlɯ
ɑʃɑɰɯDAki	ɑʃɑɰɯteki	ɑʃɑɰɯdɑki
sɑjɯH	sɑjɯi	sɑjɯɯ
progrɑmH	progrɑmi	progrɑmɯ
durumH	durumi	durumu
dynjɑDA	dynjɑtɑ	dynjɑdɑ
gyʧlH	gyʧli	gyʧly
vermA	vermɑ	verme
ɑdlH	ɑdli	ɑdlɯ
jɯlDA	jɯlde	jɯldɑ
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
jɑnDAn	jɑnden	jɑndɑn
mydyrH	mydyri	mydyry
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
dikkɑtA	dikkɑtɑ	dikkɑte
durumlArDA	durumlerde	durumlɑrdɑ
birAr	birɑr	birer
kurumH	kurumi	kurumu
jɑpɯH	jɑpɯi	jɑpɯɯ
kodH	kodi	kodu
sonA	sone	sonɑ
dɯʃH	dɯʃu	dɯʃɯ
sorumlH	sorumli	sorumlu
gynmHzDA	gynmizde	gynmyzde
olDHklArH	oldikleri	olduklɑrɯ
kiʃisAl	kiʃisɑl	kiʃisel
sorunlArH	sorunleri	sorunlɑrɯ
geliʃmA	geliʃmɑ	geliʃme
konulArDA	konulɑrde	konulɑrdɑ
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
hɑlkHn	hɑlkin	hɑlkɯn
ermAnH	ermɑnɯ	ermeni
ɑlɑnlArH	ɑlɑnleri	ɑlɑnlɑrɯ
hɑzɯrlAnAn	hɑzɯrlenen	hɑzɯrlɑnɑn
formH	formi	formu
birejsAl	birejsɑl	birejsel
enstityH	enstityi	enstityy
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
ɑrtHʃ	ɑrtiʃ	ɑrtɯʃ
sorunlAr	sorunler	sorunlɑr
bɑkɑnlAr	bɑkɑnler	bɑkɑnlɑr
gynDA	gyndɑ	gynde
ortɑmDA	ortɑmde	ortɑmdɑ
tyrH	tyri	tyry
sonuʧlAr	sonuʧler	sonuʧlɑr
progrɑmHn	progrɑmin	progrɑmɯn
gynlArDA	gynlɑrde	gynlerde
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
hɑstɑlArDA	hɑstɑlɑrde	hɑstɑlɑrdɑ
ønmHzDAki	ønmizdeki	ønmyzdeki
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
vermA	vermɑ	verme
hɑllArDA	hɑllɑrde	hɑllerde
etmAH	etmɑɯ	etmei
kurulHHn	kuruliin	kuruluun
detɑjlH	detɑjli	detɑjlɯ
miktɑrDA	miktɑrde	miktɑrdɑ
geliʃAn	geliʃɑn	geliʃen
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
ujɑrHnʤA	ujɑrɯnʤe	ujɑrɯnʤɑ
jɑjɯnlArH	jɑjɯnleri	jɑjɯnlɑrɯ
etmAA	etmɑɑ	etmee
kontrolH	kontroli	kontroly
ɑlHp	ɑlip	ɑlɯp
iʃlAr	iʃlɑr	iʃler
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
sektørH	sektøri	sektøry
ɑlɑnlArDA	ɑlɑnlɑrde	ɑlɑnlɑrdɑ
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
dɯʃɯnDAki	dɯʃɯnteki	dɯʃɯndɑki
jɑpDHklArH	jɑptikleri	jɑptɯklɑrɯ
bojH	boji	boju
uzmɑnlHk	uzmɑnlik	uzmɑnlɯk
koʃullArH	koʃulleri	koʃullɑrɯ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmɑlɑrne	ʧɑlɯʃmɑlɑrnɑ
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
øɰrenmA	øɰrenmɑ	øɰrenme
jɑkɯnDAn	jɑkɯnden	jɑkɯndɑn
kurumlAr	kurumler	kurumlɑr
hɑjɑtH	hɑjɑti	hɑjɑtɯ
ɑlɑnlAr	ɑlɑnler	ɑlɑnlɑr
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
progrɑmlAr	progrɑmler	progrɑmlɑr
deɰiʃAn	deɰiʃɑn	deɰiʃen
ʧøzymH	ʧøzymi	ʧøzymy
dyʃAn	dyʃɑn	dyʃen
ortɑmH	ortɑmi	ortɑmɯ
ɑʧɯkʧA	ɑʧɯkʧe	ɑʧɯkʧɑ
inʤelAnmAH	inʤelɑnmɑɯ	inʤelenmei
bølgesAl	bølgesɑl	bølgesel
kɑrɑrlAr	kɑrɑrler	kɑrɑrlɑr
ønDA	øndɑ	ønde
koruHʤH	koruiʤi	koruuʤu
tɑrihDA	tɑrihtɑ	tɑrihte
olɑjlAr	olɑjler	olɑjlɑr
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kɑjnɑklAr	kɑjnɑkler	kɑjnɑklɑr
