uf	pred	sf
fɑrklH	fɑrkli	fɑrklɯ
gynH	gyni	gyny
bølymH	bølymi	bølymy
sɑtHʃ	sɑtiʃ	sɑtɯʃ
ʧɑlɯʃmAlAr	ʧɑlɯʃmeler	ʧɑlɯʃmɑlɑr
biʧimDA	biʧimdɑ	biʧimde
yʧnʤH	yʧnʤi	yʧnʤy
gyʧlH	gyʧli	gyʧly
yrynlArH	yrynlɑrɯ	yrynleri
ɑdlH	ɑdli	ɑdlɯ
jɯlDA	jɯlde	jɯldɑ
kullɑnArAk	kullɑnerek	kullɑnɑrɑk
gørmA	gørmɑ	gørme
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
ødemA	ødemɑ	ødeme
mydyrH	mydyri	mydyry
insɑnlArHn	insɑnlerin	insɑnlɑrɯn
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
dikkɑtA	dikkɑtɑ	dikkɑte
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
deɰerlH	deɰerlɯ	deɰerli
birAr	birɑr	birer
ølʧyDA	ølʧydɑ	ølʧyde
toplumsAl	toplumsel	toplumsɑl
kodH	kodi	kodu
rɑporH	rɑpori	rɑporu
ɑlɯnArAk	ɑlɯnerek	ɑlɯnɑrɑk
gynmHzDA	gynmizde	gynmyzde
sorunH	sorunɯ	sorunu
olDHklArH	oldiklɑrɯ	olduklɑrɯ
geliʃmA	geliʃmɑ	geliʃme
yrynlAr	yrynlɑr	yrynler
dɑlH	dɑli	dɑlɯ
girAn	girɑn	giren
bɑʃDA	bɑʃdɑ	bɑʃtɑ
kɑrtH	kɑrti	kɑrtɯ
ermAnH	ermɑnɯ	ermeni
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
demA	demɑ	deme
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
ɑrtHʃ	ɑrtiʃ	ɑrtɯʃ
jɯllAr	jɯller	jɯllɑr
ylkelArDA	ylkelerdɑ	ylkelerde
gynDA	gyndɑ	gynde
hɑstɑlArHn	hɑstɑlerin	hɑstɑlɑrɯn
jukɑrɯDAki	jukɑrɯteki	jukɑrɯdɑki
bølymDA	bølymdɑ	bølymde
tyrH	tyri	tyry
progrɑmHn	progrɑmin	progrɑmɯn
sɑjɯsAl	sɑjɯsel	sɑjɯsɑl
gynlArDA	gynlɑrdɑ	gynlerde
dyzenlemA	dyzenlemɑ	dyzenleme
ønmHzDAki	ønmizdeki	ønmyzdeki
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
deɰiʃiklHklAr	deɰiʃikliklɑr	deɰiʃiklikler
jønDA	jøndɑ	jønde
kurulHHn	kuruliin	kuruluun
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
etmAA	etmɑɑ	etmee
kontrolH	kontrolu	kontroly
byjymA	byjymɑ	byjyme
iʃlAr	iʃlɑr	iʃler
gyndemA	gyndemɑ	gyndeme
ujumlH	ujumli	ujumlu
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
tɑrihDAn	tɑrihtɑn	tɑrihten
sektørH	sektøri	sektøry
inʤelemA	inʤelemɑ	inʤeleme
belirtAn	belirtɑn	belirten
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
