uf	pred	sf
ɑdH	ɑdi	ɑdɯ
durumDA	durumde	durumdɑ
hɑlA	hɑlɑ	hɑle
jolH	joli	jolu
sizA	sizɑ	size
ʧɑlɯʃmAlArH	ʧɑlɯʃmeleri	ʧɑlɯʃmɑlɑrɯ
bizA	bizɑ	bize
bølymH	bølymi	bølymy
ʧɑlɯʃmAlAr	ʧɑlɯʃmeler	ʧɑlɯʃmɑlɑr
yʧnʤH	yʧnʤi	yʧnʤy
sistemlArH	sistemlɑrɯ	sistemleri
jɯllArDA	jɯllerde	jɯllɑrdɑ
yrynlArH	yrynlɑrɯ	yrynleri
ɑdlH	ɑdli	ɑdlɯ
jɯlDA	jɯlde	jɯldɑ
gørmA	gørmɑ	gørme
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
kullAnHʤH	kulleniʤi	kullɑnɯʤɯ
dikkɑtA	dikkɑtɑ	dikkɑte
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
iʃlemlArH	iʃlemlɑrɯ	iʃlemleri
durumlArDA	durumlɑrde	durumlɑrdɑ
toplumsAl	toplumsel	toplumsɑl
kodH	kodi	kodu
rɑporH	rɑpori	rɑporu
sorumlH	sorumli	sorumlu
gynmHzDA	gynmizde	gynmyzde
dyzenlH	dyzenlɯ	dyzenli
kimjɑsAl	kimjɑsel	kimjɑsɑl
yrynlAr	yrynlɑr	yrynler
girAn	girɑn	giren
hɑlkHn	hɑlkin	hɑlkɯn
bɑʃDA	bɑʃde	bɑʃtɑ
ermAnH	ermɑnɯ	ermeni
jøntemlArH	jøntemlɑrɯ	jøntemleri
ɑnlɑmDA	ɑnlɑmde	ɑnlɑmdɑ
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
jɯllAr	jɯller	jɯllɑr
gynDA	gyndɑ	gynde
ortɑmDA	ortɑmde	ortɑmdɑ
gyvenlH	gyvenlɯ	gyvenli
kurumsAl	kurumsel	kurumsɑl
hykymlArH	hykymlɑrɯ	hykymleri
ɑjH	ɑji	ɑjɯ
tyrH	tyrɯ	tyry
progrɑmHn	progrɑmin	progrɑmɯn
sɑjɯsAl	sɑjɯsel	sɑjɯsɑl
konuʃmA	konuʃme	konuʃmɑ
iʃlemlAr	iʃlemlɑr	iʃlemler
ønmHzDAki	ønmizdɑki	ønmyzdeki
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
jønDA	jøndɑ	jønde
detɑjlH	detɑjli	detɑjlɯ
miktɑrDA	miktɑrde	miktɑrdɑ
sijɑsAl	sijɑsel	sijɑsɑl
geliʃAn	geliʃɑn	geliʃen
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
ɑlHp	ɑlip	ɑlɯp
ujumlH	ujumli	ujumlu
sektørH	sektørɯ	sektøry
bilimlArH	bilimlɑrɯ	bilimleri
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
dɯʃɯnDAki	dɯʃɯnteki	dɯʃɯndɑki
tekniklArH	tekniklɑrɯ	teknikleri
tɑrɑfDAn	tɑrɑfden	tɑrɑftɑn
hɑlkA	hɑlke	hɑlkɑ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmelerne	ʧɑlɯʃmɑlɑrnɑ
kuruluʃlAr	kuruluʃler	kuruluʃlɑr
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
søzH	søzi	søzy
øɰrenmA	øɰrenmɑ	øɰrenme
ɑrɑʃtɯrmAlAr	ɑrɑʃtɯrmeler	ɑrɑʃtɯrmɑlɑr
hɑjɑtH	hɑjɑti	hɑjɑtɯ
getirAn	getirɑn	getiren
bilimlAr	bilimlɑr	bilimler
gynHn	gynin	gynyn
pɑjH	pɑji	pɑjɯ
tɑrtɯʃmA	tɑrtɯʃme	tɑrtɯʃmɑ
ʧøzymlAr	ʧøzymlɑr	ʧøzymler
deɰiʃAn	deɰiʃɑn	deɰiʃen
ʧøzymH	ʧøzymi	ʧøzymy
ulɑʃmA	ulɑʃme	ulɑʃmɑ
dyʃAn	dyʃɑn	dyʃen
ɑʧɯkʧA	ɑʧɯkʧe	ɑʧɯkʧɑ
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
kɑrɑrlAr	kɑrɑrler	kɑrɑrlɑr
koruHʤH	koruiʤi	koruuʤu
olɑjlAr	olɑjler	olɑjlɑr
gynlArH	gynlɑrɯ	gynleri
kɑjnɑklAr	kɑjnɑkler	kɑjnɑklɑr
bɑkHʃ	bɑkiʃ	bɑkɯʃ
ystH	ysti	ysty
sɑjɯHHn	sɑjɯiin	sɑjɯɯɯn
kuruluʃlArHn	kuruluʃlerin	kuruluʃlɑrɯn
rolH	roli	roly
dynjɑDAki	dynjɑteki	dynjɑdɑki
yrynHn	yrynin	yrynyn
gynDAn	gyndɑn	gynden
kɑrɑrlArH	kɑrɑrleri	kɑrɑrlɑrɯ
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkte	ɑjɑktɑ
esɑslArH	esɑsleri	esɑslɑrɯ
konuHn	konuin	konuun
dɑnɯʃmA	dɑnɯʃme	dɑnɯʃmɑ
gørmA	gørmɑ	gørme
sektørHHn	sektøriin	sektøryyn
ʧoʤuklArDA	ʧoʤuklerde	ʧoʤuklɑrdɑ
jɯlHHn	jɯliin	jɯlɯɯn
kɑnunHHn	kɑnuniin	kɑnunuun
sonuʧDA	sonuʧde	sonuʧtɑ
hɑklH	hɑkli	hɑklɯ
ʧɑlɯʃmADA	ʧɑlɯʃmede	ʧɑlɯʃmɑdɑ
sistemlAr	sistemlɑr	sistemler
soruHn	soruin	soruun
onɑjH	onɑji	onɑjɯ
jɯlA	jɯle	jɯlɑ
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
hɑlH	hɑlɯ	hɑli
silɑhlH	silɑhli	silɑhlɯ
ʃɑrtlAr	ʃɑrtler	ʃɑrtlɑr
devɑmlH	devɑmli	devɑmlɯ
bɑkɯmDAn	bɑkɯmden	bɑkɯmdɑn
jolDA	jolde	joldɑ
køjH	køji	køjy
durumHn	durumin	durumun
ønlemlAr	ønlemlɑr	ønlemler
jøntemlAr	jøntemlɑr	jøntemler
gelmAH	gelmɑɯ	gelmei
hykymlAr	hykymlɑr	hykymler
mimɑrlHk	mimɑrlik	mimɑrlɯk
temizlHk	temizlɯk	temizlik
esɑslAr	esɑsler	esɑslɑr
teʃkilɑtH	teʃkilɑti	teʃkilɑtɯ
bɑʃlɑArAk	bɑʃlɑerek	bɑʃlɑɑrɑk
ʧɑlɯʃmAHn	ʧɑlɯʃmein	ʧɑlɯʃmɑɯn
sɑhiplArH	sɑhiplɑrɯ	sɑhipleri
ʧɑlɯʃmAlArHn	ʧɑlɯʃmelerin	ʧɑlɯʃmɑlɑrɯn
tytynlArHn	tytynlɑrɯn	tytynlerin
jɯlDAn	jɯlden	jɯldɑn
jɑpɯsAl	jɑpɯsel	jɑpɯsɑl
uluslAr	ulusler	uluslɑr
dønemlArDA	dønemlɑrde	dønemlerde
problemlArH	problemlɑrɯ	problemleri
ʃiddetlH	ʃiddetlɯ	ʃiddetli
genʧlAr	genʧlɑr	genʧler
døkymH	døkymi	døkymy
kɑtmA	kɑtme	kɑtmɑ
dønHʃ	døniʃ	dønyʃ
etkinlHklAr	etkinlɯkler	etkinlikler
olɑjlArH	olɑjleri	olɑjlɑrɯ
girmA	girmɑ	girme
sɯʤɑklHk	sɯʤɑklik	sɯʤɑklɯk
tymH	tymi	tymy
øɰrenmA	øɰrenmɑ	øɰrenme
ɑlDHklArH	ɑldiklɑrɯ	ɑldɯklɑrɯ
etkinlHk	etkinlɯk	etkinlik
hususlAr	hususler	hususlɑr
seʧmA	seʧmɑ	seʧme
dyzenlAnmAH	dyzenlɑnmɑɯ	dyzenlenmei
zɑrɑrlH	zɑrɑrli	zɑrɑrlɯ
ʧɑlɯʃmAlArDA	ʧɑlɯʃmelerde	ʧɑlɯʃmɑlɑrdɑ
hɑlkHHn	hɑlkiin	hɑlkɯɯn
ɑʧAn	ɑʧen	ɑʧɑn
ɑrtHʃH	ɑrtiʃi	ɑrtɯʃɯ
etmADA	etmede	etmete
jønDAn	jøndɑn	jønden
dikkɑtlH	dikkɑtlɯ	dikkɑtli
geliʃmAH	geliʃmɑɯ	geliʃmei
kɑjɯtlArH	kɑjɯtleri	kɑjɯtlɑrɯ
ørneklArH	ørneklɑrɯ	ørnekleri
ɑdɑjlAr	ɑdɑjler	ɑdɑjlɑr
beklAnAn	beklɑnɑn	beklenen
gøstermA	gøstermɑ	gøsterme
fijɑtlArH	fijɑtleri	fijɑtlɑrɯ
rɑhɑtsHz	rɑhɑtsiz	rɑhɑtsɯz
evA	evɑ	eve
kuvvetlH	kuvvetlɯ	kuvvetli
isteDHklArH	istetiklɑrɯ	istedikleri
belirtArAk	belirtɑrɑk	belirterek
tɑrɑfH	tɑrɑfi	tɑrɑfɯ
progrɑmHHn	progrɑmiin	progrɑmɯɯn
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
fijɑtH	fijɑti	fijɑtɯ
ɑʃkHn	ɑʃkin	ɑʃkɯn
ødylH	ødyli	ødyly
jyzjɯlDA	jyzjɯlde	jyzjɯldɑ
bojutlH	bojutlɯ	bojutlu
nedenlArH	nedenlɑrɯ	nedenleri
jɑpɯlAr	jɑpɯler	jɑpɯlɑr
deɰiʃiklHklArH	deɰiʃikliklɑrɯ	deɰiʃiklikleri
ʧɑlɯʃmAlArHHn	ʧɑlɯʃmeleriin	ʧɑlɯʃmɑlɑrɯɯn
hukukH	hukuki	hukuku
gynmHzA	gynmizɑ	gynmyze
kɑblosHz	kɑblosiz	kɑblosuz
rɑporlArH	rɑporleri	rɑporlɑrɯ
kurumlArHn	kurumlerin	kurumlɑrɯn
hɑjɑtHn	hɑjɑtin	hɑjɑtɯn
notH	noti	notu
birimlArH	birimlɑrɯ	birimleri
vermAH	vermɑɯ	vermei
ɑkɯllH	ɑkɯlli	ɑkɯllɯ
bulunDHklArH	bulundiklɑrɯ	bulunduklɑrɯ
rɑporlAr	rɑporler	rɑporlɑr
edebijɑtH	edebijɑti	edebijɑtɯ
denizlH	denizlɯ	denizli
kɑnunA	kɑnune	kɑnunɑ
progrɑmDA	progrɑmde	progrɑmdɑ
jɑʃɑmHn	jɑʃɑmin	jɑʃɑmɯn
ɑrɑʃtɯrmAlArH	ɑrɑʃtɯrmeleri	ɑrɑʃtɯrmɑlɑrɯ
kutsAl	kutsel	kutsɑl
koʃullArDA	koʃullerde	koʃullɑrdɑ
hɑftɑlHk	hɑftɑlik	hɑftɑlɯk
bɑɰlɑmDA	bɑɰlɑmde	bɑɰlɑmdɑ
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧde	bɑʃlɑngɯʧtɑ
gynmHz	gynmiz	gynmyz
køkenlH	køkenlɯ	køkenli
øɰretmenlAr	øɰretmenlɑr	øɰretmenler
yrynlArHHn	yrynlɑrɯɯn	yrynleriin
jɑzɯlAr	jɑzɯler	jɑzɯlɑr
ileriDA	ilerite	ileride
bojutH	bojuti	bojutu
bɑsArAk	bɑserek	bɑsɑrɑk
rɑporDA	rɑporde	rɑpordɑ
hɑklAr	hɑkler	hɑklɑr
okulDA	okulde	okuldɑ
ɑrɯtmA	ɑrɯtme	ɑrɯtmɑ
sɑtHʃH	sɑtiʃi	sɑtɯʃɯ
denizA	denizɑ	denize
kiʃiDAn	kiʃitɑn	kiʃiden
tɑrihA	tɑrihɑ	tɑrihe
ɑvukɑtlHk	ɑvukɑtlik	ɑvukɑtlɯk
nyfusH	nyfusi	nyfusu
sɯnɯfH	sɯnɯfi	sɯnɯfɯ
kullAnHʤHnHn	kulleniʤinin	kullɑnɯʤɯnɯn
tɑrɑfDA	tɑrɑfde	tɑrɑftɑ
jønlH	jønlɯ	jønly
øzgyrlHk	øzgyrlik	øzgyrlyk
modellArH	modellɑrɯ	modelleri
ɑrkɑdɑʃlArH	ɑrkɑdɑʃleri	ɑrkɑdɑʃlɑrɯ
kuruluʃlArHHn	kuruluʃleriin	kuruluʃlɑrɯɯn
jɯllArHn	jɯllerin	jɯllɑrɯn
jolDAn	jolden	joldɑn
grupDA	grupde	gruptɑ
hɑreketlH	hɑreketlɯ	hɑreketli
bɑkɑnlɯkʧA	bɑkɑnlɯkʧe	bɑkɑnlɯkʧɑ
kɑjnɑklArHn	kɑjnɑklerin	kɑjnɑklɑrɯn
sɑnɑtʧH	sɑnɑtʧi	sɑnɑtʧɯ
