uf	pred	sf
gynH	gyni	gyny
ɑdH	ɑdi	ɑdɯ
oHn	oin	oun
hɑlA	hɑlɑ	hɑle
dønemDA	dønemdɑ	dønemde
biʧimDA	biʧimdɑ	biʧimde
dynjɑDA	dynjɑte	dynjɑdɑ
hɑlDA	hɑltɑ	hɑlde
yʧnʤH	yʧnʤi	yʧnʤy
jɯllArDA	jɯllerde	jɯllɑrdɑ
gyʧlH	gyʧli	gyʧly
vermA	vermɑ	verme
ɑdlH	ɑdli	ɑdlɯ
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
mydyrH	mydyri	mydyry
isteAn	isteɑn	isteen
insɑnlArHn	insɑnlerin	insɑnlɑrɯn
deɰiʃiklHk	deɰiʃiklɯk	deɰiʃiklik
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
birAr	birɑr	birer
jyzDAn	jyzdɑn	jyzden
toplumsAl	toplumsel	toplumsɑl
kodH	kodi	kodu
sonA	sone	sonɑ
rɑporH	rɑpori	rɑporu
sorumlH	sorumli	sorumlu
gynmHzDA	gynmizde	gynmyzde
ʧoʤuklAr	ʧoʤukler	ʧoʤuklɑr
olDHklArH	oldikleri	olduklɑrɯ
sorunlArH	sorunleri	sorunlɑrɯ
geliʃmA	geliʃmɑ	geliʃme
konulArDA	konulɑrde	konulɑrdɑ
yrynlAr	yrynlɑr	yrynler
dɑlH	dɑli	dɑlɯ
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
sonuʧlArH	sonuʧleri	sonuʧlɑrɯ
hɑlkHn	hɑlkin	hɑlkɯn
bɑʃDA	bɑʃte	bɑʃtɑ
ermAnH	ermɑnɯ	ermeni
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
jerlArDA	jerlɑrde	jerlerde
jɯllAr	jɯller	jɯllɑr
gynDA	gyndɑ	gynde
kurumsAl	kurumsel	kurumsɑl
bølymDA	bølymdɑ	bølymde
tyrH	tyri	tyry
genʧlHk	genʧlɯk	genʧlik
hɑstɑlArDA	hɑstɑlɑrde	hɑstɑlɑrdɑ
ønmHzDAki	ønmizdeki	ønmyzdeki
hɑjɑtA	hɑjɑte	hɑjɑtɑ
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
vermA	vermɑ	verme
jønDA	jøndɑ	jønde
etmAH	etmɑɯ	etmei
kurulHHn	kuruliin	kuruluun
miktɑrDA	miktɑrde	miktɑrdɑ
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
ujɑrHnʤA	ujɑrinʤe	ujɑrɯnʤɑ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
jɑjɯnlArH	jɑjɯnleri	jɑjɯnlɑrɯ
etmAA	etmɑɑ	etmee
kontrolH	kontroli	kontroly
ɑlHp	ɑlip	ɑlɯp
gøzDAn	gøzdɑn	gøzden
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
tɑrihDAn	tɑrihtɑn	tɑrihten
ʃejH	ʃejɯ	ʃeji
sektørH	sektøri	sektøry
ɑlɑnlArDA	ɑlɑnlɑrde	ɑlɑnlɑrdɑ
belirtAn	belirtɑn	belirten
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
jɑpDHklArH	jɑpdikleri	jɑptɯklɑrɯ
hɑlkA	hɑlke	hɑlkɑ
koʃullArH	koʃulleri	koʃullɑrɯ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmelerne	ʧɑlɯʃmɑlɑrnɑ
kuruluʃlAr	kuruluʃler	kuruluʃlɑr
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
søzH	søzi	søzy
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
øɰrenmA	øɰrenmɑ	øɰrenme
kurumlAr	kurumler	kurumlɑr
zɑmɑnlArDA	zɑmɑnlɑrde	zɑmɑnlɑrdɑ
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
gynHn	gynin	gynyn
yrynH	yryni	yryny
progrɑmlAr	progrɑmler	progrɑmlɑr
hɯzH	hɯzi	hɯzɯ
ʧøzymH	ʧøzymi	ʧøzymy
inʤelAnmAH	inʤelenmɑɯ	inʤelenmei
sɯnɑvH	sɯnɑvu	sɯnɑvɯ
ønDA	øndɑ	ønde
koruHʤH	koruiʤi	koruuʤu
tɑrihDA	tɑrihtɑ	tɑrihte
getirmA	getirmɑ	getirme
olɑjlAr	olɑjler	olɑjlɑr
olmAlArH	olmeleri	olmɑlɑrɯ
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kɑjnɑklAr	kɑjnɑkler	kɑjnɑklɑr
kuruluʃH	kuruluʃɯ	kuruluʃu
bɑkHʃ	bɑkiʃ	bɑkɯʃ
vermAA	vermɑɑ	vermee
verArAk	verɑrɑk	vererek
insɑnlArH	insɑnleri	insɑnlɑrɯ
sektørHn	sektørin	sektøryn
kuruluʃlArHn	kuruluʃlerin	kuruluʃlɑrɯn
rolH	roli	roly
dynjɑDAki	dynjɑteki	dynjɑdɑki
yrynHn	yrynin	yrynyn
jerlAr	jerlɑr	jerler
kɑrɑrlArH	kɑrɑrleri	kɑrɑrlɑrɯ
olmADAn	olmɑdɑn	olmɑtɑn
etDHklArH	etdikleri	ettikleri
fɑrkH	fɑrki	fɑrkɯ
esɑslArH	esɑsleri	esɑslɑrɯ
ryjɑDA	ryjɑte	ryjɑdɑ
jɯllArH	jɯlleri	jɯllɑrɯ
sektørHHn	sektøriin	sektøryyn
kurumlArH	kurumleri	kurumlɑrɯ
jɯlHHn	jɯliin	jɯlɯɯn
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
olɑnɑklArH	olɑnɑkleri	olɑnɑklɑrɯ
gørevA	gørevɑ	gøreve
hɑklH	hɑkli	hɑklɯ
kɑpsɑmlH	kɑpsɑmli	kɑpsɑmlɯ
hɑberleʃmA	hɑberleʃmɑ	hɑberleʃme
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
konsejH	konsejɯ	konseji
jɑʃlH	jɑʃli	jɑʃlɯ
ʃɑrtlAr	ʃɑrtler	ʃɑrtlɑr
hɑberlAr	hɑberlɑr	hɑberler
geleʤekDA	geleʤektɑ	geleʤekte
devɑmlH	devɑmli	devɑmlɯ
jolDA	jolde	joldɑ
sorunlArHn	sorunlerin	sorunlɑrɯn
jollArH	jolleri	jollɑrɯ
køjH	køjɯ	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konuteki	konudɑki
numɑrɑlH	numɑrɑli	numɑrɑlɯ
konuA	konue	konuɑ
etkilAAn	etkilɑɑn	etkileen
gelmAH	gelmɑɯ	gelmei
fɑjdɑlH	fɑjdɑli	fɑjdɑlɯ
mimɑrlHk	mimɑrlik	mimɑrlɯk
temizlHk	temizlɯk	temizlik
tɑrɯmsAl	tɑrɯmsel	tɑrɯmsɑl
esɑslAr	esɑsler	esɑslɑr
kurɑllArH	kurɑlleri	kurɑllɑrɯ
dyzejH	dyzejɯ	dyzeji
tɑbɑnlH	tɑbɑnli	tɑbɑnlɯ
sɑhiplArH	sɑhiplɑrɯ	sɑhipleri
ʧɑlɯʃɑnlArHn	ʧɑlɯʃɑnlerin	ʧɑlɯʃɑnlɑrɯn
ʧɑlɯʃmAlArHn	ʧɑlɯʃmelerin	ʧɑlɯʃmɑlɑrɯn
jɯlDAn	jɯlden	jɯldɑn
uluslAr	ulusler	uluslɑr
genʧlAr	genʧlɑr	genʧler
ʧekAn	ʧekɑn	ʧeken
døkymH	døkymi	døkymy
olɑjlArH	olɑjleri	olɑjlɑrɯ
girmA	girmɑ	girme
tymH	tymi	tymy
øɰrenmA	øɰrenmɑ	øɰrenme
ɑlDHklArH	ɑltikleri	ɑldɯklɑrɯ
etkinlHk	etkinlɯk	etkinlik
gynlAr	gynlɑr	gynler
dyzenlAnmAH	dyzenlɑnmɑɯ	dyzenlenmei
ujgulɑmɑlH	ujgulɑmɑli	ujgulɑmɑlɯ
zɑrɑrlH	zɑrɑrli	zɑrɑrlɯ
ʧɑlɯʃmAlArDA	ʧɑlɯʃmɑlɑrde	ʧɑlɯʃmɑlɑrdɑ
hɑlkHHn	hɑlkiin	hɑlkɯɯn
ɑʧAn	ɑʧen	ɑʧɑn
etmADA	etmede	etmete
jønDAn	jøndɑn	jønden
geliʃmAH	geliʃmɑɯ	geliʃmei
kɑjɯtlArH	kɑjɯtleri	kɑjɯtlɑrɯ
ɑdɑjlAr	ɑdɑjler	ɑdɑjlɑr
beklAnAn	beklɑnɑn	beklenen
gøstermA	gøstermɑ	gøsterme
fijɑtlArH	fijɑtleri	fijɑtlɑrɯ
mutlulHk	mutlulɯk	mutluluk
evA	evɑ	eve
belirtArAk	belirtɑrɑk	belirterek
eɰitimA	eɰitimɑ	eɰitime
tɑrɑfH	tɑrɑfi	tɑrɑfɯ
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
ɑʃkHn	ɑʃkin	ɑʃkɯn
ødylH	ødyli	ødyly
jyzjɯlDA	jyzjɯlde	jyzjɯldɑ
bojutlH	bojutli	bojutlu
ʧɑlɯʃmAlArHHn	ʧɑlɯʃmeleriin	ʧɑlɯʃmɑlɑrɯɯn
hukukH	hukuki	hukuku
kurɑllAr	kurɑller	kurɑllɑr
tɑrihsAl	tɑrihsɑl	tɑrihsel
ʧoʤuklArA	ʧoʤuklere	ʧoʤuklɑrɑ
koʃullAr	koʃuller	koʃullɑr
gynmHzA	gynmize	gynmyze
jɑzmA	jɑzme	jɑzmɑ
kɑblosHz	kɑblosiz	kɑblosuz
kɑdɯnlArHn	kɑdɯnlerin	kɑdɯnlɑrɯn
rɑporlArH	rɑporleri	rɑporlɑrɯ
kurtulHʃ	kurtuliʃ	kurtuluʃ
kurumlArHn	kurumlerin	kurumlɑrɯn
hɑjɑtHn	hɑjɑtin	hɑjɑtɯn
notH	notɯ	notu
vermAH	vermɑɯ	vermei
tedbirlAr	tedbirlɑr	tedbirler
olmAksHzHn	olmeksizin	olmɑksɯzɯn
ɑkɯllH	ɑkɯlli	ɑkɯllɯ
eserlAr	eserlɑr	eserler
ʃejHn	ʃejɯn	ʃejin
bulunDHklArH	bulundikleri	bulunduklɑrɯ
jønetmelikDA	jønetmeliktɑ	jønetmelikte
denizlH	denizlɯ	denizli
ɑrɑʃtɯrmAlArH	ɑrɑʃtɯrmeleri	ɑrɑʃtɯrmɑlɑrɯ
kutsAl	kutsel	kutsɑl
bizDAn	bizdɑn	bizden
koʃullArDA	koʃullerde	koʃullɑrdɑ
nitelikDA	niteliktɑ	nitelikte
kɯzH	kɯzi	kɯzɯ
gynmHz	gynmiz	gynmyz
øɰretmenlAr	øɰretmenlɑr	øɰretmenler
ileriDA	ilerite	ileride
bojutH	bojutɯ	bojutu
ɑlHʃ	ɑliʃ	ɑlɯʃ
sigortɑlH	sigortɑli	sigortɑlɯ
durumlArH	durumleri	durumlɑrɯ
okulHn	okulin	okulun
rɑporDA	rɑportɑ	rɑpordɑ
hɑklAr	hɑkler	hɑklɑr
okulDA	okultɑ	okuldɑ
ɑrɯtmA	ɑrɯtme	ɑrɯtmɑ
durumlAr	durumler	durumlɑr
hɑstɑlɯklAr	hɑstɑlɯkler	hɑstɑlɯklɑr
kiʃiDAn	kiʃiten	kiʃiden
tɑrihA	tɑrihɑ	tɑrihe
ɑvukɑtlHk	ɑvukɑtlik	ɑvukɑtlɯk
kɑtlH	kɑtli	kɑtlɯ
mɑlHn	mɑlin	mɑlɯn
sɯnɯfH	sɯnɯfi	sɯnɯfɯ
etmAH	etmɑɯ	etmei
ihtijɑʧlArH	ihtijɑʧleri	ihtijɑʧlɑrɯ
øzgyrlHk	øzgyrlik	øzgyrlyk
ɑrkɑdɑʃlArH	ɑrkɑdɑʃleri	ɑrkɑdɑʃlɑrɯ
kuruluʃlArHHn	kuruluʃleriin	kuruluʃlɑrɯɯn
jɯllArHn	jɯllerin	jɯllɑrɯn
jolDAn	jolden	joldɑn
kɑjnɑklArHn	kɑjnɑklerin	kɑjnɑklɑrɯn
ɑdɑjlArHn	ɑdɑjlerin	ɑdɑjlɑrɯn
ønlAnmAH	ønlɑnmɑɯ	ønlenmei
stɑndɑrtlArH	stɑndɑrtleri	stɑndɑrtlɑrɯ
bilmA	bilmɑ	bilme
geliʃmADA	geliʃmɑdɑ	geliʃmete
jyzH	jyzi	jyzy
jɑrɑtmA	jɑrɑtme	jɑrɑtmɑ
esɑslArA	esɑslere	esɑslɑrɑ
girmAH	girmɑɯ	girmei
ujgunlHk	ujgunlɯk	ujgunluk
jønH	jøni	jøny
kurulHn	kurulin	kurulun
komutH	komutɯ	komutu
gerʧeklAʃAn	gerʧeklɑʃɑn	gerʧekleʃen
olHnʤA	olinʤe	olunʤɑ
kɯrsAl	kɯrsel	kɯrsɑl
kuruluʃHn	kuruluʃin	kuruluʃun
