uf	pred	sf
gereklH	gereklɯ	gerekli
ɑdH	ɑdi	ɑdɯ
oHn	oin	oun
hɑlA	hɑlɑ	hɑle
øzellHklArH	øzellɯkleri	øzellikleri
bølymH	bølymi	bølymy
hɑklArH	hɑkleri	hɑklɑrɯ
jerDA	jerdɑ	jerde
kullɑnɯmH	kullɑnɯmi	kullɑnɯmɯ
gyʧlH	gyʧli	gyʧly
vermA	vermɑ	verme
jɯlDA	jɯlde	jɯldɑ
kullAnHʤH	kullɑnɯʤi	kullɑnɯʤɯ
insɑnlArHn	insɑnlerin	insɑnlɑrɯn
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
deɰiʃiklHk	deɰiʃiklɯk	deɰiʃiklik
birAr	birɑr	birer
ølʧyDA	ølʧydɑ	ølʧyde
toplumsAl	toplumsel	toplumsɑl
sorumlH	sorumlɯ	sorumlu
gynmHzDA	gynmizde	gynmyzde
ʧoʤuklAr	ʧoʤukler	ʧoʤuklɑr
dyzenlH	dyzenlɯ	dyzenli
olDHklArH	oldɯkleri	olduklɑrɯ
kiʃisAl	kiʃisɑl	kiʃisel
sorunlArH	sorunleri	sorunlɑrɯ
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
hɑlkHn	hɑlkin	hɑlkɯn
bɑʃDA	bɑʃte	bɑʃtɑ
kɑrtH	kɑrti	kɑrtɯ
ermAnH	ermɑnɯ	ermeni
ɑlɑnlArH	ɑlɑnleri	ɑlɑnlɑrɯ
dyzejDA	dyzejdɑ	dyzejde
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
renklH	renklɯ	renkli
iʃA	iʃɑ	iʃe
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
ylkelArDA	ylkelerdɑ	ylkelerde
gynDA	gyndɑ	gynde
verimlH	verimlɯ	verimli
gyvenlH	gyvenlɯ	gyvenli
ʃejlAr	ʃejlɑr	ʃejler
kurumsAl	kurumsel	kurumsɑl
geʧHʃ	geʧɯʃ	geʧiʃ
bølymDA	bølymdɑ	bølymde
tyrH	tyri	tyry
myhendislHk	myhendislɯk	myhendislik
gynlArDA	gynlɑrdɑ	gynlerde
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
ønmHzDAki	ønmizdɑki	ønmyzdeki
hɑjɑtA	hɑjɑte	hɑjɑtɑ
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
vermA	vermɑ	verme
deɰiʃiklHklAr	deɰiʃiklɯkler	deɰiʃiklikler
gørevlH	gørevlɯ	gørevli
jønDA	jøndɑ	jønde
hɑllArDA	hɑllɑrdɑ	hɑllerde
etmAH	etmɑɯ	etmei
geliʃAn	geliʃɑn	geliʃen
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
jɑjɯnlArH	jɑjɯnleri	jɑjɯnlɑrɯ
etmAA	etmɑɑ	etmee
ɑlHp	ɑlip	ɑlɯp
iʃlAr	iʃlɑr	iʃler
ujumlH	ujumlɯ	ujumlu
tɑrihDAn	tɑrihtɑn	tɑrihten
sektørH	sektøri	sektøry
hɑlkH	hɑlki	hɑlkɯ
jɑpDHklArH	jɑpdɯkleri	jɑptɯklɑrɯ
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
meʤlisH	meʤlisɯ	meʤlisi
hɑlkA	hɑlke	hɑlkɑ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmelerne	ʧɑlɯʃmɑlɑrnɑ
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
tɑsɑrɯmH	tɑsɑrɯmi	tɑsɑrɯmɯ
søzH	søzi	søzy
tɑrihlH	tɑrihlɯ	tɑrihli
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
øɰrenmA	øɰrenmɑ	øɰrenme
deɰerlAr	deɰerlɑr	deɰerler
ɑrɑʃtɯrmAlAr	ɑrɑʃtɯrmeler	ɑrɑʃtɯrmɑlɑr
kurumlAr	kurumler	kurumlɑr
ɑlɑnlAr	ɑlɑnler	ɑlɑnlɑr
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
uzɑkDAn	uzɑkten	uzɑktɑn
gynHn	gynin	gynyn
øzellHklAr	øzellɯkler	øzellikler
progrɑmlAr	progrɑmler	progrɑmlɑr
tɑnɯmH	tɑnɯmi	tɑnɯmɯ
deɰiʃAn	deɰiʃɑn	deɰiʃen
ʧøzymH	ʧøzymi	ʧøzymy
dyʃAn	dyʃɑn	dyʃen
ɑʧɯkʧA	ɑʧɯkʧe	ɑʧɯkʧɑ
inʤelAnmAH	inʤelenmɑɯ	inʤelenmei
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
tɑrihDA	tɑrihdɑ	tɑrihte
getirmA	getirmɑ	getirme
jerDAn	jerdɑn	jerden
servisH	servisɯ	servisi
kɑjnɑklAr	kɑjnɑkler	kɑjnɑklɑr
bɑkHʃ	bɑkiʃ	bɑkɯʃ
ystH	ysti	ysty
gørevlHH	gørevluu	gørevlii
insɑnlArH	insɑnleri	insɑnlɑrɯ
sektørHn	sektørin	sektøryn
sɑjɯHHn	sɑjɯiin	sɑjɯɯɯn
kuruluʃlArHn	kuruluʃlerin	kuruluʃlɑrɯn
rolH	roli	roly
kurumHn	kurumin	kurumun
dynjɑDAki	dynjɑteki	dynjɑdɑki
insɑnlArA	insɑnlere	insɑnlɑrɑ
evDA	evdɑ	evde
jerlAr	jerlɑr	jerler
