uf	pred	sf
etmA	etmɑ	etme
gerekAn	gerekɑn	gereken
durumDA	durumde	durumdɑ
ɑnDA	ɑnde	ɑndɑ
ɑʃɑɰɯDAki	ɑʃɑɰɯteki	ɑʃɑɰɯdɑki
bølymH	bølymi	bølymy
ɑlɑnDA	ɑlɑnde	ɑlɑndɑ
jerDA	jerdɑ	jerde
kullɑnɯmH	kullɑnɯmi	kullɑnɯmɯ
sɑjɯDA	sɑjɯtɑ	sɑjɯdɑ
gyʧlH	gyʧli	gyʧly
yrynlArH	yrynlɑrɯ	yrynleri
jɯlDA	jɯlde	jɯldɑ
kullɑnArAk	kullɑnerek	kullɑnɑrɑk
gørmA	gørmɑ	gørme
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
ɑʃɑɰɯDA	ɑʃɑɰɯde	ɑʃɑɰɯdɑ
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
dikkɑtA	dikkɑtɑ	dikkɑte
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
durumlArDA	durumlerdɑ	durumlɑrdɑ
birAr	birɑr	birer
jukɑrɯDA	jukɑrɯde	jukɑrɯdɑ
toplumsAl	toplumsel	toplumsɑl
kodH	kodi	kodu
sonA	sone	sonɑ
rɑporH	rɑpori	rɑporu
ɑlɯnArAk	ɑlɯnerek	ɑlɯnɑrɑk
sorumlH	sorumli	sorumlu
dyzenlH	dyzenlɯ	dyzenli
bølgeDA	bølgete	bølgede
olDHklArH	oltukleri	olduklɑrɯ
syreDA	syrete	syrede
geliʃmA	geliʃmɑ	geliʃme
ylkeDA	ylkete	ylkede
yrynlAr	yrynlɑr	yrynler
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
girAn	girɑn	giren
ermAnH	ermɑnɯ	ermeni
ɑnlɑmDA	ɑnlɑmde	ɑnlɑmdɑ
dyzejDA	dyzejdɑ	dyzejde
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
kɑnunH	kɑnuni	kɑnunu
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
jerlArDA	jerlɑrdɑ	jerlerde
etmA	etmɑ	etme
gyvenlH	gyvenlɯ	gyvenli
ɑʧɯDAn	ɑʧɯden	ɑʧɯdɑn
kurumsAl	kurumsel	kurumsɑl
iʃlArH	iʃlɑrɯ	iʃleri
jukɑrɯDAki	jukɑrɯteki	jukɑrɯdɑki
tyrH	tyri	tyry
progrɑmHn	progrɑmin	progrɑmɯn
sɑjɯsAl	sɑjɯsel	sɑjɯsɑl
gynlArDA	gynlɑrdɑ	gynlerde
ønmHzDAki	ønmyzdɑki	ønmyzdeki
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
deɰiʃiklHklAr	deɰiʃikliklɑr	deɰiʃiklikler
hɑllArDA	hɑllɑrdɑ	hɑllerde
etmAH	etmɑɯ	etmei
ujɑrHnʤA	ujɑrɯnʤe	ujɑrɯnʤɑ
kontrolH	kontroli	kontroly
byjymA	byjymɑ	byjyme
kɑtkɯDA	kɑtkɯde	kɑtkɯdɑ
iʃlAr	iʃlɑr	iʃler
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
tɑrihDAn	tɑrihtɑn	tɑrihten
belirtAn	belirtɑn	belirten
dɯʃɯnDAki	dɯʃɯnteki	dɯʃɯndɑki
jɑpDHklArH	jɑptikleri	jɑptɯklɑrɯ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmɑlɑrne	ʧɑlɯʃmɑlɑrnɑ
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
tɑsɑrɯmH	tɑsɑrɯmi	tɑsɑrɯmɯ
øɰrenmA	øɰrenmɑ	øɰrenme
kurumlAr	kurumler	kurumlɑr
getirAn	getirɑn	getiren
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
orɑnDA	orɑnde	orɑndɑ
gynHn	gynin	gynyn
øzellHklAr	øzelliklɑr	øzellikler
yrynH	yryni	yryny
progrɑmlAr	progrɑmler	progrɑmlɑr
tɑnɯmH	tɑnɯmi	tɑnɯmɯ
toplɑntɯDA	toplɑntɯde	toplɑntɯdɑ
ʧøzymH	ʧøzymi	ʧøzymy
dyʃAn	dyʃɑn	dyʃen
nereDA	nerete	nerede
ortɑmH	ortɑmi	ortɑmɯ
inʤelAnmAH	inʤelenmɑɯ	inʤelenmei
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
kɑrɑrlAr	kɑrɑrler	kɑrɑrlɑr
tɑrihDA	tɑrihtɑ	tɑrihte
getirmA	getirmɑ	getirme
olɑjlAr	olɑjler	olɑjlɑr
yrynlArHn	yrynlɑrɯn	yrynlerin
gynlArH	gynlɑrɯ	gynleri
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kuruluʃH	kuruluʃi	kuruluʃu
ekrɑnDA	ekrɑnde	ekrɑndɑ
bɑkHʃ	bɑkiʃ	bɑkɯʃ
ystH	ysti	ysty
sektørHn	sektørin	sektøryn
kɑvrɑmH	kɑvrɑmi	kɑvrɑmɯ
rolH	roli	roly
yrynHn	yrynin	yrynyn
gynDAn	gyndɑn	gynden
insɑnlArA	insɑnlere	insɑnlɑrɑ
sektørDA	sektørdɑ	sektørde
kɑrɑrlArH	kɑrɑrleri	kɑrɑrlɑrɯ
olmADAn	olmɑdɑn	olmɑtɑn
etDHklArH	ettukleri	ettikleri
fɑrkH	fɑrki	fɑrkɯ
esɑslArH	esɑsleri	esɑslɑrɯ
tɑmɑmH	tɑmɑmi	tɑmɑmɯ
gørmA	gørmɑ	gørme
sektørHHn	sektøriin	sektøryyn
kurumlArH	kurumleri	kurumlɑrɯ
sɑjeDA	sɑjete	sɑjede
kɑnunHHn	kɑnuniin	kɑnunuun
bɑʃɑrɯsHz	bɑʃɑrɯsiz	bɑʃɑrɯsɯz
sonuʧDA	sonuʧde	sonuʧtɑ
olɑnɑklArH	olɑnɑkleri	olɑnɑklɑrɯ
kɑpsɑmlH	kɑpsɑmli	kɑpsɑmlɯ
kyltyrH	kyltyri	kyltyry
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
jɑʃlH	jɑʃli	jɑʃlɯ
hɑlH	hɑlɯ	hɑli
ʃɑrtlAr	ʃɑrtler	ʃɑrtlɑr
geleʤekDA	geleʤektɑ	geleʤekte
devɑmlH	devɑmli	devɑmlɯ
jɑrdɯmH	jɑrdɯmi	jɑrdɯmɯ
bɑkɯmDAn	bɑkɯmden	bɑkɯmdɑn
jolDA	jolde	joldɑ
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
bølgelArDA	bølgelerdɑ	bølgelerde
ɑnlɑmH	ɑnlɑmi	ɑnlɑmɯ
konuA	konue	konuɑ
gelmAH	gelmɑɯ	gelmei
iʃitmA	iʃitmɑ	iʃitme
gøryʃH	gøryʃi	gøryʃy
mimɑrlHk	mimɑrlik	mimɑrlɯk
temizlHk	temizlɯk	temizlik
tɑrɯmsAl	tɑrɯmsel	tɑrɯmsɑl
esɑslAr	esɑsler	esɑslɑr
sɑhiplArH	sɑhiplɑrɯ	sɑhipleri
tytynlArHn	tytynlɑrɯn	tytynlerin
jɑpɯsAl	jɑpɯsel	jɑpɯsɑl
uluslAr	ulusler	uluslɑr
dønemlArDA	dønemlerdɑ	dønemlerde
jɑpɯmH	jɑpɯmi	jɑpɯmɯ
genʧlAr	genʧlɑr	genʧler
ʧekAn	ʧekɑn	ʧeken
dønHʃ	dønɯʃ	dønyʃ
etkinlHklAr	etkinlɯklɑr	etkinlikler
olɑjlArH	olɑjleri	olɑjlɑrɯ
girmA	girmɑ	girme
sɯʤɑklHk	sɯʤɑklik	sɯʤɑklɯk
jɑzɯlɯmH	jɑzɯlɯmi	jɑzɯlɯmɯ
tymH	tymi	tymy
øɰrenmA	øɰrenmɑ	øɰrenme
ɑlDHklArH	ɑltukleri	ɑldɯklɑrɯ
etkinlHk	etkinlɯk	etkinlik
hususlAr	hususler	hususlɑr
dɑɰɯlɯmH	dɑɰɯlɯmi	dɑɰɯlɯmɯ
gynlAr	gynlɑr	gynler
seʧmA	seʧmɑ	seʧme
dyzenlAnmAH	dyzenlɑnmɑɯ	dyzenlenmei
hɑlkHHn	hɑlkiin	hɑlkɯɯn
ɑʧAn	ɑʧen	ɑʧɑn
ɑrtHʃH	ɑrtiʃi	ɑrtɯʃɯ
etmADA	etmɑdɑ	etmete
kɑjɯtlArH	kɑjɯtleri	kɑjɯtlɑrɯ
ojunH	ojuni	ojunu
ɑdɑjlAr	ɑdɑjler	ɑdɑjlɑr
beklAnAn	beklɑnɑn	beklenen
gøstermA	gøstermɑ	gøsterme
fijɑtlArH	fijɑtleri	fijɑtlɑrɯ
rɑhɑtsHz	rɑhɑtsiz	rɑhɑtsɯz
belirtArAk	belirtɑrɑk	belirterek
