uf	pred	sf
ønemlH	ønemlɯ	ønemli
fɑrklH	fɑrkli	fɑrklɯ
gynH	gyni	gyny
durumDA	durumde	durumdɑ
hɯzlH	hɯzli	hɯzlɯ
ʧɑlɯʃmAlArH	ʧɑlɯʃmeleri	ʧɑlɯʃmɑlɑrɯ
bølymH	bølymi	bølymy
progrɑmH	progrɑmi	progrɑmɯ
hɑklArH	hɑkleri	hɑklɑrɯ
yʧnʤH	yʧnʤi	yʧnʤy
vermA	vermɑ	verme
ɑdlH	ɑdli	ɑdlɯ
jɯlDA	jɯlde	jɯldɑ
gørmA	gørmɑ	gørme
mydyrH	mydyri	mydyry
insɑnlArHn	insɑnlerin	insɑnlɑrɯn
dikkɑtA	dikkɑtɑ	dikkɑte
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
durumlArDA	durumlerde	durumlɑrdɑ
birAr	birɑr	birer
toplumsAl	toplumsel	toplumsɑl
rɑporH	rɑpori	rɑporu
sorumlH	sorumlɯ	sorumlu
ʧoʤuklAr	ʧoʤukler	ʧoʤuklɑr
ujgulɑmɑlArH	ujgulɑmɑleri	ujgulɑmɑlɑrɯ
bølgeDA	bølgete	bølgede
syreDA	syrete	syrede
kiʃisAl	kiʃisɑl	kiʃisel
konulArDA	konulɑrde	konulɑrdɑ
ylkeDA	ylkete	ylkede
yrynlAr	yrynlɑr	yrynler
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
sonuʧlArH	sonuʧleri	sonuʧlɑrɯ
hɑlkHn	hɑlkin	hɑlkɯn
bɑʃDA	bɑʃte	bɑʃtɑ
kɑrtH	kɑrti	kɑrtɯ
toplumHn	toplumin	toplumun
ermAnH	ermɑnɯ	ermeni
ɑnlɑmDA	ɑnlɑmde	ɑnlɑmdɑ
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
iʃA	iʃɑ	iʃe
enstityH	enstityi	enstityy
kɑnunH	kɑnuni	kɑnunu
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
gynDA	gyndɑ	gynde
ortɑmDA	ortɑmde	ortɑmdɑ
hɑstɑlArHn	hɑstɑlerin	hɑstɑlɑrɯn
verimlH	verimlɯ	verimli
kurumsAl	kurumsel	kurumsɑl
geʧHʃ	geʧɯʃ	geʧiʃ
tyrH	tyri	tyry
burɑDAn	burɑtɑn	burɑdɑn
progrɑmHn	progrɑmin	progrɑmɯn
gynlArDA	gynlɑrde	gynlerde
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
hɑstɑlArDA	hɑstɑlɑrde	hɑstɑlɑrdɑ
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
vermA	vermɑ	verme
jønDA	jøndɑ	jønde
detɑjlH	detɑjli	detɑjlɯ
miktɑrDA	miktɑrde	miktɑrdɑ
geliʃAn	geliʃɑn	geliʃen
ujɑrHnʤA	ujɑrinʤe	ujɑrɯnʤɑ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
byjymA	byjymɑ	byjyme
sektørH	sektøri	sektøry
ɑlɑnlArDA	ɑlɑnlɑrde	ɑlɑnlɑrdɑ
belirtAn	belirtɑn	belirten
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
hɑlkH	hɑlki	hɑlkɯ
jɑpDHklArH	jɑptikleri	jɑptɯklɑrɯ
uzmɑnlHk	uzmɑnlik	uzmɑnlɯk
koʃullArH	koʃulleri	koʃullɑrɯ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmelerne	ʧɑlɯʃmɑlɑrnɑ
kuruluʃlAr	kuruluʃler	kuruluʃlɑr
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
tɑrihlH	tɑrihlɯ	tɑrihli
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
kurumlAr	kurumler	kurumlɑr
hɑjɑtH	hɑjɑti	hɑjɑtɯ
