uf	pred	sf
geʧAn	geʧɑn	geʧen
oHn	oin	oun
ɑʃɑɰɯDAki	ɑʃɑɰɯteki	ɑʃɑɰɯdɑki
øzellHklArH	øzelliklɑrɯ	øzellikleri
bølymH	bølymi	bølymy
dønemDA	dønemdɑ	dønemde
biʧimDA	biʧimdɑ	biʧimde
hɑlDA	hɑldɑ	hɑlde
bilimsAl	bilimsɑl	bilimsel
yʧnʤH	yʧnʤi	yʧnʤy
sistemlArH	sistemlɑrɯ	sistemleri
jɯllArDA	jɯllɑrde	jɯllɑrdɑ
yrynlArH	yrynlɑrɯ	yrynleri
kullɑnArAk	kullɑnerek	kullɑnɑrɑk
gørmA	gørmɑ	gørme
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
kullAnHʤH	kulleniʤi	kullɑnɯʤɯ
mydyrH	mydyrɯ	mydyry
tipH	tipɯ	tipi
iʃlemlArH	iʃlemlɑrɯ	iʃlemleri
birAr	birɑr	birer
ølʧyDA	ølʧydɑ	ølʧyde
kodH	kodi	kodu
rɑporH	rɑpori	rɑporu
ɑlɯnArAk	ɑlɯnerek	ɑlɯnɑrɑk
gynmHzDA	gynmizde	gynmyzde
kiʃisAl	kiʃisɑl	kiʃisel
geliʃmA	geliʃmɑ	geliʃme
konulArDA	konulɑrde	konulɑrdɑ
yrynlAr	yrynlɑr	yrynler
dɑlH	dɑli	dɑlɯ
bɑʃDA	bɑʃte	bɑʃtɑ
sonH	soni	sonu
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
birejsAl	birejsɑl	birejsel
enstityH	enstityi	enstityy
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
derslAr	derslɑr	dersler
ʃejlAr	ʃejlɑr	ʃejler
hepH	hepɯ	hepi
iʃlArH	iʃlɑrɯ	iʃleri
geʧHʃ	geʧɯʃ	geʧiʃ
jukɑrɯDAki	jukɑrɯteki	jukɑrɯdɑki
progrɑmHn	progrɑmin	progrɑmɯn
gynlArDA	gynlɑrde	gynlerde
iʃlemlAr	iʃlemlɑr	iʃlemler
komisjonH	komisjoni	komisjonu
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
hɑstɑlArDA	hɑstɑlɑrde	hɑstɑlɑrdɑ
gørevlArH	gørevlɑrɯ	gørevleri
ønmHzDAki	ønmizdeki	ønmyzdeki
hɑjɑtA	hɑjɑte	hɑjɑtɑ
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
deɰiʃiklHklAr	deɰiʃikliklɑr	deɰiʃiklikler
jønDA	jøndɑ	jønde
hɑllArDA	hɑllɑrde	hɑllerde
detɑjlH	detɑjli	detɑjlɯ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
kontrolH	kontrolu	kontroly
ɑlHp	ɑlip	ɑlɯp
iʃlAr	iʃlɑr	iʃler
tɑrihDAn	tɑrihdɑn	tɑrihten
ɑlɑnlArDA	ɑlɑnlɑrde	ɑlɑnlɑrdɑ
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
bilimlArH	bilimlɑrɯ	bilimleri
dɯʃɯnDAki	dɯʃɯnteki	dɯʃɯndɑki
jɑpDHklArH	jɑptiklɑrɯ	jɑptɯklɑrɯ
bojH	bojɯ	boju
tekniklArH	tekniklɑrɯ	teknikleri
uzmɑnlHk	uzmɑnlik	uzmɑnlɯk
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
øɰrenmA	øɰrenmɑ	øɰrenme
jɑkɯnDAn	jɑkɯnden	jɑkɯndɑn
ɑrɑʃtɯrmAlAr	ɑrɑʃtɯrmeler	ɑrɑʃtɯrmɑlɑr
zɑmɑnlArDA	zɑmɑnlɑrde	zɑmɑnlɑrdɑ
bilimlAr	bilimlɑr	bilimler
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
gynHn	gynin	gynyn
øzellHklAr	øzelliklɑr	øzellikler
ʧøzymlAr	ʧøzymlɑr	ʧøzymler
ʧøzymH	ʧøzymi	ʧøzymy
ortɑmH	ortɑmi	ortɑmɯ
inʤelAnmAH	inʤelenmɑɯ	inʤelenmei
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
kɑrɑrlAr	kɑrɑrler	kɑrɑrlɑr
ønDA	øndɑ	ønde
koruHʤH	koruuʤi	koruuʤu
tɑrihDA	tɑrihdɑ	tɑrihte
getirmA	getirmɑ	getirme
derslArH	derslɑrɯ	dersleri
tesislArH	tesislɑrɯ	tesisleri
gynlArH	gynlɑrɯ	gynleri
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kuruluʃH	kuruluʃɯ	kuruluʃu
vermAA	vermɑɑ	vermee
ystH	ysti	ysty
gørevlHH	gørevlɯɯ	gørevlii
sektørHn	sektørin	sektøryn
kɑvrɑmH	kɑvrɑmi	kɑvrɑmɯ
rolH	rolu	roly
kurumHn	kurumin	kurumun
dynjɑDAki	dynjɑteki	dynjɑdɑki
yrynHn	yrynin	yrynyn
evDA	evdɑ	evde
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkte	ɑjɑktɑ
etDHklArH	ettɯklɑrɯ	ettikleri
fɑrkH	fɑrki	fɑrkɯ
ørneklAr	ørneklɑr	ørnekler
tɑmɑmH	tɑmɑmi	tɑmɑmɯ
gørmA	gørmɑ	gørme
sektørHHn	sektøriin	sektøryyn
ʧoʤuklArDA	ʧoʤuklɑrde	ʧoʤuklɑrdɑ
ʤinsAl	ʤinsɑl	ʤinsel
bɑʃɑrɯsHz	bɑʃɑrɯsiz	bɑʃɑrɯsɯz
hɑklH	hɑkli	hɑklɯ
sistemlAr	sistemlɑr	sistemler
hɑberleʃmA	hɑberleʃmɑ	hɑberleʃme
kyltyrH	kyltyrɯ	kyltyry
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
herkesA	herkesɑ	herkese
silɑhlH	silɑhli	silɑhlɯ
ʃɑrtlAr	ʃɑrtler	ʃɑrtlɑr
devɑmlH	devɑmli	devɑmlɯ
køjH	køjɯ	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumin	durumun
ønlemlAr	ønlemlɑr	ønlemler
konuDAki	konutɑki	konudɑki
numɑrɑlH	numɑrɑli	numɑrɑlɯ
jøntemlAr	jøntemlɑr	jøntemler
ɑnlɑmH	ɑnlɑmi	ɑnlɑmɯ
konuA	konue	konuɑ
fɑjdɑlH	fɑjdɑli	fɑjdɑlɯ
gøryʃH	gøryʃɯ	gøryʃy
hykymlAr	hykymlɑr	hykymler
mimɑrlHk	mimɑrlik	mimɑrlɯk
tɑbɑnlH	tɑbɑnli	tɑbɑnlɯ
tytynlArHn	tytynlɑrɯn	tytynlerin
telefonH	telefoni	telefonu
dønemlArDA	dønemlɑrde	dønemlerde
ʧøzymlArH	ʧøzymlɑrɯ	ʧøzymleri
problemlArH	problemlɑrɯ	problemleri
genʧlAr	genʧlɑr	genʧler
døkymH	døkymi	døkymy
kɑtmA	kɑtme	kɑtmɑ
bɑʃkɑnlHk	bɑʃkɑnlik	bɑʃkɑnlɯk
dønHʃ	dønɯʃ	dønyʃ
etkinlHklAr	etkinliklɑr	etkinlikler
girmA	girmɑ	girme
sɯʤɑklHk	sɯʤɑklik	sɯʤɑklɯk
tymH	tymi	tymy
øɰrenmA	øɰrenmɑ	øɰrenme
sɯnɑvA	sɯnɑve	sɯnɑvɑ
ɑlDHklArH	ɑltɯklɑrɯ	ɑldɯklɑrɯ
gynlAr	gynlɑr	gynler
dyzenlAnmAH	dyzenlɑnmɑɯ	dyzenlenmei
zɑrɑrlH	zɑrɑrli	zɑrɑrlɯ
ʧɑlɯʃmAlArDA	ʧɑlɯʃmɑlɑrde	ʧɑlɯʃmɑlɑrdɑ
hɑlkHHn	hɑlkiin	hɑlkɯɯn
etmADA	etmede	etmete
sistemDA	sistemdɑ	sistemde
geliʃmAH	geliʃmɑɯ	geliʃmei
kɑjɯtlArH	kɑjɯtleri	kɑjɯtlɑrɯ
ørneklArH	ørneklɑrɯ	ørnekleri
beklAnAn	beklɑnɑn	beklenen
derslArHn	derslɑrɯn	derslerin
gøstermA	gøstermɑ	gøsterme
fijɑtlArH	fijɑtleri	fijɑtlɑrɯ
rɑhɑtsHz	rɑhɑtsiz	rɑhɑtsɯz
isteDHklArH	istetiklɑrɯ	istedikleri
belirtArAk	belirtɑrɑk	belirterek
eɰitimA	eɰitimɑ	eɰitime
tɑrɑfH	tɑrɑfi	tɑrɑfɯ
progrɑmHHn	progrɑmiin	progrɑmɯɯn
usulH	usulu	usuly
geliʃmAlArH	geliʃmɑlɑrɯ	geliʃmeleri
ɑʃkHn	ɑʃkin	ɑʃkɯn
ødylH	ødyli	ødyly
bojutlH	bojutli	bojutlu
evrensAl	evrensɑl	evrensel
nedenlArH	nedenlɑrɯ	nedenleri
deɰiʃiklHklArH	deɰiʃikliklɑrɯ	deɰiʃiklikleri
jɑʃɑmH	jɑʃɑmi	jɑʃɑmɯ
hukukH	hukuki	hukuku
tɑrihsAl	tɑrihsɑl	tɑrihsel
jɑzmA	jɑzme	jɑzmɑ
kɑblosHz	kɑblosiz	kɑblosuz
rɑporlArH	rɑporleri	rɑporlɑrɯ
hɑjɑtHn	hɑjɑtin	hɑjɑtɯn
notH	noti	notu
birimlArH	birimlɑrɯ	birimleri
olmAksHzHn	olmeksizin	olmɑksɯzɯn
ɑkɯllH	ɑkɯlli	ɑkɯllɯ
ønemlHH	ønemlɯɯ	ønemlii
bulunDHklArH	buluntiklɑrɯ	bulunduklɑrɯ
rɑporlAr	rɑporler	rɑporlɑr
jɑʃɑmHn	jɑʃɑmin	jɑʃɑmɯn
ʧɯkmAH	ʧɯkmei	ʧɯkmɑɯ
ɑzɯnDAn	ɑzɯnden	ɑzɯndɑn
koʃullArDA	koʃullɑrde	koʃullɑrdɑ
hɑftɑlHk	hɑftɑlik	hɑftɑlɯk
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
gynmHz	gynmiz	gynmyz
øɰretmenlAr	øɰretmenlɑr	øɰretmenler
yrynlArHHn	yrynlɑrɯɯn	yrynleriin
ileriDA	ilerite	ileride
bojutH	bojuti	bojutu
sigortɑlH	sigortɑli	sigortɑlɯ
bɑʃvurAn	bɑʃvuren	bɑʃvurɑn
kɑpsɑmH	kɑpsɑmi	kɑpsɑmɯ
rɑporDA	rɑportɑ	rɑpordɑ
ɑrɯtmA	ɑrɯtme	ɑrɯtmɑ
tesislAr	tesislɑr	tesisler
gørevlHlArH	gørevlɯlɑrɯ	gørevlileri
insɑnlHk	insɑnlik	insɑnlɯk
kiʃiDAn	kiʃiten	kiʃiden
tɑrihA	tɑrihɑ	tɑrihe
ɑvukɑtlHk	ɑvukɑtlik	ɑvukɑtlɯk
kɑtlH	kɑtli	kɑtlɯ
mɑlHn	mɑlin	mɑlɯn
fonH	foni	fonu
kullAnHʤHnHn	kullɑnɯʤunun	kullɑnɯʤɯnɯn
tɑrɑfDA	tɑrɑfte	tɑrɑftɑ
jønlH	jønli	jønly
øzgyrlHk	øzgyrlik	øzgyrlyk
iʃlArHn	iʃlɑrɯn	iʃlerin
modellArH	modellɑrɯ	modelleri
iʃlemlArHn	iʃlemlɑrɯn	iʃlemlerin
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
kuruluʃlArHHn	kuruluʃleriin	kuruluʃlɑrɯɯn
jolDAn	jolden	joldɑn
grupDA	grupdɑ	gruptɑ
kɑjnɑklArHn	kɑjnɑklerin	kɑjnɑklɑrɯn
sɑnɑtʧH	sɑnɑtʧi	sɑnɑtʧɯ
ɑdɑjlArHn	ɑdɑjlerin	ɑdɑjlɑrɯn
ønlAnmAH	ønlɑnmɑɯ	ønlenmei
stɑndɑrtlArH	stɑndɑrtleri	stɑndɑrtlɑrɯ
ɑrtmAH	ɑrtmei	ɑrtmɑɯ
bilmA	bilmɑ	bilme
geʧmiʃDA	geʧmiʃdɑ	geʧmiʃte
geliʃmADA	geliʃmɑdɑ	geliʃmete
jɑrɑtmA	jɑrɑtme	jɑrɑtmɑ
seʧeneklArH	seʧeneklɑrɯ	seʧenekleri
ujgunlHk	ujgunlik	ujgunluk
jønH	jøni	jøny
komutH	komuti	komutu
devɑmH	devɑmi	devɑmɯ
fonksijonH	fonksijoni	fonksijonu
hɑjɑtDA	hɑjɑtte	hɑjɑttɑ
dɑjɑnArAk	dɑjɑnerek	dɑjɑnɑrɑk
gerʧeklAʃAn	gerʧeklɑʃɑn	gerʧekleʃen
olHnʤA	olinʤe	olunʤɑ
gøryʃlArH	gøryʃlɑrɯ	gøryʃleri
genʧlArHn	genʧlɑrɯn	genʧlerin
kuruluʃHn	kuruluʃɯn	kuruluʃun
pɑhɑlH	pɑhɑli	pɑhɑlɯ
ɑʧmA	ɑʧme	ɑʧmɑ
bølymlArH	bølymlɑrɯ	bølymleri
