uf	pred	sf
olHp	olip	olup
fɑrklH	fɑrkli	fɑrklɯ
gerekAn	gerekɑn	gereken
durumDA	durumde	durumdɑ
jolH	joli	jolu
hɯzlH	hɯzli	hɯzlɯ
ɑʃɑɰɯDAki	ɑʃɑɰɯtɑki	ɑʃɑɰɯdɑki
durumH	durumi	durumu
jɯllArDA	jɯllɑrde	jɯllɑrdɑ
gyʧlH	gyʧlɯ	gyʧly
ɑdlH	ɑdli	ɑdlɯ
jɯlDA	jɯlde	jɯldɑ
kullɑnArAk	kullɑnɑrek	kullɑnɑrɑk
gørmA	gørmɑ	gørme
jɑnDAn	jɑnden	jɑndɑn
mydyrH	mydyri	mydyry
durumlArDA	durumlerde	durumlɑrdɑ
birAr	birɑr	birer
ølʧyDA	ølʧydɑ	ølʧyde
kurumH	kurumi	kurumu
kodH	kodi	kodu
rɑporH	rɑpori	rɑporu
ɑlɯnArAk	ɑlɯnerek	ɑlɯnɑrɑk
sorumlH	sorumli	sorumlu
sorunH	sorunɯ	sorunu
ɑlArAk	ɑlɑrek	ɑlɑrɑk
bølgeDA	bølgete	bølgede
olDHklArH	oltikleri	olduklɑrɯ
syreDA	syrete	syrede
sorunlArH	sorunleri	sorunlɑrɯ
konulArDA	konulɑrde	konulɑrdɑ
kɑnunHn	kɑnunɯn	kɑnunun
ylkeDA	ylkete	ylkede
girAn	girɑn	giren
kɑrtH	kɑrti	kɑrtɯ
ermAnH	ermɑnɯ	ermeni
ɑlɑnlArH	ɑlɑnleri	ɑlɑnlɑrɯ
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
kɑnunH	kɑnunɯ	kɑnunu
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
jerlArDA	jerlɑrde	jerlerde
hizmetlAr	hizmetlɑr	hizmetler
gynDA	gyndɑ	gynde
ortɑmDA	ortɑmde	ortɑmdɑ
hɑstɑlArHn	hɑstɑlerin	hɑstɑlɑrɯn
jɑpArAk	jɑperek	jɑpɑrɑk
derslAr	derslɑr	dersler
kurumsAl	kurumsel	kurumsɑl
jukɑrɯDAki	jukɑrɯtɑki	jukɑrɯdɑki
sɑjɯsAl	sɑjɯsel	sɑjɯsɑl
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
hɑjɑtA	hɑjɑte	hɑjɑtɑ
jønDA	jøndɑ	jønde
hɑllArDA	hɑllɑrde	hɑllerde
kurulHHn	kuruliin	kuruluun
miktɑrDA	miktɑrde	miktɑrdɑ
sijɑsAl	sijɑsel	sijɑsɑl
geliʃAn	geliʃɑn	geliʃen
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
ujɑrHnʤA	ujɑrinʤe	ujɑrɯnʤɑ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
kontrolH	kontroli	kontroly
ujumlH	ujumli	ujumlu
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
tɑrihDAn	tɑrihden	tɑrihten
sektørH	sektøri	sektøry
ɑlɑnlArDA	ɑlɑnlɑrde	ɑlɑnlɑrdɑ
belirtAn	belirtɑn	belirten
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
uzmɑnlHk	uzmɑnlik	uzmɑnlɯk
hɑlkA	hɑlke	hɑlkɑ
koʃullArH	koʃulleri	koʃullɑrɯ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmɑlerne	ʧɑlɯʃmɑlɑrnɑ
kuruluʃlAr	kuruluʃler	kuruluʃlɑr
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
søzH	søzi	søzy
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
deɰerlAr	deɰerlɑr	deɰerler
kurumlAr	kurumler	kurumlɑr
hɑjɑtH	hɑjɑti	hɑjɑtɯ
zɑmɑnlArDA	zɑmɑnlɑrde	zɑmɑnlɑrdɑ
getirAn	getirɑn	getiren
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
gynHn	gynɯn	gynyn
øzellHklAr	øzelliklɑr	øzellikler
yrynH	yrynɯ	yryny
toplɑntɯA	toplɑntɯe	toplɑntɯɑ
deɰiʃAn	deɰiʃɑn	deɰiʃen
ʧøzymH	ʧøzymi	ʧøzymy
dyʃAn	dyʃɑn	dyʃen
nereDA	nerete	nerede
ortɑmH	ortɑmi	ortɑmɯ
ɑʧɯkʧA	ɑʧɯkʧe	ɑʧɯkʧɑ
inʤelAnmAH	inʤelenmɑɯ	inʤelenmei
ønDA	øndɑ	ønde
koruHʤH	koruiʤi	koruuʤu
firmɑlArHn	firmɑlerin	firmɑlɑrɯn
getirmA	getirmɑ	getirme
olɑjlAr	olɑjler	olɑjlɑr
olmAlArH	olmeleri	olmɑlɑrɯ
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kuruluʃH	kuruluʃɯ	kuruluʃu
bɑkHʃ	bɑkiʃ	bɑkɯʃ
vermAA	vermɑɑ	vermee
ystH	ysti	ysty
insɑnlArH	insɑnleri	insɑnlɑrɯ
ʃirketlAr	ʃirketlɑr	ʃirketler
sektørHn	sektørin	sektøryn
kuruluʃlArHn	kuruluʃlerin	kuruluʃlɑrɯn
kɑvrɑmH	kɑvrɑmi	kɑvrɑmɯ
rolH	roli	roly
kurumHn	kurumin	kurumun
dynjɑDAki	dynjɑteki	dynjɑdɑki
yrynHn	yrynɯn	yrynyn
evDA	evdɑ	evde
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkte	ɑjɑktɑ
fɑrkH	fɑrki	fɑrkɯ
esɑslArH	esɑsleri	esɑslɑrɯ
elemɑnlArH	elemɑnleri	elemɑnlɑrɯ
mɑddeDA	mɑddete	mɑddede
tɑmɑmH	tɑmɑmi	tɑmɑmɯ
gørmA	gørmɑ	gørme
sektørHHn	sektørɯɯn	sektøryyn
kurumlArH	kurumleri	kurumlɑrɯ
ʧoʤuklArDA	ʧoʤuklɑrde	ʧoʤuklɑrdɑ
sɑjeDA	sɑjete	sɑjede
kɑnunHHn	kɑnunɯɯn	kɑnunuun
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
sonuʧDA	sonuʧte	sonuʧtɑ
olɑnɑklArH	olɑnɑkleri	olɑnɑklɑrɯ
gørevA	gørevɑ	gøreve
hɑklH	hɑkli	hɑklɯ
kɑpsɑmlH	kɑpsɑmli	kɑpsɑmlɯ
hɑberleʃmA	hɑberleʃmɑ	hɑberleʃme
kyltyrH	kyltyri	kyltyry
soruHn	soruin	soruun
jɯlA	jɯle	jɯlɑ
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
hɑlH	hɑlɯ	hɑli
dersHn	dersɯn	dersin
toplumH	toplumi	toplumu
silɑhlH	silɑhli	silɑhlɯ
jerlArA	jerlɑrɑ	jerlere
hɑberlAr	hɑberlɑr	hɑberler
hizmetlArHHn	hizmetlɑrɯɯn	hizmetleriin
devɑmlH	devɑmli	devɑmlɯ
bɑkɯmDAn	bɑkɯmden	bɑkɯmdɑn
jolDA	jolde	joldɑ
sorunlArHn	sorunlerin	sorunlɑrɯn
jollArH	jolleri	jollɑrɯ
durumHn	durumin	durumun
evH	evɯ	evi
konuDAki	konutɑki	konudɑki
ɑnlɑmH	ɑnlɑmi	ɑnlɑmɯ
konuA	konue	konuɑ
gelmAH	gelmɑɯ	gelmei
gøryʃH	gøryʃɯ	gøryʃy
mimɑrlHk	mimɑrlik	mimɑrlɯk
tɑrɯmsAl	tɑrɯmsel	tɑrɯmsɑl
teʃkilɑtH	teʃkilɑti	teʃkilɑtɯ
bɑʃlɑArAk	bɑʃlɑɑrek	bɑʃlɑɑrɑk
kurɑllArH	kurɑlleri	kurɑllɑrɯ
tɑbɑnlH	tɑbɑnli	tɑbɑnlɯ
sɑhiplArH	sɑhiplɑrɯ	sɑhipleri
ʧɑlɯʃmAlArHn	ʧɑlɯʃmɑlerin	ʧɑlɯʃmɑlɑrɯn
jɯlDAn	jɯlden	jɯldɑn
jɑpɯsAl	jɑpɯsel	jɑpɯsɑl
genʧlAr	genʧlɑr	genʧler
ʧekAn	ʧekɑn	ʧeken
døkymH	døkymi	døkymy
kɑtmA	kɑtme	kɑtmɑ
bɑʃkɑnlHk	bɑʃkɑnlik	bɑʃkɑnlɯk
dønHʃ	dønɯʃ	dønyʃ
etkinlHklAr	etkinliklɑr	etkinlikler
olɑjlArH	olɑjleri	olɑjlɑrɯ
sɯʤɑklHk	sɯʤɑklik	sɯʤɑklɯk
sempozjumH	sempozjumi	sempozjumu
tymH	tymi	tymy
ɑlDHklArH	ɑltikleri	ɑldɯklɑrɯ
gynlAr	gynlɑr	gynler
