uf	pred	sf
elDA	eldɑ	elde
jolH	joli	jolu
ʧɑlɯʃmAlArH	ʧɑlɯʃmeleri	ʧɑlɯʃmɑlɑrɯ
bølymH	bølymi	bølymy
biʧimDA	biʧimdɑ	biʧimde
hɑklArH	hɑkleri	hɑklɑrɯ
hɑlDA	hɑldɑ	hɑlde
bilimsAl	bilimsɑl	bilimsel
yʧnʤH	yʧnʤi	yʧnʤy
jɯllArDA	jɯllɑrde	jɯllɑrdɑ
vermA	vermɑ	verme
ɑdlH	ɑdli	ɑdlɯ
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
mydyrH	mydyri	mydyry
tipH	tipu	tipi
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
birAr	birɑr	birer
ortɑDAn	ortɑden	ortɑdɑn
sorumlH	sorumli	sorumlu
sorunH	soruni	sorunu
kiʃisAl	kiʃisɑl	kiʃisel
sorunlArH	sorunleri	sorunlɑrɯ
geliʃmA	geliʃmɑ	geliʃme
kɑnunHn	kɑnunɯn	kɑnunun
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
sonuʧlArH	sonuʧleri	sonuʧlɑrɯ
bugynA	bugynɑ	bugyne
hɑlkHn	hɑlkin	hɑlkɯn
toplumHn	toplumin	toplumun
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
birejsAl	birejsɑl	birejsel
enstityH	enstityi	enstityy
kɑnunH	kɑnuni	kɑnunu
hizmetlAr	hizmetlɑr	hizmetler
gynDA	gyndɑ	gynde
derslAr	derslɑr	dersler
tɑʃɯAn	tɑʃɯen	tɑʃɯɑn
bølymDA	bølymdɑ	bølymde
tyrH	tyri	tyry
burɑDAn	burɑden	burɑdɑn
genʧlHk	genʧlɯk	genʧlik
iʃlemlAr	iʃlemlɑr	iʃlemler
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
hɑstɑlArDA	hɑstɑlɑrde	hɑstɑlɑrdɑ
olmADAn	olmɑden	olmɑdɑn
vermA	vermɑ	verme
deɰiʃiklHklAr	deɰiʃikliklɑr	deɰiʃiklikler
jønDA	jøndɑ	jønde
hɑllArDA	hɑllɑrde	hɑllerde
etmAH	etmɑɯ	etmei
miktɑrDA	miktɑrde	miktɑrdɑ
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
ujɑrHnʤA	ujɑrɯnʤe	ujɑrɯnʤɑ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
jɑjɯnlArH	jɑjɯnleri	jɑjɯnlɑrɯ
byjymA	byjymɑ	byjyme
ɑlHp	ɑlip	ɑlɯp
ujumlH	ujumli	ujumlu
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
sektørH	sektøri	sektøry
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
jɑpDHklArH	jɑpdikleri	jɑptɯklɑrɯ
bojH	boji	boju
tɑrɑfDAn	tɑrɑften	tɑrɑftɑn
meʤlisH	meʤlisɯ	meʤlisi
hɑlkA	hɑlke	hɑlkɑ
koʃullArH	koʃulleri	koʃullɑrɯ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmelerne	ʧɑlɯʃmɑlɑrnɑ
