uf	pred	sf
olHp	olip	olup
fɑrklH	fɑrkli	fɑrklɯ
merkezH	merkezɯ	merkezi
gerekAn	gerekɑn	gereken
geʧAn	geʧɑn	geʧen
oHn	oin	oun
hɑlA	hɑlɑ	hɑle
jolH	joli	jolu
bølymH	bølymi	bølymy
hɑklArH	hɑkleri	hɑklɑrɯ
dynjɑDA	dynjɑtɑ	dynjɑdɑ
ɑrɑDA	ɑrɑde	ɑrɑdɑ
sɑjɯDA	sɑjɯtɑ	sɑjɯdɑ
vermA	vermɑ	verme
yrynlArH	yrynlɑrɯ	yrynleri
ɑdlH	ɑdli	ɑdlɯ
jɯlDA	jɯlde	jɯldɑ
gørmA	gørmɑ	gørme
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
mydyrH	mydyri	mydyry
tipH	tipɯ	tipi
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
durumlArDA	durumlɑrtɑ	durumlɑrdɑ
kodH	kodi	kodu
sonA	sone	sonɑ
jɑdA	jɑde	jɑdɑ
ortɑDAn	ortɑden	ortɑdɑn
ɑlɯnArAk	ɑlɯnerek	ɑlɯnɑrɑk
gynmHzDA	gynmizde	gynmyzde
ʧoʤuklAr	ʧoʤukler	ʧoʤuklɑr
dyzenlH	dyzenlɯ	dyzenli
olDHklArH	oldikleri	olduklɑrɯ
konulArDA	konulɑrtɑ	konulɑrdɑ
kɑnunHn	kɑnunin	kɑnunun
ylkeDA	ylketɑ	ylkede
yrynlAr	yrynlɑr	yrynler
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
kɑrtH	kɑrti	kɑrtɯ
ermAnH	ermɑnɯ	ermeni
ɑnlɑmDA	ɑnlɑmde	ɑnlɑmdɑ
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
enstityH	enstityi	enstityy
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
jerlArDA	jerlɑrtɑ	jerlerde
jɯllAr	jɯller	jɯllɑr
sɯrɑDA	sɯrɑde	sɯrɑdɑ
gynDA	gyndɑ	gynde
ortɑmDA	ortɑmde	ortɑmdɑ
hepH	hepɯ	hepi
ɑlɑnA	ɑlɑne	ɑlɑnɑ
tyrH	tyri	tyry
burɑDAn	burɑden	burɑdɑn
progrɑmHn	progrɑmin	progrɑmɯn
gynlArDA	gynlɑrtɑ	gynlerde
hɑstɑlArDA	hɑstɑlɑrtɑ	hɑstɑlɑrdɑ
olmADAn	olmɑtɑn	olmɑdɑn
ønmHzDAki	ønmizdeki	ønmyzdeki
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
vermA	vermɑ	verme
jønDA	jøntɑ	jønde
hɑllArDA	hɑllɑrtɑ	hɑllerde
kurulHHn	kuruliin	kuruluun
detɑjlH	detɑjli	detɑjlɯ
miktɑrDA	miktɑrtɑ	miktɑrdɑ
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
kontrolH	kontroli	kontroly
tɑrihDAn	tɑrihtɑn	tɑrihten
sektørH	sektøri	sektøry
ɑlɑnlArDA	ɑlɑnlɑrtɑ	ɑlɑnlɑrdɑ
belirtAn	belirtɑn	belirten
hɑlkH	hɑlki	hɑlkɯ
dɯʃɯnDAki	dɯʃɯnteki	dɯʃɯndɑki
jɑpDHklArH	jɑpdikleri	jɑptɯklɑrɯ
bojH	boji	boju
meʤlisH	meʤlisu	meʤlisi
hɑlkA	hɑlke	hɑlkɑ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmɑlɑrne	ʧɑlɯʃmɑlɑrnɑ
hizmetA	hizmetɑ	hizmete
kuruluʃlAr	kuruluʃler	kuruluʃlɑr
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
søzH	søzɯ	søzy
tɑrihlH	tɑrihlɯ	tɑrihli
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
øɰrenmA	øɰrenmɑ	øɰrenme
jɑkɯnDAn	jɑkɯnden	jɑkɯndɑn
kurumlAr	kurumler	kurumlɑr
hɑjɑtH	hɑjɑti	hɑjɑtɯ
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
gynHn	gynin	gynyn
yrynH	yryni	yryny
noktɑDA	noktɑde	noktɑdɑ
ʧøzymH	ʧøzymi	ʧøzymy
ortɑmH	ortɑmi	ortɑmɯ
ɑʧɯkʧA	ɑʧɯkʧe	ɑʧɯkʧɑ
inʤelAnmAH	inʤelenmɑɯ	inʤelenmei
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
kɑrɑrlAr	kɑrɑrler	kɑrɑrlɑr
ønDA	øntɑ	ønde
koruHʤH	koruiʤi	koruuʤu
tɑrihDA	tɑrihtɑ	tɑrihte
getirmA	getirmɑ	getirme
olɑjlAr	olɑjler	olɑjlɑr
servisH	servisu	servisi
yrynlArHn	yrynlɑrɯn	yrynlerin
sɑnA	sɑne	sɑnɑ
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kɑjnɑklAr	kɑjnɑkler	kɑjnɑklɑr
kuruluʃH	kuruluʃi	kuruluʃu
ɑdɑnA	ɑdɑne	ɑdɑnɑ
vermAA	vermɑɑ	vermee
ystH	ysti	ysty
ekrɑnA	ekrɑne	ekrɑnɑ
hɑreketA	hɑreketɑ	hɑrekete
sɑjɯHHn	sɑjɯiin	sɑjɯɯɯn
kuruluʃlArHn	kuruluʃlerin	kuruluʃlɑrɯn
rolH	roli	roly
kurumHn	kurumin	kurumun
dynjɑDAki	dynjɑteki	dynjɑdɑki
yrynHn	yrynin	yrynyn
kɑrɑrlArH	kɑrɑrleri	kɑrɑrlɑrɯ
fɑrkH	fɑrki	fɑrkɯ
esɑslArH	esɑsleri	esɑslɑrɯ
tɑmɑmH	tɑmɑmi	tɑmɑmɯ
burɑDAki	burɑdeki	burɑdɑki
ryjɑDA	ryjɑtɑ	ryjɑdɑ
gørmA	gørmɑ	gørme
sektørHHn	sektøriin	sektøryyn
kurumlArH	kurumleri	kurumlɑrɯ
ʧoʤuklArDA	ʧoʤuklɑrtɑ	ʧoʤuklɑrdɑ
kɑnunHHn	kɑnuniin	kɑnunuun
ʤinsAl	ʤinsɑl	ʤinsel
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
hɑklH	hɑkli	hɑklɯ
kɑpsɑmlH	kɑpsɑmli	kɑpsɑmlɯ
ʧɑlɯʃmADA	ʧɑlɯʃmɑde	ʧɑlɯʃmɑdɑ
hɑberleʃmA	hɑberleʃmɑ	hɑberleʃme
kyltyrH	kyltyri	kyltyry
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
herkesA	herkesɑ	herkese
jɑʃlH	jɑʃli	jɑʃlɯ
ɑʃɑmɑDA	ɑʃɑmɑde	ɑʃɑmɑdɑ
hɑlH	hɑlɯ	hɑli
ʃɑrtlAr	ʃɑrtler	ʃɑrtlɑr
geleʤekDA	geleʤektɑ	geleʤekte
devɑmlH	devɑmli	devɑmlɯ
hɑzɯrlAnmAH	hɑzɯrlenmɑɯ	hɑzɯrlɑnmɑɯ
bɑkɯmDAn	bɑkɯmden	bɑkɯmdɑn
jolDA	jolde	joldɑ
køjH	køji	køjy
durumHn	durumin	durumun
hɑftɑDA	hɑftɑde	hɑftɑdɑ
tɑrɯmsAl	tɑrɯmsel	tɑrɯmsɑl
esɑslAr	esɑsler	esɑslɑr
teʃkilɑtH	teʃkilɑti	teʃkilɑtɯ
ʧɑlɯʃmAlArHn	ʧɑlɯʃmelerin	ʧɑlɯʃmɑlɑrɯn
tytynlArHn	tytynlɑrɯn	tytynlerin
jɯlDAn	jɯlden	jɯldɑn
uluslAr	ulusler	uluslɑr
dønemlArDA	dønemlɑrtɑ	dønemlerde
genʧlAr	genʧlɑr	genʧler
ʧekAn	ʧekɑn	ʧeken
døkymH	døkymi	døkymy
kɑtmA	kɑtme	kɑtmɑ
dønHʃ	dønɯʃ	dønyʃ
girmA	girmɑ	girme
sɯʤɑklHk	sɯʤɑklik	sɯʤɑklɯk
tesisH	tesisu	tesisi
tezH	tezɯ	tezi
øɰrenmA	øɰrenmɑ	øɰrenme
sɯnɑvA	sɯnɑve	sɯnɑvɑ
ɑlDHklArH	ɑldikleri	ɑldɯklɑrɯ
etkinlHk	etkinlɯk	etkinlik
hususlAr	hususler	hususlɑr
gynlAr	gynlɑr	gynler
seʧmA	seʧmɑ	seʧme
dyzenlAnmAH	dyzenlɑnmɑɯ	dyzenlenmei
zɑrɑrlH	zɑrɑrli	zɑrɑrlɯ
ʧɑlɯʃmAlArDA	ʧɑlɯʃmɑlɑrtɑ	ʧɑlɯʃmɑlɑrdɑ
insɑnA	insɑne	insɑnɑ
hɑlkHHn	hɑlkiin	hɑlkɯɯn
