uf	pred	sf
gynH	gyni	gyny
ɑdH	ɑdi	ɑdɯ
gerekAn	gerekɑn	gereken
durumDA	durumde	durumdɑ
mejdɑnA	mejdɑne	mejdɑnɑ
hɯzlH	hɯzli	hɯzlɯ
ɑʃɑɰɯDAki	ɑʃɑɰɯteki	ɑʃɑɰɯdɑki
bølymH	bølymɯ	bølymy
hɑklArH	hɑkleri	hɑklɑrɯ
insɑnlAr	insɑnler	insɑnlɑr
jɯllArDA	jɯllɑrde	jɯllɑrdɑ
gyʧlH	gyʧli	gyʧly
vermA	vermɑ	verme
ɑdlH	ɑdli	ɑdlɯ
kullAnHʤH	kullɑnɯʤi	kullɑnɯʤɯ
mydyrH	mydyri	mydyry
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
birAr	birɑr	birer
toplumsAl	toplumsel	toplumsɑl
kodH	kodi	kodu
rɑporH	rɑpori	rɑporu
gynmHzDA	gynmizde	gynmyzde
ʧoʤuklAr	ʧoʤukler	ʧoʤuklɑr
kiʃisAl	kiʃisɑl	kiʃisel
sorunlArH	sorunleri	sorunlɑrɯ
geliʃmA	geliʃmɑ	geliʃme
konulArDA	konulɑrde	konulɑrdɑ
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
bɑʃDA	bɑʃte	bɑʃtɑ
kɑrtH	kɑrti	kɑrtɯ
toplumHn	toplumin	toplumun
ɑlɑnlArH	ɑlɑnleri	ɑlɑnlɑrɯ
formH	formɯ	formu
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
enstityH	enstityi	enstityy
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
jerlArDA	jerlɑrde	jerlerde
jɯllAr	jɯller	jɯllɑr
sorunlAr	sorunler	sorunlɑr
gynDA	gyndɑ	gynde
ortɑmDA	ortɑmde	ortɑmdɑ
kurumsAl	kurumsel	kurumsɑl
jukɑrɯDAki	jukɑrɯteki	jukɑrɯdɑki
ɑjH	ɑji	ɑjɯ
ɑlɑnA	ɑlɑne	ɑlɑnɑ
tyrH	tyri	tyry
sonuʧlAr	sonuʧler	sonuʧlɑr
progrɑmHn	progrɑmin	progrɑmɯn
gynlArDA	gynlɑrde	gynlerde
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
ønmHzDAki	ønmizdeki	ønmyzdeki
vermA	vermɑ	verme
jønDA	jøndɑ	jønde
hɑllArDA	hɑllɑrde	hɑllerde
kurulHHn	kuruliin	kuruluun
detɑjlH	detɑjli	detɑjlɯ
miktɑrDA	miktɑrde	miktɑrdɑ
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
ujɑrHnʤA	ujɑrɯnʤe	ujɑrɯnʤɑ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
jɑjɯnlArH	jɑjɯnleri	jɑjɯnlɑrɯ
kontrolH	kontroli	kontroly
ujumlH	ujumli	ujumlu
tɑrihDAn	tɑrihtɑn	tɑrihten
ɑlɑnlArDA	ɑlɑnlɑrde	ɑlɑnlɑrdɑ
belirtAn	belirtɑn	belirten
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
jɑpDHklArH	jɑptikleri	jɑptɯklɑrɯ
uzmɑnlHk	uzmɑnlik	uzmɑnlɯk
ʧɑlɯʃmAlArnA	ʧɑlɯʃmelerne	ʧɑlɯʃmɑlɑrnɑ
kuruluʃlAr	kuruluʃler	kuruluʃlɑr
ɑjDA	ɑjde	ɑjdɑ
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
søzH	søzi	søzy
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
øɰrenmA	øɰrenmɑ	øɰrenme
ɑrɑʃtɯrmAlAr	ɑrɑʃtɯrmeler	ɑrɑʃtɯrmɑlɑr
kurumlAr	kurumler	kurumlɑr
zɑmɑnlArDA	zɑmɑnlɑrde	zɑmɑnlɑrdɑ
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
gynHn	gynin	gynyn
pɑjH	pɑji	pɑjɯ
yrynH	yryni	yryny
progrɑmlAr	progrɑmler	progrɑmlɑr
hɯzH	hɯzi	hɯzɯ
ʧøzymH	ʧøzymɯ	ʧøzymy
dyʃAn	dyʃɑn	dyʃen
ɑʧɯkʧA	ɑʧɯkʧe	ɑʧɯkʧɑ
inʤelAnmAH	inʤelɑnmɑɯ	inʤelenmei
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
bølgesAl	bølgesɑl	bølgesel
ønDA	øndɑ	ønde
tɑrihDA	tɑrihde	tɑrihte
jerDAn	jerdɑn	jerden
olɑjlAr	olɑjler	olɑjlɑr
yrynlArHn	yrynlɑrɯn	yrynlerin
sɑnA	sɑne	sɑnɑ
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kɑjnɑklAr	kɑjnɑkler	kɑjnɑklɑr
kuruluʃH	kuruluʃi	kuruluʃu
ɑdɑnA	ɑdɑne	ɑdɑnɑ
vermAA	vermɑɑ	vermee
verArAk	verɑrɑk	vererek
ystH	ysti	ysty
ekrɑnA	ekrɑne	ekrɑnɑ
ɑrɑʧlArH	ɑrɑʧleri	ɑrɑʧlɑrɯ
insɑnlArH	insɑnleri	insɑnlɑrɯ
sektørHn	sektørɯn	sektøryn
ørgytH	ørgyti	ørgyty
rolH	roli	roly
kurumHn	kurumin	kurumun
dynjɑDAki	dynjɑteki	dynjɑdɑki
yrynHn	yrynin	yrynyn
gynDAn	gyndɑn	gynden
kɑrɑrlArH	kɑrɑrleri	kɑrɑrlɑrɯ
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkte	ɑjɑktɑ
esɑslArH	esɑsleri	esɑslɑrɯ
elemɑnlArH	elemɑnleri	elemɑnlɑrɯ
jɯllArH	jɯlleri	jɯllɑrɯ
sektørHHn	sektøriin	sektøryyn
kurumlArH	kurumleri	kurumlɑrɯ
ʧoʤuklArDA	ʧoʤuklɑrde	ʧoʤuklɑrdɑ
kɑnunHHn	kɑnuniin	kɑnunuun
ʤinsAl	ʤinsɑl	ʤinsel
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
bɑʃɑrɯsHz	bɑʃɑrɯsiz	bɑʃɑrɯsɯz
sonuʧDA	sonuʧde	sonuʧtɑ
olɑnɑklArH	olɑnɑkleri	olɑnɑklɑrɯ
kɑdɯnlAr	kɑdɯnler	kɑdɯnlɑr
gørevA	gørevɑ	gøreve
hɑklH	hɑkli	hɑklɯ
kɑpsɑmlH	kɑpsɑmli	kɑpsɑmlɯ
hɑberleʃmA	hɑberleʃmɑ	hɑberleʃme
kyltyrH	kyltyri	kyltyry
onɑjH	onɑji	onɑjɯ
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
herkesA	herkesɑ	herkese
hɑlH	hɑlɯ	hɑli
kyresAl	kyresɑl	kyresel
silɑhlH	silɑhli	silɑhlɯ
jerlArA	jerlɑrɑ	jerlere
ʃɑrtlAr	ʃɑrtler	ʃɑrtlɑr
devɑmlH	devɑmli	devɑmlɯ
bɑkɯmDAn	bɑkɯmden	bɑkɯmdɑn
jolDA	jolde	joldɑ
jollArH	jolleri	jollɑrɯ
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumin	durumun
olɑjH	olɑji	olɑjɯ
gelmAH	gelmɑɯ	gelmei
gøryʃH	gøryʃi	gøryʃy
mimɑrlHk	mimɑrlik	mimɑrlɯk
tɑrɯmsAl	tɑrɯmsel	tɑrɯmsɑl
esɑslAr	esɑsler	esɑslɑr
kurɑllArH	kurɑlleri	kurɑllɑrɯ
tɑbɑnlH	tɑbɑnli	tɑbɑnlɯ
sɑhiplArH	sɑhiplɑrɯ	sɑhipleri
tytynlArHn	tytynlɑrɯn	tytynlerin
uluslAr	ulusler	uluslɑr
dønemlArDA	dønemlɑrde	dønemlerde
orɑnlArH	orɑnleri	orɑnlɑrɯ
teklifH	teklifɯ	teklifi
ʧekAn	ʧekɑn	ʧeken
zɑmɑnlAr	zɑmɑnler	zɑmɑnlɑr
døkymH	døkymɯ	døkymy
kɑtmA	kɑtme	kɑtmɑ
bɑʃkɑnlHk	bɑʃkɑnlik	bɑʃkɑnlɯk
dønHʃ	døniʃ	dønyʃ
olɑjlArH	olɑjleri	olɑjlɑrɯ
girmA	girmɑ	girme
sɯʤɑklHk	sɯʤɑklik	sɯʤɑklɯk
jɑjɯnlAr	jɑjɯnler	jɑjɯnlɑr
tymH	tymɯ	tymy
øɰrenmA	øɰrenmɑ	øɰrenme
ʧevresAl	ʧevresɑl	ʧevresel
dyzenlAnmAH	dyzenlɑnmɑɯ	dyzenlenmei
zɑrɑrlH	zɑrɑrli	zɑrɑrlɯ
ʧɑlɯʃmAlArDA	ʧɑlɯʃmɑlɑrde	ʧɑlɯʃmɑlɑrdɑ
hɑlkHHn	hɑlkiin	hɑlkɯɯn
ɑʧAn	ɑʧen	ɑʧɑn
ɑrtHʃH	ɑrtiʃi	ɑrtɯʃɯ
etmADA	etmede	etmete
jønDAn	jøndɑn	jønden
geliʃmAH	geliʃmɑɯ	geliʃmei
kɑjɯtlArH	kɑjɯtleri	kɑjɯtlɑrɯ
ɑdɑjlAr	ɑdɑjler	ɑdɑjlɑr
beklAnAn	beklɑnɑn	beklenen
gøstermA	gøstermɑ	gøsterme
fijɑtlArH	fijɑtleri	fijɑtlɑrɯ
rɑhɑtsHz	rɑhɑtsiz	rɑhɑtsɯz
evA	evɑ	eve
isteDHklArH	istetikleri	istedikleri
belirtArAk	belirtɑrɑk	belirterek
eɰitimA	eɰitimɑ	eɰitime
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
ødylH	ødyli	ødyly
ɑɰH	ɑɰi	ɑɰɯ
jyzjɯlDA	jyzjɯlde	jyzjɯldɑ
bojutlH	bojutli	bojutlu
evrensAl	evrensɑl	evrensel
ilɑʧlAr	ilɑʧler	ilɑʧlɑr
hukukH	hukuki	hukuku
kurɑllAr	kurɑller	kurɑllɑr
tɑrihsAl	tɑrihsɑl	tɑrihsel
ʧoʤuklArA	ʧoʤuklere	ʧoʤuklɑrɑ
koʃullAr	koʃuller	koʃullɑr
jɑzmA	jɑzme	jɑzmɑ
kɑblosHz	kɑblosiz	kɑblosuz
plɑnA	plɑne	plɑnɑ
rɑporlArH	rɑporleri	rɑporlɑrɯ
kurumlArHn	kurumlerin	kurumlɑrɯn
hɑjɑtHn	hɑjɑtin	hɑjɑtɯn
notH	noti	notu
mesɑʒH	mesɑʒi	mesɑʒɯ
olmAksHzHn	olmɑksizin	olmɑksɯzɯn
ɑkɯllH	ɑkɯlli	ɑkɯllɯ
ɑrɑʧlAr	ɑrɑʧler	ɑrɑʧlɑr
bulunDHklArH	buluntikleri	bulunduklɑrɯ
hedefH	hedefɯ	hedefi
rɑporlAr	rɑporler	rɑporlɑr
progrɑmDA	progrɑmde	progrɑmdɑ
jɑʃɑmHn	jɑʃɑmin	jɑʃɑmɯn
ʧɑlɯʃɑnlAr	ʧɑlɯʃɑnler	ʧɑlɯʃɑnlɑr
ɑrɑʃtɯrmAlArH	ɑrɑʃtɯrmeleri	ɑrɑʃtɯrmɑlɑrɯ
kesmA	kesmɑ	kesme
koʃullArDA	koʃullɑrde	koʃullɑrdɑ
hɑftɑlHk	hɑftɑlik	hɑftɑlɯk
kɯzH	kɯzi	kɯzɯ
ʃɑrtH	ʃɑrti	ʃɑrtɯ
bɑɰlɑmDA	bɑɰlɑmde	bɑɰlɑmdɑ
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧde	bɑʃlɑngɯʧtɑ
gynmHz	gynmiz	gynmyz
bojutH	bojuti	bojutu
sɑɑtDA	sɑɑttɑ	sɑɑtte
durumlArH	durumleri	durumlɑrɯ
rɑporDA	rɑporde	rɑpordɑ
okulDA	okulde	okuldɑ
ɑrɯtmA	ɑrɯtme	ɑrɯtmɑ
durumlAr	durumler	durumlɑr
sɑtHʃH	sɑtiʃi	sɑtɯʃɯ
hɑstɑlɯklAr	hɑstɑlɯkler	hɑstɑlɯklɑr
insɑnlHk	insɑnlik	insɑnlɯk
kiʃiDAn	kiʃitɑn	kiʃiden
tɑrihA	tɑrihɑ	tɑrihe
kɑtlH	kɑtli	kɑtlɯ
zɑmɑnA	zɑmɑne	zɑmɑnɑ
ihtijɑʧlArH	ihtijɑʧleri	ihtijɑʧlɑrɯ
jønlH	jønli	jønly
øzgyrlHk	øzgyrlik	øzgyrlyk
iʃlArHn	iʃlɑrɯn	iʃlerin
ɑrkɑdɑʃlArH	ɑrkɑdɑʃleri	ɑrkɑdɑʃlɑrɯ
kuruluʃlArHHn	kuruluʃleriin	kuruluʃlɑrɯɯn
jɯllArHn	jɯllerin	jɯllɑrɯn
ʤihɑzH	ʤihɑzi	ʤihɑzɯ
grupDA	grupde	gruptɑ
bɑkɑnlɯkʧA	bɑkɑnlɯkʧe	bɑkɑnlɯkʧɑ
